# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: cs_office
# Exported by: [CM:MOD] SilentK
setting:	replacespawns 1
item_ammo_smg1_ttt	1343.424805 -103.158501 -120.481499	0.314 -1.272 0.014
item_ammo_smg1_ttt	2267.520508 -142.138901 -159.490707	-0.360 0.011 -0.297
item_ammo_smg1_ttt	1390.364258 -92.379898 -159.505798	-0.903 0.357 -0.200
item_ammo_smg1_ttt	1257.284912 -74.013199 -159.498993	-0.678 0.234 -0.025
item_ammo_smg1_ttt	1300.874878 -73.936699 -120.485199	-0.812 -0.019 -0.210
item_ammo_smg1_ttt	1300.367432 -97.649300 -120.595802	0.190 -0.005 0.116
item_ammo_smg1_ttt	1340.477539 -76.359497 -108.568001	-0.019 -0.033 0.055
weapon_ttt_m16	172.153503 -1904.685181 -208.819794	2.056 -49.184 84.717
weapon_ttt_m16	1156.619995 -1889.169067 -184.526794	7.560 21.808 177.650
weapon_ttt_m16	1688.519653 451.975891 -156.773804	-7.681 -2.384 25.996
weapon_ttt_m16	-811.673828 -333.933807 -156.479797	-8.274 -0.034 6.743
ttt_playerspawn	-1208.419312 -979.266357 -326.061951	3.985 1.425 0.151
ttt_playerspawn	-1199.696899 -699.290344 -327.415619	0.061 -0.041 0.011
ttt_playerspawn	-1210.820190 -407.389709 -322.213013	1.749 -0.232 -1.751
ttt_playerspawn	-1215.015503 -87.551842 -323.470825	6.483 -2.319 0.602
ttt_playerspawn	-1225.936523 278.658234 -331.499542	-1.023 0.152 -4.679
ttt_playerspawn	-883.931091 232.646133 -159.505753	0.007 0.000 -0.007
ttt_playerspawn	-776.290039 732.812195 -159.553802	-0.011 -0.000 0.011
ttt_playerspawn	-824.579102 564.864136 -159.487823	-0.005 0.000 0.005
ttt_playerspawn	-805.594299 487.225677 -159.513397	-0.007 0.000 0.007
ttt_playerspawn	99.542747 298.526489 -159.496826	0.007 0.019 -0.079
ttt_playerspawn	629.908081 -136.680603 -159.522369	-0.005 -0.000 0.005
ttt_playerspawn	629.815857 -280.078125 -159.472031	-0.006 -0.029 0.235
ttt_playerspawn	1100.866455 127.995880 -159.494308	-0.007 0.000 0.007
ttt_playerspawn	1052.677734 -152.250854 -159.480133	-0.004 0.000 0.004
ttt_playerspawn	1228.295532 543.348694 -159.547775	-0.008 -0.000 0.008
ttt_playerspawn	621.228760 970.662781 -159.492386	-0.007 -0.498 -0.007
ttt_playerspawn	-87.123260 102.029839 -159.534683	-0.009 0.000 0.009
ttt_playerspawn	-514.311462 -180.318741 -159.463028	0.005 0.000 -0.005
ttt_playerspawn	67.271568 -546.805237 -159.554367	-0.008 -0.000 0.008
ttt_playerspawn	-616.595032 -791.134216 -333.371368	-0.121 -0.050 0.246
ttt_playerspawn	670.441650 -497.641235 -159.542877	-0.006 -0.000 0.006
ttt_playerspawn	721.067261 -903.368713 -159.444351	0.015 -0.000 0.016
ttt_playerspawn	429.084167 -1427.572021 -279.465607	0.025 0.000 -0.025
ttt_playerspawn	332.332428 -1878.447876 -335.534058	0.032 -0.000 -0.035
ttt_playerspawn	-1086.013794 -1629.927856 -335.449127	0.006 0.015 -0.162
ttt_playerspawn	-1141.786987 -1863.335571 -335.535187	-0.000 -0.000 0.081
ttt_playerspawn	-1415.634521 -1411.495239 -327.498688	0.037 -0.000 -0.037
ttt_playerspawn	-124.945374 -1080.760254 -223.462112	0.018 0.000 -0.018
ttt_playerspawn	-197.272949 -510.143555 -159.501450	-0.007 0.000 0.007
ttt_playerspawn	225.663696 44.642807 -159.487595	-0.007 0.000 0.007
ttt_playerspawn	1940.741577 -147.431732 -159.493469	0.005 0.000 -0.005
weapon_ttt_mp5	-1452.031128 -1322.287109 -326.907318	0.339 6.568 -87.313
weapon_ttt_mp5	572.974976 1000.470642 -159.354767	0.199 4.937 82.446
weapon_ttt_mp5	-737.293152 -2133.010254 -334.906250	0.301 6.556 -87.266
item_box_buckshot_ttt	211.214096 -1956.871216 -209.620407	0.147 0.004 -0.068
item_box_buckshot_ttt	1602.157471 -656.466919 -101.766403	0.304 143.208 0.082
item_box_buckshot_ttt	1608.638550 -654.409180 -79.394798	-0.534 87.185 -0.005
item_box_buckshot_ttt	761.903503 -110.781303 -127.600800	0.551 -0.108 0.017
item_box_buckshot_ttt	763.326721 -122.262604 -127.632103	-0.770 0.004 -0.568
item_box_buckshot_ttt	463.979492 524.614014 -159.503403	-0.080 -80.288 0.254
item_box_buckshot_ttt	479.448486 525.457092 -159.609802	-0.211 -88.437 -0.185
item_box_buckshot_ttt	491.480591 525.225098 -159.604797	-0.159 -84.643 0.161
item_box_buckshot_ttt	278.747803 -1404.694580 -279.543091	1.696 -0.044 -0.588
item_box_buckshot_ttt	277.898712 -1392.661987 -279.536713	-0.384 -0.006 0.343
item_box_buckshot_ttt	1425.251709 22.949699 -129.564896	-0.605 -0.007 0.539
item_box_buckshot_ttt	1013.309021 -1104.390259 -270.349915	12.335 -0.137 -0.755
item_box_buckshot_ttt	1015.908997 -1092.548218 -269.912292	14.619 9.812 13.819
item_box_buckshot_ttt	2237.111816 -96.788101 -159.549698	-0.484 -0.006 0.430
item_box_buckshot_ttt	2237.067383 -39.923698 -159.522293	1.133 -0.119 -0.466
item_box_buckshot_ttt	2263.473633 -198.213303 -159.497696	1.059 -5.858 -0.661
item_ammo_357_ttt	-1785.887085 -1518.260010 -327.685211	0.447 0.073 0.062
item_ammo_357_ttt	1298.358643 -1047.580444 -175.540604	0.773 -143.178 -0.049
item_ammo_357_ttt	-1783.095581 -1271.515991 -327.619995	0.460 0.056 0.036
item_ammo_357_ttt	1445.257568 -666.410522 -79.466400	0.477 4.541 -0.085
item_ammo_357_ttt	1503.951172 -655.161987 -79.484200	0.920 21.547 0.420
item_ammo_357_ttt	488.881805 593.651978 -75.112602	0.345 12.277 0.125
item_ammo_357_ttt	487.453491 606.965271 -75.121002	0.411 19.015 -0.163
item_ammo_357_ttt	485.663910 622.841980 -75.090797	-0.148 26.992 -0.053
item_ammo_357_ttt	-1491.270264 -1548.418579 -327.532013	1.137 -0.924 -0.502
item_ammo_357_ttt	-1496.973511 -1270.369019 -327.552795	0.818 -0.293 -0.566
item_ammo_357_ttt	2236.335205 -236.193100 -159.643600	0.722 -0.096 0.006
item_ammo_revolver_ttt	1520.940552 -647.757080 -79.474899	1.518 2.201 0.058
item_ammo_revolver_ttt	1495.252197 -662.688782 -79.440201	0.452 -2.127 -0.695
item_ammo_revolver_ttt	1452.014526 -663.370483 -79.432404	0.889 -4.559 0.364
item_ammo_revolver_ttt	1561.146973 -665.389526 -79.534401	-1.504 90.922 -0.122
item_ammo_revolver_ttt	488.576294 542.374878 -75.122803	0.898 4.331 0.016
item_ammo_revolver_ttt	482.732208 554.952576 -75.063904	1.126 18.044 0.097
item_ammo_revolver_ttt	495.327087 566.622620 -75.103996	0.421 4.987 -0.074
item_ammo_revolver_ttt	1251.625610 52.791100 -129.689896	0.447 0.074 0.063
item_ammo_revolver_ttt	1092.534180 -1187.146606 -295.062195	0.449 0.059 0.043
item_ammo_revolver_ttt	1913.040771 -548.634094 -151.397903	-0.437 23.234 0.087
ttt_random_ammo	1611.724976 315.598907 -129.630905	0.089 -0.000 -0.044
ttt_random_ammo	1605.451172 288.930695 -129.653198	0.049 -0.000 0.017
ttt_random_ammo	1894.674927 217.380905 -159.539505	-1.026 -0.027 1.236
ttt_random_ammo	1927.830811 192.076599 -159.650299	-0.049 -0.000 -0.014
ttt_random_ammo	1739.104126 -130.666595 -128.941498	-0.106 -1.720 -0.231
ttt_random_ammo	2335.403564 -372.886688 -157.286804	-0.033 64.045 -90.348
ttt_random_ammo	2294.789551 -374.408112 -159.568100	1.196 0.029 1.431
ttt_random_ammo	2326.077148 53.156898 -159.640503	0.060 0.000 0.005
ttt_random_ammo	2305.546387 93.341301 -159.667297	0.045 0.000 -0.027
ttt_random_ammo	177.459793 -126.868103 -159.633408	-0.054 0.068 0.200
ttt_random_ammo	154.303497 -119.735901 -159.608597	0.514 0.004 0.572
ttt_random_ammo	129.266098 -145.113098 -159.625504	0.117 0.000 0.081
ttt_random_ammo	164.275696 -151.855499 -110.731201	0.120 0.000 0.087
ttt_random_ammo	131.954102 -178.072601 -110.768204	0.044 0.000 -0.026
ttt_random_ammo	-145.836197 -710.864685 -279.640503	0.063 0.000 0.006
ttt_random_ammo	-105.817299 -714.440002 -279.627289	0.110 0.000 0.070
ttt_random_ammo	-245.137405 -714.496277 -279.623810	0.135 0.000 0.102
ttt_random_ammo	-243.283707 -873.291992 -279.620605	0.170 0.001 0.146
ttt_random_ammo	-304.883087 -607.782471 -175.613007	-0.142 -0.120 -0.021
ttt_random_ammo	-321.212189 -610.522583 -175.640503	0.063 0.000 0.006
ttt_random_ammo	-1432.986694 -1451.838745 -287.064606	0.048 0.000 -0.016
ttt_random_ammo	-1442.905151 -1463.217163 -287.087708	0.046 0.000 -0.032
ttt_random_ammo	-1544.553711 -1543.457397 -327.579315	1.612 0.037 1.954
ttt_random_ammo	-1528.254150 -1560.448608 -327.634613	0.076 0.000 0.025
ttt_random_ammo	-1554.010376 -1569.529053 -327.638489	0.067 0.000 0.012
ttt_random_ammo	-1544.573242 -1601.461182 -327.644501	0.057 0.000 -0.003
ttt_random_ammo	-1512.577271 -1592.379639 -327.672089	0.046 0.000 -0.031
ttt_random_ammo	-1677.025024 -80.729103 -239.609802	0.479 0.003 0.528
ttt_random_ammo	-1651.460327 -57.309299 -239.682495	0.047 0.000 -0.035
ttt_random_ammo	-1670.423340 -412.972687 -239.646698	0.054 0.000 -0.008
ttt_random_ammo	-1647.560181 -401.110687 -239.556000	1.125 0.029 1.366
ttt_random_ammo	-1663.093018 -366.444000 -239.662399	0.047 0.000 -0.025
ttt_random_ammo	-1677.796265 -389.274689 -239.608704	0.541 0.004 0.604
ttt_random_ammo	80.173698 -1973.108643 -335.679199	-0.047 -0.000 -0.034
ttt_random_ammo	84.695198 -2003.145264 -335.648010	-0.053 -0.000 -0.011
ttt_random_ammo	79.982903 -2043.846924 -335.676514	-0.047 -0.000 -0.033
ttt_random_ammo	414.231995 -2156.882080 -335.618988	0.190 0.001 0.172
ttt_random_ammo	354.129700 -1677.321167 -297.644592	0.057 0.000 -0.003
ttt_random_ammo	355.512207 -1655.075684 -297.669586	0.046 0.000 -0.029
ttt_random_ammo	355.242615 -1631.141235 -297.634613	0.077 0.000 0.026
ttt_random_ammo	294.718811 -1344.882446 -279.657013	-0.048 -0.000 -0.021
ttt_random_ammo	296.736115 -1310.575928 -279.625488	-0.111 -0.000 0.071
ttt_random_ammo	1185.292358 -953.385620 -159.597900	0.137 0.144 0.238
ttt_random_ammo	1183.061035 -984.594177 -159.564697	-1.563 -0.035 1.867
ttt_random_ammo	1148.267578 -962.906372 -159.672195	0.045 0.000 -0.030
ttt_random_ammo	882.051575 -346.961914 -159.608398	0.203 0.306 0.570
ttt_random_ammo	1617.319092 637.168396 -159.560196	-1.639 -0.035 1.976
ttt_random_ammo	1612.292603 664.451477 -159.608505	-0.308 -0.002 0.320
ttt_random_ammo	1623.360840 695.095215 -159.656998	-0.046 -0.000 -0.021
ttt_random_ammo	1659.835083 770.053589 -159.654694	-0.047 -0.000 -0.019
ttt_random_ammo	1521.770752 1039.607178 -159.573807	0.020 -0.175 -0.068
ttt_random_ammo	1533.449219 1023.353027 -159.614594	0.267 0.001 0.269
ttt_random_ammo	546.593811 653.246521 -159.666504	-0.045 -0.000 -0.027
ttt_random_ammo	-1459.547974 -2003.039185 -335.648010	-0.053 -0.000 -0.011
ttt_random_ammo	-1480.205078 -1991.202148 -335.657013	-0.048 -0.000 -0.021
ttt_random_ammo	-1456.824707 -1983.717041 -335.648010	-0.053 -0.000 -0.011
ttt_random_ammo	-728.093018 -2158.358154 -335.625488	-0.111 -0.000 0.071
ttt_random_ammo	-965.441772 -1596.863281 -335.610199	-0.284 -0.001 0.288
ttt_random_ammo	-365.372498 -1738.425415 -335.585297	-1.267 -0.019 1.489
ttt_random_ammo	-358.242004 -1768.439087 -335.679199	-0.047 -0.000 -0.034
ttt_random_ammo	-353.575592 -1795.947144 -335.537109	-1.093 -0.028 1.327
ttt_random_ammo	-47.401402 -1737.483521 -335.674011	-0.047 -0.000 -0.032
ttt_random_ammo	-414.197174 585.257446 -159.636551	0.069 0.000 0.017
ttt_random_ammo	-891.946167 -203.612671 -159.610977	0.207 0.001 0.198
ttt_random_ammo	-871.571289 -202.262634 -159.612396	0.165 -0.001 -0.147
ttt_random_ammo	-887.944214 -246.513107 -159.618271	0.315 -0.033 0.326
ttt_random_ammo	-873.744385 -237.850494 -159.610992	0.207 0.001 0.198
ttt_random_ammo	560.567505 972.102356 -159.596115	-0.146 -0.063 -0.110
ttt_random_ammo	579.157837 965.697266 -159.648117	-0.044 -0.000 -0.019
ttt_random_ammo	567.535461 942.844788 -159.590698	-0.811 -0.009 0.936
ttt_random_ammo	554.786621 964.528992 -159.636429	0.053 0.000 -0.002
ttt_random_ammo	863.757874 1031.307861 -159.635178	-0.000 0.124 -0.124
ttt_random_ammo	874.980530 1037.697998 -159.595200	0.405 -0.273 0.491
ttt_random_ammo	857.376404 1049.540039 -159.655457	0.043 0.000 -0.024
weapon_zm_rifle	-1573.038818 -36.998100 -238.608795	3.490 -10.035 65.509
weapon_zm_rifle	1195.538818 -1064.777222 -28.241199	3.286 123.146 64.713
weapon_zm_rifle	750.391724 -1545.095581 -73.710197	4.195 1.657 89.375
weapon_zm_rifle	-1394.872925 570.187988 -334.746399	0.243 109.447 -89.097
weapon_zm_rifle	-755.874573 1202.284668 -284.018188	1.161 -123.774 -87.638
weapon_zm_rifle	-828.538025 -330.661499 -158.678497	6.502 1.734 -0.643
weapon_zm_mac10	-1309.758667 -2092.048096 -334.656189	0.064 -123.905 -88.500
weapon_zm_mac10	-465.110413 -1032.140015 -238.686707	0.073 -40.737 -88.868
weapon_zm_mac10	1612.502563 827.632874 -158.762207	-0.149 -105.977 -88.759
weapon_zm_mac10	1409.610840 410.861908 -158.720306	-0.112 117.299 -87.194
weapon_zm_mac10	1509.226196 -638.981689 -158.807907	-0.322 -58.157 -87.616
weapon_zm_mac10	522.169189 8.335100 -155.996704	12.256 -34.529 -74.249
weapon_zm_mac10	-854.944519 -333.624390 -151.189606	36.266 2.897 -24.577
weapon_zm_mac10	-258.344208 590.908386 -151.381607	35.165 -108.100 -26.680
item_ammo_pistol_ttt	199.634796 -1911.048340 -209.631195	-0.114 -0.020 -0.034
item_ammo_pistol_ttt	1485.475220 -107.580200 -153.502701	-0.125 -0.020 -0.030
item_ammo_pistol_ttt	1481.955078 -662.112122 -127.515900	0.340 -0.998 -0.109
item_ammo_pistol_ttt	1490.319580 -661.989807 -127.526100	0.814 1.926 -0.010
item_ammo_pistol_ttt	1599.804688 -646.119202 -153.400497	0.891 6.826 -0.001
item_ammo_pistol_ttt	1585.303833 -652.254211 -153.432404	1.541 4.480 -0.003
item_ammo_pistol_ttt	1424.537842 -655.146118 -127.440300	0.000 43.675 0.040
item_ammo_pistol_ttt	1406.305542 -656.198608 -124.657402	89.474 138.267 -114.273
item_ammo_pistol_ttt	465.402802 582.238220 -159.534302	0.042 -88.633 -0.229
item_ammo_pistol_ttt	476.420898 582.327820 -148.037506	-0.195 -90.001 -0.250
item_ammo_pistol_ttt	448.908295 545.650391 -156.703903	88.898 -177.494 -176.665
item_ammo_pistol_ttt	487.207397 582.869812 -148.497803	-0.152 -89.188 179.868
item_ammo_pistol_ttt	281.273102 -1510.563354 -215.115601	-0.256 0.123 -0.061
item_ammo_pistol_ttt	280.884003 -1491.934326 -215.169205	-0.354 -0.031 -0.147
item_ammo_pistol_ttt	277.857788 -1471.699829 -215.096695	-0.064 -0.020 -0.017
item_ammo_pistol_ttt	1492.865967 -175.814499 -127.502701	1.571 52.594 -0.063
item_ammo_pistol_ttt	1311.496826 33.000301 -129.637207	-0.119 -0.019 -0.036
item_ammo_pistol_ttt	1020.774902 -1133.920776 -230.856003	-0.072 -0.020 -0.020
item_ammo_pistol_ttt	-808.104187 -456.982513 -332.115387	-78.475 -8.916 11.343
item_ammo_pistol_ttt	-802.749329 -456.442505 -333.237091	-19.715 1.440 1.330
item_ammo_pistol_ttt	-865.414185 -332.089294 -146.627808	-0.281 -90.075 -166.297
item_ammo_pistol_ttt	-871.554993 -332.704102 -135.803406	-0.185 -89.659 14.089
item_ammo_pistol_ttt	-843.668396 -332.308289 -137.258102	1.639 -88.488 98.302
item_ammo_pistol_ttt	-752.063416 -317.254913 -156.650894	89.423 -171.215 -180.000
item_ammo_pistol_ttt	-862.883789 -332.651001 -145.518600	0.342 89.945 -13.572
item_ammo_pistol_ttt	2237.424561 -149.063904 -159.633194	-0.115 -0.019 -0.035
weapon_ttt_explosivegrenade	-1640.337524 -665.610962 -170.725128	-0.026 0.000 -0.012
weapon_ttt_explosivegrenade	-1626.965698 -651.264648 -170.730042	-0.016 0.000 -0.007
weapon_ttt_explosivegrenade	-287.690979 417.623566 -155.200790	-0.035 0.000 -0.016
weapon_ttt_explosivegrenade	506.927399 5.940412 -155.213974	-0.010 0.000 -0.005
weapon_ttt_explosivegrenade	1609.853882 -575.540161 -149.078094	-0.005 0.000 -0.002
weapon_ttt_explosivegrenade	1487.583374 -201.131195 -123.138458	-0.022 0.000 -0.010
weapon_ttt_explosivegrenade	725.816528 -1618.812866 -171.207184	-0.019 0.000 -0.009
weapon_ttt_explosivegrenade	-1087.947754 -1105.556152 -164.043823	-0.003 0.000 -0.001
weapon_ttt_explosivegrenade	-1333.380371 -2161.330078 -331.097961	-0.176 0.000 -0.079
weapon_zm_pistol	-203.808807 -1811.815796 -209.638794	0.420 36.654 89.151
weapon_zm_pistol	1919.606445 -533.389221 -147.135101	1.199 0.302 88.347
weapon_zm_pistol	1930.129395 236.480896 -147.143997	-0.524 -117.985 91.771
weapon_zm_pistol	1598.461670 -551.557312 -79.621399	0.046 63.654 89.676
weapon_zm_pistol	1332.700928 -641.154175 -158.527893	-0.138 -55.007 -90.614
weapon_zm_pistol	-819.919983 380.968292 -366.453491	-0.267 -40.764 -90.809
weapon_zm_pistol	-744.220215 -332.320709 -158.532700	0.003 -27.113 -87.478
weapon_zm_pistol	-827.862122 -335.665894 -155.920105	36.216 0.573 1.401
weapon_zm_pistol	-656.801331 -197.137390 -129.142090	0.379 -36.235 -88.429
weapon_ttt_aug	109.223862 244.166992 -158.687851	0.130 -23.409 -89.225
weapon_zm_molotov	502.632385 554.217102 -144.277496	-13.500 0.406 89.189
weapon_zm_molotov	-853.866882 -331.269592 -158.421005	9.696 -173.200 89.981
weapon_zm_molotov	-874.536621 -331.703094 -155.276794	-4.251 0.946 0.849
weapon_zm_molotov	-856.832825 -333.644501 -158.189606	-78.469 26.991 90.424
weapon_zm_molotov	-418.705505 -89.421204 -158.389999	-46.037 -103.606 89.976
weapon_zm_molotov	-430.953491 -102.650497 -125.436699	3.407 -0.125 -3.514
weapon_zm_molotov	-288.272491 -122.186897 -125.399300	2.373 -0.124 -2.440
weapon_zm_molotov	-264.398987 -119.158203 -125.470901	0.840 0.011 -0.601
weapon_zm_molotov	-909.856873 537.476379 -158.307800	-83.485 5.262 90.089
weapon_zm_molotov	2143.701904 -132.112396 -125.425797	3.584 -0.106 -3.705
weapon_zm_molotov	2178.802734 -21.155800 -125.442596	1.646 0.008 -1.500
weapon_zm_molotov	-735.494934 133.411026 -129.789581	-0.436 -1.087 -0.506
weapon_zm_molotov	-741.721558 125.691948 -129.854126	-0.841 -1.649 -1.283
weapon_zm_molotov	-737.715271 119.177055 -129.812714	-1.376 -1.352 -0.994
weapon_zm_molotov	-745.890869 114.432945 -129.842392	-0.724 -1.695 -1.104
weapon_ttt_confgrenade	502.777893 608.195496 -143.926498	38.475 -176.057 99.512
weapon_ttt_confgrenade	-685.410583 -14.205200 -156.503006	2.384 0.214 -0.753
weapon_ttt_confgrenade	-691.662781 -11.530200 -156.454895	1.634 0.242 -0.516
weapon_ttt_confgrenade	-686.373413 -7.360600 -156.458099	1.684 0.244 -0.532
weapon_ttt_confgrenade	-698.423523 -11.200500 -156.461395	1.735 0.244 -0.548
weapon_ttt_confgrenade	-733.980286 -35.131699 -126.467300	1.557 0.254 1.295
weapon_zm_shotgun	-863.931824 117.435799 -365.620514	8.681 105.327 27.252
weapon_zm_shotgun	179.261902 -1969.364502 -208.725494	-0.348 80.307 84.130
weapon_zm_shotgun	1609.901489 410.647888 -159.018204	-0.329 -99.806 -84.258
weapon_zm_shotgun	1842.714600 -145.727295 -157.725800	8.593 -94.327 -28.895
weapon_zm_shotgun	-365.965607 -714.790222 -278.976288	-0.313 8.558 -83.964
weapon_zm_sledge	-1307.923340 -2096.690918 -307.272308	23.243 5.970 -25.559
weapon_zm_sledge	-1266.022339 -2141.309814 -296.749695	-1.323 -156.178 -129.660
weapon_zm_revolver	-1608.134644 -537.234985 -173.584000	2.486 -20.572 -84.192
weapon_zm_revolver	-1671.733521 -536.117126 -197.507904	2.559 -20.520 -83.496
weapon_zm_revolver	-843.264893 276.230194 -366.225586	1.816 174.137 85.598
weapon_zm_revolver	-318.653290 -1893.408569 -208.060394	2.734 -20.116 -83.781
weapon_zm_revolver	1382.362671 356.752289 -128.046204	2.250 83.844 -85.438
weapon_zm_revolver	1719.181396 -544.315125 -75.104401	2.383 -37.570 84.178
weapon_zm_revolver	1792.038818 -545.027588 -73.857201	2.416 -27.845 -86.030
weapon_zm_revolver	527.881775 40.098202 -134.338806	2.466 50.005 -83.518
weapon_zm_revolver	-345.807709 -869.178528 -278.115204	1.692 -23.336 -86.331
weapon_zm_revolver	-779.932800 -1226.696777 -238.001007	2.779 -28.295 -85.338
weapon_zm_revolver	-765.750427 -332.618286 -155.731796	24.908 -5.051 -35.511
weapon_zm_revolver	-661.777039 -244.591507 -129.029465	1.937 -20.588 -85.905
weapon_ttt_glock	-823.896912 257.332489 -366.417114	0.163 -39.565 -89.892
weapon_ttt_glock	1819.224854 -80.658096 -147.131607	0.333 46.081 89.711
weapon_ttt_glock	-975.550293 -1466.854126 -326.482300	-0.833 -38.038 -91.104
weapon_ttt_glock	-260.427490 481.508209 -159.659195	-0.077 174.662 91.369
weapon_ttt_ak47	-876.312927 -1062.111816 -238.655624	-0.495 64.469 -92.590
weapon_ttt_ak47	-867.539795 -123.984436 -159.110001	0.134 13.133 -87.527
weapon_ttt_ak47	1509.207886 893.414124 -140.959656	-0.134 34.927 -88.523
