# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_dust2
# Exported by: [CM:M] Dangerous Dan McGrew
setting:	replacespawns 1
item_ammo_357_ttt	-2080.368652 2910.031982 32.332500	0.451 0.065 0.055
item_ammo_357_ttt	-2089.989990 2909.792480 32.328300	0.450 0.068 0.057
item_ammo_357_ttt	754.008728 578.342407 0.734500	1.604 -0.149 -0.288
item_ammo_357_ttt	742.861023 578.792725 0.813200	0.397 -0.016 -0.800
item_ammo_357_ttt	736.375488 577.141296 0.803600	1.179 0.174 -0.612
item_ammo_357_ttt	319.108704 2716.168945 96.340599	0.452 0.065 0.052
item_ammo_357_ttt	396.630890 1368.540283 0.360435	0.456 0.058 0.044
item_ammo_357_ttt	382.366089 1368.850464 0.330390	0.450 0.068 0.056
item_ammo_357_ttt	372.442352 1371.028076 0.362082	0.456 0.058 0.043
item_ammo_357_ttt	-1996.934937 505.013824 9.980369	2.106 -8.346 -14.459
item_ammo_357_ttt	-2013.937012 506.228546 9.403648	5.453 1.626 2.989
item_ammo_revolver_ttt	407.691711 -757.976074 0.948400	2.299 0.381 -0.606
item_ammo_revolver_ttt	397.733612 -758.302612 1.189100	2.067 0.144 -0.952
item_ammo_revolver_ttt	-1204.386475 1427.540283 -111.620003	0.460 0.055 0.036
item_ammo_revolver_ttt	-1188.977539 1429.834595 -111.614700	0.461 0.054 0.034
item_ammo_revolver_ttt	-2192.022949 1249.095947 32.332401	0.450 0.063 0.056
item_ammo_revolver_ttt	-2182.779541 1249.151733 32.336498	0.451 0.063 0.054
item_ammo_revolver_ttt	1294.030884 193.454193 -190.891693	0.499 0.067 -0.012
item_ammo_revolver_ttt	-2036.923462 3155.267334 32.401520	0.464 0.055 0.027
item_ammo_revolver_ttt	-2027.173462 3159.633301 32.328259	0.450 0.068 0.057
item_ammo_revolver_ttt	-2027.164917 3148.760010 32.366879	0.457 0.058 0.041
item_ammo_revolver_ttt	1733.649170 361.873474 64.376778	0.492 0.248 0.033
item_ammo_revolver_ttt	1727.474609 364.589874 64.419128	0.527 -0.274 -0.752
item_ammo_revolver_ttt	1720.931519 362.308777 64.365303	0.457 0.058 0.042
item_ammo_revolver_ttt	-1029.861328 -537.235840 167.214905	-22.148 -4.779 -8.927
item_ammo_revolver_ttt	-1022.333496 -538.828125 170.596527	-12.701 31.807 -20.627
item_ammo_revolver_ttt	-1021.110535 -533.267700 173.162994	70.530 -31.232 -47.621
item_ammo_revolver_ttt	1591.914551 166.143402 -164.211929	-12.524 -3.732 12.877
item_ammo_revolver_ttt	1583.334961 170.484665 -165.127625	-10.447 -9.688 14.021
item_ammo_revolver_ttt	1572.331787 166.101486 -168.527359	-10.716 -11.507 13.855
ttt_random_ammo	477.695587 1947.916748 96.423599	1.408 -0.032 -1.695
ttt_random_ammo	485.649811 1907.516968 96.374397	0.122 -0.000 -0.085
ttt_random_ammo	412.476990 1428.706543 96.332397	0.045 0.000 -0.032
ttt_random_ammo	337.732788 2660.732666 96.421799	1.559 0.040 1.887
ttt_random_ammo	328.020996 2629.925293 96.372803	0.108 0.000 0.067
ttt_random_ammo	314.333710 2592.975098 96.346802	0.049 0.000 -0.017
ttt_random_ammo	-1731.020874 -260.288513 186.638794	0.046 0.000 -0.033
ttt_random_ammo	-1719.032227 -208.224304 186.633896	0.046 0.000 -0.034
ttt_random_ammo	-1656.808228 -177.881195 186.667297	0.052 0.000 -0.009
ttt_random_ammo	-1787.292603 -423.333405 160.344498	0.047 0.000 -0.019
ttt_random_ammo	-1787.548340 -504.034088 160.421005	1.441 0.033 1.730
ttt_random_ammo	-1324.626831 583.590027 32.390701	0.546 -0.004 -0.609
ttt_random_ammo	-1324.063110 559.835388 32.369099	0.092 -0.000 -0.046
ttt_random_ammo	162.043655 2509.342285 -111.555359	2.497 -3.055 105.819
ttt_random_ammo	150.032639 2495.803467 -115.095818	0.655 -2.576 101.559
ttt_random_ammo	126.144730 2483.844971 -117.195778	5.802 5.067 100.520
ttt_random_ammo	96.603729 2457.554199 -119.529861	9.244 -3.024 3.904
weapon_zm_rifle	-482.424713 -164.857803 65.316704	3.338 11.254 64.810
weapon_zm_rifle	670.087524 -87.641602 19.361200	-62.727 29.826 100.657
weapon_zm_rifle	340.977509 2721.272461 139.830505	7.024 5.815 68.628
weapon_zm_mac10	1696.802856 329.288696 65.261902	-0.433 -173.737 -88.745
weapon_zm_mac10	-1364.204224 2750.118164 5.709800	-0.527 -1.114 85.983
weapon_zm_mac10	323.613190 459.720306 13.395200	-6.776 -29.211 -74.303
weapon_zm_mac10	568.244324 2785.282715 97.247597	-0.369 -37.728 -88.556
weapon_zm_mac10	-1770.560669 2479.906006 33.262100	-0.150 -38.539 -88.550
weapon_zm_mac10	725.050598 2742.393311 97.310493	0.137 -13.570 -88.763
item_ammo_pistol_ttt	-2410.164551 540.922485 251.303802	89.335 49.090 153.027
item_ammo_pistol_ttt	-1580.179321 677.256287 32.495701	-0.082 85.183 -0.007
item_ammo_pistol_ttt	-1587.081787 689.070374 35.289001	89.479 -122.549 152.734
item_ammo_pistol_ttt	438.929504 1776.750732 0.335800	-0.142 -0.019 -0.043
item_ammo_pistol_ttt	448.335388 1778.273438 0.343000	-0.136 -0.019 -0.041
item_ammo_pistol_ttt	456.602203 1777.855957 0.372700	-0.110 -0.019 -0.033
item_ammo_pistol_ttt	1369.159912 3035.536865 131.317703	-4.528 1.472 2.490
item_ammo_pistol_ttt	1375.513062 3028.309570 131.034805	-5.298 1.028 1.793
item_ammo_pistol_ttt	1382.450806 3033.066162 131.770401	-6.361 0.044 5.540
item_ammo_pistol_ttt	1611.291138 1774.666626 20.801001	-7.935 0.100 -6.441
item_ammo_pistol_ttt	1597.145264 1775.937744 21.393900	-78.993 144.130 -146.505
item_ammo_pistol_ttt	907.869629 1137.950806 1.188700	0.594 -0.074 -0.134
item_ammo_pistol_ttt	926.284119 1138.047485 1.227100	-0.531 0.024 -0.175
item_ammo_pistol_ttt	-1847.174438 540.580017 67.425301	0.383 0.097 0.015
item_ammo_pistol_ttt	-1864.141602 541.449280 67.417198	-1.434 3.056 0.005
item_ammo_pistol_ttt	-1883.895264 540.346313 67.430809	0.063 -0.162 -0.041
item_ammo_pistol_ttt	-1904.609985 542.726624 67.399399	0.972 -6.108 -0.004
item_ammo_pistol_ttt	-1828.251709 542.894409 67.403831	-0.067 -0.651 -0.004
item_ammo_pistol_ttt	1244.900879 1561.633057 0.896000	-1.070 -0.784 0.442
item_ammo_pistol_ttt	-967.752930 2524.220703 6.645500	-0.076 0.011 -0.014
item_ammo_pistol_ttt	-976.386230 2525.051270 6.648200	-0.072 0.025 0.004
item_ammo_pistol_ttt	-962.560425 2503.727539 6.635100	-0.143 -0.019 -0.035
item_ammo_pistol_ttt	-971.524475 2502.886475 6.662900	-0.120 -0.020 -0.030
item_ammo_pistol_ttt	-960.354614 2480.682129 6.704000	-0.085 -0.021 -0.021
item_ammo_pistol_ttt	-968.250610 2480.531494 6.728700	-0.063 -0.021 -0.016
item_ammo_pistol_ttt	563.268982 2316.538574 -23.626900	-0.013 -0.030 0.010
item_ammo_pistol_ttt	576.139587 2317.292236 -23.628799	-0.013 -0.030 0.010
item_ammo_pistol_ttt	586.466492 2317.094482 -23.628799	-0.013 -0.030 0.010
item_ammo_pistol_ttt	595.238525 2316.797852 -23.666100	-0.017 -0.027 0.013
item_ammo_pistol_ttt	607.969482 2316.203125 -23.619499	-0.012 -0.030 0.009
item_ammo_pistol_ttt	624.195801 2315.330322 -23.656799	0.133 0.019 -0.034
item_ammo_pistol_ttt	-1640.639771 1623.949707 13.667700	-0.513 -1.425 -15.672
item_ammo_pistol_ttt	-259.288422 1500.320801 -125.188736	0.589 -0.139 -0.773
item_ammo_pistol_ttt	-270.690643 1500.206055 -125.061577	0.952 0.143 -0.768
item_ammo_pistol_ttt	-1724.511353 2848.442871 16.730503	0.779 1.126 13.478
item_ammo_pistol_ttt	-1716.019897 2845.907227 15.870284	1.438 -0.589 13.502
item_ammo_pistol_ttt	-1709.731445 2845.931641 15.728255	1.335 -0.519 13.393
item_ammo_pistol_ttt	812.726563 813.948669 0.715990	3.195 -1.370 0.398
item_ammo_pistol_ttt	-1582.057617 1269.970581 35.829926	2.636 -0.000 -1.753
item_ammo_pistol_ttt	-1559.909790 1269.676025 32.470211	-0.067 4.635 -0.030
item_ammo_pistol_ttt	-1565.654297 1266.730957 37.088474	-74.433 58.031 -53.463
item_ammo_pistol_ttt	-1780.056885 1813.487915 11.308194	-82.573 171.381 -170.597
item_ammo_pistol_ttt	-1774.870483 1835.373169 8.519568	-6.101 -0.320 -2.274
item_ammo_pistol_ttt	-1785.102661 1832.222656 7.302869	-6.441 -1.482 -2.092
weapon_ttt_aug	1278.762085 1485.038452 1.629198	-1.777 -15.844 -85.572
weapon_ttt_aug	1249.130493 2573.024170 102.612679	-42.610 -4.623 27.823
weapon_ttt_aug	1716.995850 1843.312012 50.003326	-5.953 -2.004 -74.537
weapon_zm_pistol	728.671814 2382.774170 1.536700	1.251 -84.965 -88.100
weapon_zm_pistol	727.555725 2347.563232 1.563400	0.869 -90.044 -88.884
weapon_zm_pistol	728.495789 2325.762207 1.505700	-0.598 -91.968 -91.918
weapon_zm_pistol	-803.714172 2455.980957 -74.618698	-1.162 -43.064 -95.093
weapon_zm_pistol	-841.240784 2431.482910 -29.340300	0.534 36.674 88.960
weapon_zm_pistol	-801.439270 2469.791016 -75.469803	-0.501 -42.225 -93.748
weapon_zm_pistol	-1283.629272 -275.036987 129.805298	0.743 84.714 90.412
weapon_zm_pistol	-711.411987 -658.818115 143.615204	10.883 -99.725 -91.880
weapon_zm_pistol	-653.465881 -657.168091 145.081299	9.113 -93.114 -93.473
weapon_zm_pistol	-680.670593 -666.755920 142.917099	6.845 -64.830 -85.132
weapon_zm_pistol	-279.524780 1487.002563 -124.588913	2.358 14.174 85.251
weapon_ttt_ak47	827.644836 806.292419 47.355755	-4.921 1.312 81.426
weapon_ttt_m16	-1547.999878 673.610779 57.507599	13.606 1.301 86.442
weapon_ttt_m16	415.729614 1780.747437 8.109900	-63.498 72.148 90.489
weapon_ttt_m16	1382.808960 3059.884277 142.619293	-64.661 87.479 85.087
weapon_ttt_m16	-180.049606 2031.903320 -118.141403	-0.156 13.049 78.995
weapon_ttt_m16	-1592.953491 1274.932373 33.208248	1.544 -12.527 82.857
weapon_ttt_confgrenade	1651.072876 994.601929 67.517700	1.569 0.149 -0.401
weapon_ttt_confgrenade	1659.293457 994.231628 67.505203	1.718 0.158 -0.439
weapon_ttt_confgrenade	-268.349609 2275.026367 -120.246742	-40.463 74.946 -99.240
weapon_ttt_confgrenade	-254.120361 2279.442627 -119.969536	-25.182 -0.597 -107.139
weapon_ttt_confgrenade	-1277.552979 2310.978271 4.084321	-35.169 -6.721 107.468
weapon_zm_shotgun	-2161.221191 -835.613586 131.162704	0.302 90.691 84.132
weapon_zm_shotgun	732.993103 1208.983276 2.247900	0.143 2.421 -89.169
weapon_zm_shotgun	1046.934204 260.820007 9.396600	-51.563 -168.590 -91.671
weapon_zm_shotgun	-605.494080 604.863586 20.104799	0.929 7.526 98.331
weapon_zm_shotgun	-230.212708 1496.919434 0.983800	-0.277 -5.119 -84.154
weapon_zm_shotgun	152.444199 -3.376100 7.240200	-1.921 -10.729 -87.300
weapon_zm_shotgun	-1708.363159 1620.502808 23.123461	9.070 -1.605 -98.369
weapon_zm_sledge	1215.543213 2463.606201 100.402496	18.519 2.331 2.353
weapon_zm_sledge	-1062.141602 -524.915222 134.487305	21.837 -72.109 5.625
weapon_zm_sledge	-581.209351 1346.357422 -108.329124	-11.770 -0.879 0.688
weapon_zm_sledge	-2089.091064 2503.780273 91.937386	-11.958 -1.246 0.304
weapon_zm_revolver	396.740906 -739.418274 2.579800	3.128 -21.507 -84.134
weapon_zm_revolver	-1196.935425 1446.428467 -110.067398	2.683 -21.384 -83.726
weapon_zm_revolver	-2189.747314 1269.608643 33.930401	2.529 -19.699 -83.961
weapon_zm_revolver	1298.121582 178.873596 -189.316803	2.337 -20.274 -83.251
weapon_zm_revolver	-2032.291260 3130.000244 32.705688	1.809 47.323 87.809
weapon_zm_revolver	1748.561157 364.227814 65.822556	0.905 -141.157 -89.744
weapon_zm_revolver	-1026.459961 -526.524109 168.045883	-21.420 4.133 -103.817
weapon_zm_revolver	1584.431763 187.087936 -162.259354	-10.886 36.398 86.115
weapon_ttt_glock	728.124023 2364.690186 1.551600	0.854 -89.360 -88.653
weapon_ttt_glock	-805.034912 2485.836914 -76.212196	2.222 -43.080 -101.297
weapon_ttt_glock	-802.930115 2499.427002 -77.507500	11.385 -53.667 -88.067
weapon_ttt_glock	-1254.707031 -273.030212 129.375107	0.598 88.534 91.967
weapon_ttt_glock	-1626.729126 1631.757935 12.702500	-9.155 -36.312 -101.880
weapon_ttt_glock	-1834.308228 530.391296 67.535049	-0.247 30.205 91.546
weapon_ttt_glock	-1892.755371 527.745544 67.427444	-0.546 28.710 90.439
weapon_ttt_dualelite	-1715.833008 2863.793213 19.717022	1.852 2.925 13.424
weapon_ttt_dualelite	-1773.885498 1798.283081 9.554721	9.443 -0.555 0.351
