# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_piranesi
# Exported by: [CM:MOD] SilentK
setting:	replacespawns 1
item_ammo_smg1_ttt	-1407.359009 310.545105 448.503815	-0.349 1.934 0.129
item_ammo_smg1_ttt	-1671.365601 1707.169067 144.426498	0.596 -0.003 0.388
item_ammo_smg1_ttt	-1721.887329 1714.558960 144.477005	0.690 0.164 -0.106
item_ammo_smg1_ttt	-875.566284 469.384369 448.515106	-0.590 -3.080 -0.424
item_ammo_smg1_ttt	-875.967285 469.644257 462.296539	-0.452 -0.818 -0.361
item_ammo_smg1_ttt	-875.727234 469.798370 476.062897	-0.410 -0.208 -0.393
item_ammo_smg1_ttt	-1210.698242 1305.154541 111.720360	0.134 0.051 -1.778
item_ammo_smg1_ttt	-1227.130371 1318.362183 111.313217	0.157 0.039 -1.795
item_ammo_smg1_ttt	-1235.452271 1290.286621 112.251030	-0.099 2.546 -1.731
item_ammo_smg1_ttt	1553.039673 47.013653 160.447723	0.333 0.312 0.541
item_ammo_smg1_ttt	1574.501709 59.249855 160.500336	-1.094 0.179 -0.298
item_ammo_smg1_ttt	1585.851929 99.726105 160.492172	0.386 0.022 0.009
weapon_ttt_m16	2143.770996 1586.107788 142.975693	4.867 -153.227 -83.992
weapon_ttt_m16	-662.091492 1947.353271 353.270996	2.529 162.709 85.567
weapon_ttt_m16	-2478.377930 248.498795 160.510605	-62.080 -163.347 -91.198
weapon_ttt_m16	-402.809509 309.175293 529.157288	2.198 -80.834 84.628
weapon_ttt_m16	1597.341187 281.523285 385.159210	2.037 -8.135 84.294
weapon_ttt_m16	1013.982117 528.343811 385.160309	1.541 -6.447 82.263
ttt_playerspawn	2052.322266 1586.124634 105.918228	-0.037 -0.000 0.034
ttt_playerspawn	1993.290283 1592.782959 105.926933	-0.042 0.000 0.042
ttt_playerspawn	460.686890 1525.857178 64.446884	-0.007 0.000 -0.007
ttt_playerspawn	-1541.584229 402.737488 448.498993	-0.034 0.000 0.034
ttt_playerspawn	-388.134491 365.181274 512.515198	-0.029 -0.000 0.029
ttt_playerspawn	515.514832 345.973877 512.573547	-0.011 0.000 0.005
ttt_playerspawn	1514.954956 85.707054 368.452423	-0.011 0.000 -0.011
ttt_playerspawn	830.279114 232.301071 368.515137	-0.010 0.000 0.010
ttt_playerspawn	-278.753296 -744.221680 96.490936	-0.039 0.000 0.039
ttt_playerspawn	290.128479 577.467102 256.466278	-0.044 -0.000 0.044
ttt_playerspawn	-1652.164063 -322.632843 160.488510	0.033 -0.000 0.033
ttt_playerspawn	-2693.501709 120.526573 152.504105	-0.135 18.149 -0.004
ttt_playerspawn	-2383.353516 364.343628 152.547089	-0.018 0.000 0.019
ttt_playerspawn	-2673.314209 265.465057 152.527267	-0.023 -0.000 0.023
ttt_playerspawn	-1740.239014 2539.152832 224.509506	-0.029 0.000 0.029
ttt_playerspawn	320.169220 471.068024 512.485962	-0.040 0.000 0.040
ttt_playerspawn	-116.600693 464.005798 512.532776	-0.019 0.000 0.019
ttt_playerspawn	-1116.574463 387.987701 448.511536	-0.034 0.000 0.034
ttt_playerspawn	-975.544312 2143.684326 144.514771	-0.030 0.000 0.030
ttt_playerspawn	-1074.195679 2202.208008 144.487854	-0.039 0.000 0.039
ttt_playerspawn	-704.125610 1574.088013 352.565643	0.054 0.048 -0.163
ttt_playerspawn	-1888.889526 2214.889404 224.503632	0.032 0.000 -0.032
ttt_playerspawn	-1906.034424 2311.895996 224.513672	-0.026 -0.000 -0.026
ttt_playerspawn	-1769.395996 1765.401733 144.474487	-0.041 1.905 0.111
ttt_playerspawn	-783.854126 2355.394287 144.546951	0.006 1.737 0.174
ttt_playerspawn	-522.125732 824.248352 176.512299	0.011 0.000 -0.011
ttt_playerspawn	-958.255737 717.720032 192.574951	-0.222 1.859 -0.301
ttt_playerspawn	-831.294739 -373.732178 114.392715	-0.043 -0.810 -89.995
ttt_playerspawn	-414.508881 -588.926025 96.485222	0.035 0.000 -0.035
ttt_playerspawn	754.053284 -112.316879 96.529442	-0.022 -0.000 -0.022
weapon_ttt_mp5	-945.235291 459.112488 450.004547	0.474 -1.568 -85.488
item_box_buckshot_ttt	339.912415 1302.604980 80.394501	-0.949 -0.003 0.844
item_box_buckshot_ttt	339.952393 1323.724609 80.400299	-0.893 -0.016 0.793
item_box_buckshot_ttt	-1575.512085 -339.720795 184.441193	0.671 0.008 0.571
item_box_buckshot_ttt	-2582.904053 425.393707 160.984100	-0.100 -1.522 7.627
item_box_buckshot_ttt	-2584.072754 437.627289 162.901398	0.193 0.417 10.553
item_box_buckshot_ttt	-2572.647461 439.372894 163.254700	0.399 -0.600 10.126
item_box_buckshot_ttt	-2574.897949 433.314606 166.112198	-1.656 16.403 98.807
item_box_buckshot_ttt	-1486.435059 527.088928 304.384888	-0.999 -0.010 0.896
item_box_buckshot_ttt	-1485.833862 539.589172 304.444611	-0.536 -0.007 0.475
item_box_buckshot_ttt	1947.131592 1616.526367 127.202003	0.707 -0.001 0.566
item_box_buckshot_ttt	1945.695068 1628.383423 127.186699	0.850 -0.004 0.681
item_box_buckshot_ttt	1571.666626 753.846375 384.373901	0.754 -0.022 -0.523
item_box_buckshot_ttt	1423.229126 -25.414335 160.447556	-0.512 -0.007 0.454
item_box_buckshot_ttt	1410.603638 -27.760139 160.373749	-0.055 -0.027 -0.027
item_box_buckshot_ttt	1396.791992 -36.433296 160.396790	-0.937 -0.003 0.830
item_box_buckshot_ttt	1170.899658 729.911133 386.477783	-2.512 0.063 -4.709
item_box_buckshot_ttt	1187.494141 730.350952 386.786469	0.621 0.057 -3.031
item_box_buckshot_ttt	1194.485718 721.051331 384.439697	1.273 0.048 0.635
item_ammo_357_ttt	-1592.983032 2606.677246 248.355606	0.443 0.054 0.041
item_ammo_357_ttt	-1581.166016 2608.726074 248.377396	0.449 0.051 0.033
item_ammo_357_ttt	-659.912720 1521.649536 352.368408	0.458 0.057 0.041
item_ammo_357_ttt	-660.665588 1503.006470 352.374390	0.459 0.057 0.038
item_ammo_357_ttt	-2593.688232 424.542694 160.848694	0.285 -0.168 6.579
item_ammo_357_ttt	-2593.957031 436.063293 162.600296	0.371 -0.511 11.047
item_ammo_357_ttt	-2602.620117 422.919006 160.700302	0.001 -0.219 4.891
item_ammo_357_ttt	-2604.055420 434.221191 162.302505	0.482 -0.523 10.659
item_ammo_357_ttt	716.496826 185.886093 384.378601	0.459 0.056 0.037
item_ammo_357_ttt	529.509094 301.165802 528.307617	0.446 0.080 0.065
item_ammo_357_ttt	-1226.147461 295.064392 472.470306	0.478 -129.923 -0.000
item_ammo_357_ttt	-539.934143 113.470383 95.774971	1.578 0.189 -0.717
item_ammo_357_ttt	-533.648743 104.111137 95.857475	2.537 -1.139 -0.788
item_ammo_357_ttt	-527.244934 113.025696 95.628845	2.221 -0.231 -0.603
item_ammo_357_ttt	76.536613 109.118576 513.907898	0.694 0.748 21.070
item_ammo_357_ttt	83.176186 109.340973 514.104858	-0.010 -3.225 24.319
item_ammo_357_ttt	94.109848 110.307060 514.362610	-0.559 -0.002 28.324
item_ammo_revolver_ttt	-284.926910 -633.847778 132.453705	0.471 0.058 0.006
item_ammo_revolver_ttt	-575.144775 367.977905 324.400513	0.464 0.056 0.027
item_ammo_revolver_ttt	-587.009216 364.877991 324.334595	0.452 0.066 0.053
item_ammo_revolver_ttt	-1668.448486 1674.084351 144.425293	-0.407 -179.168 -0.000
item_ammo_revolver_ttt	-1723.138672 1673.801880 144.330399	0.450 0.068 0.056
item_ammo_revolver_ttt	309.420502 534.456726 544.364014	0.437 0.050 0.034
item_ammo_revolver_ttt	1888.926270 1567.822266 124.315804	0.455 -0.057 -0.041
item_ammo_revolver_ttt	1897.041870 1562.033813 124.309303	0.453 -0.059 -0.043
item_ammo_revolver_ttt	-1469.824097 496.421906 480.332397	0.450 0.063 0.056
item_ammo_revolver_ttt	732.477478 -585.896606 111.110497	-3.523 0.396 11.577
item_ammo_revolver_ttt	-299.754486 624.901489 244.320297	0.341 0.161 0.042
item_ammo_revolver_ttt	-300.668488 540.172913 244.345200	0.363 0.159 0.035
item_ammo_revolver_ttt	1526.738647 29.627371 160.422852	0.484 -0.205 0.059
item_ammo_revolver_ttt	1519.067627 27.148916 165.589081	-44.010 -173.964 179.248
item_ammo_revolver_ttt	1510.925781 17.911186 166.349640	-43.569 -131.278 160.750
ttt_random_ammo	-1060.933594 2093.340820 144.412796	1.673 -0.035 -2.020
ttt_random_ammo	-1045.550293 2094.123291 144.330399	0.046 -0.000 0.029
ttt_random_ammo	-1091.101196 2132.634277 144.386398	0.318 -0.002 -0.331
ttt_random_ammo	-1105.924194 2137.095703 144.388702	0.416 -0.003 -0.450
ttt_random_ammo	-1006.472839 1911.431763 88.435516	-0.451 0.748 -0.717
ttt_random_ammo	-1008.060547 1906.533569 88.431732	-0.735 -1.214 -0.609
ttt_random_ammo	-1256.404175 2241.311035 142.227646	0.771 -42.202 82.890
ttt_random_ammo	-1603.464722 2356.483398 224.411972	-1.116 -0.015 1.304
ttt_random_ammo	-1498.847534 2422.842041 224.312759	-0.048 -0.000 -0.037
ttt_random_ammo	-896.811646 727.530029 192.368637	-0.084 -0.000 0.036
ttt_random_ammo	-1847.527832 -113.271858 162.755859	89.676 175.166 -167.373
ttt_random_ammo	-2342.566162 341.140625 152.364624	-0.072 -0.000 0.019
ttt_random_ammo	-2611.143066 -238.123871 152.382355	0.213 -0.001 -0.200
ttt_random_ammo	-1282.944946 1174.512451 304.480225	1.847 0.939 2.269
weapon_zm_rifle	-1616.500000 2602.706787 249.355301	3.269 170.447 65.074
weapon_zm_rifle	-725.361023 1506.869141 353.354187	3.238 5.302 65.103
weapon_zm_rifle	-2590.281006 242.661606 153.401093	3.226 -106.955 66.646
weapon_zm_rifle	721.767883 220.643097 385.395203	3.498 -141.608 65.280
weapon_zm_rifle	489.100189 308.921112 529.376099	3.610 -67.976 65.470
weapon_zm_rifle	-1198.624268 301.279205 473.333313	2.927 -9.187 65.272
weapon_zm_mac10	-1283.593872 -2.896800 152.572403	0.496 64.427 88.480
weapon_zm_mac10	-1437.319092 296.653687 473.135010	0.091 109.076 90.216
weapon_zm_mac10	-1701.071533 1711.346680 145.346893	0.452 -47.528 -87.731
item_ammo_pistol_ttt	2150.135498 1608.130737 141.222900	-3.399 0.094 -0.262
item_ammo_pistol_ttt	2140.838379 1609.678101 140.720703	-3.224 0.068 -0.311
item_ammo_pistol_ttt	2133.003418 1609.517578 140.298401	-3.220 0.041 -0.312
item_ammo_pistol_ttt	-497.025208 1164.218262 336.328186	-0.149 -0.018 -0.045
item_ammo_pistol_ttt	-689.716614 1936.092651 352.330688	-0.147 -0.018 -0.044
item_ammo_pistol_ttt	-679.289185 1937.499268 352.396698	-0.089 -0.020 -0.027
item_ammo_pistol_ttt	-2560.145020 441.464386 163.603607	0.354 0.636 10.451
item_ammo_pistol_ttt	-2530.750732 440.846313 163.569794	-10.695 68.291 4.152
item_ammo_pistol_ttt	-356.053894 296.514008 528.375610	0.629 0.005 0.203
item_ammo_pistol_ttt	-363.199707 301.007202 528.347595	-0.132 -0.019 -0.040
item_ammo_pistol_ttt	-1059.020264 190.837402 151.848404	-0.409 -2.034 -0.184
item_ammo_pistol_ttt	-1144.849365 494.509094 480.436188	0.772 0.113 0.090
item_ammo_pistol_ttt	-1154.961914 497.371094 483.351715	-88.816 153.661 -179.053
item_ammo_pistol_ttt	1590.650146 302.379913 384.393311	0.089 -0.015 -0.062
item_ammo_pistol_ttt	787.479309 1219.380981 256.360901	0.027 0.031 0.004
item_ammo_pistol_ttt	799.053284 1214.034912 256.352295	0.029 0.030 0.004
item_ammo_pistol_ttt	-136.245697 533.888977 544.383911	-0.096 -0.021 -0.018
item_ammo_pistol_ttt	-489.673401 2390.376953 144.421494	-0.324 0.231 -0.478
item_ammo_pistol_ttt	-731.799072 2038.361572 96.433502	-0.328 0.247 -0.525
item_ammo_pistol_ttt	-2561.477295 -361.559814 152.432098	0.014 0.760 -0.402
item_ammo_pistol_ttt	-1677.536621 172.417297 173.096603	-0.574 0.258 20.505
item_ammo_pistol_ttt	-951.633301 361.256165 448.465454	1.170 0.159 0.162
item_ammo_pistol_ttt	-942.204285 361.330627 448.468445	-0.339 0.148 -0.302
item_ammo_pistol_ttt	-935.718933 361.349915 448.411774	-0.421 0.112 -0.529
item_ammo_pistol_ttt	-1684.995361 1138.143799 331.427002	71.195 179.991 173.885
item_ammo_pistol_ttt	-1666.769043 1137.417847 325.715881	71.381 -170.903 -172.695
item_ammo_pistol_ttt	-1692.973999 1141.914429 333.232086	60.024 7.048 5.210
item_ammo_pistol_ttt	-151.438660 138.406799 528.382019	0.023 0.031 0.003
item_ammo_pistol_ttt	-140.125473 133.669388 528.343201	0.030 0.030 0.004
item_ammo_pistol_ttt	-130.025177 130.729630 528.382019	0.023 0.031 0.003
item_ammo_pistol_ttt	766.662292 -462.162445 128.385315	-0.099 -0.020 -0.030
item_ammo_pistol_ttt	756.579651 -461.720520 128.366821	-0.115 -0.019 -0.035
item_ammo_pistol_ttt	744.493469 -462.037750 128.330750	-0.147 -0.018 -0.044
item_ammo_pistol_ttt	2205.601807 517.395996 272.423309	-0.066 -0.020 -0.020
item_ammo_pistol_ttt	2198.595703 520.205017 272.338196	-0.140 -0.019 -0.043
item_ammo_pistol_ttt	2184.246582 524.973816 272.380127	0.257 -0.003 -0.081
item_ammo_pistol_ttt	998.902039 541.809998 384.467194	0.090 0.241 0.028
item_ammo_pistol_ttt	1004.961487 554.796326 384.481201	-0.974 0.427 -0.429
item_ammo_pistol_ttt	1011.089294 546.387939 384.449280	0.981 0.243 -0.008
item_ammo_pistol_ttt	664.821838 789.993225 194.648651	0.333 0.095 -2.273
item_ammo_pistol_ttt	677.565125 790.374146 192.475937	-0.347 0.166 -0.254
item_ammo_pistol_ttt	685.050720 790.175415 192.443954	-0.421 0.737 -0.493
item_ammo_pistol_ttt	-1046.036133 1240.800537 113.525818	-6.606 -1.146 -5.252
item_ammo_pistol_ttt	-1062.366821 1241.265015 112.449471	-0.951 -2.651 0.168
item_ammo_pistol_ttt	-1080.894287 1241.215698 112.468956	1.026 -2.693 -0.207
weapon_ttt_explosivegrenade	1008.284119 1289.749512 260.771057	-0.003 0.000 -0.001
weapon_ttt_explosivegrenade	889.134583 1063.584961 260.780579	-0.006 0.000 -0.003
weapon_ttt_explosivegrenade	-319.846466 1152.215088 17.952150	69.798 -148.341 -123.392
weapon_ttt_explosivegrenade	-1505.791138 1743.280273 100.764999	-0.002 0.000 -0.001
weapon_ttt_explosivegrenade	-1142.090454 1307.320923 115.966225	-0.000 0.000 -4.240
weapon_ttt_explosivegrenade	-1478.523438 319.017761 108.771065	-0.003 0.000 -0.001
weapon_zm_pistol	2130.415771 1592.508179 140.254395	-1.775 43.399 87.328
weapon_zm_pistol	-1055.723999 169.626007 152.876602	-0.567 -39.501 -88.611
weapon_zm_pistol	-1139.305542 493.485199 480.340790	-0.139 27.532 91.275
weapon_zm_pistol	797.909180 1236.536743 257.365295	-0.765 -42.800 -88.961
weapon_zm_pistol	2203.924805 266.020386 143.070099	-17.869 44.287 90.409
weapon_zm_pistol	1493.029175 14.963407 160.533157	0.981 37.257 86.917
weapon_zm_pistol	626.531311 -49.890099 128.335693	0.320 36.877 88.689
weapon_zm_pistol	567.853394 604.245483 193.612396	0.870 -31.149 -89.887
weapon_zm_pistol	-585.960327 2394.482178 145.394897	-1.301 -49.132 -89.631
weapon_zm_pistol	-755.794373 2025.760010 96.321404	-0.082 35.987 88.835
weapon_zm_pistol	-2544.373779 -369.073486 152.314697	-0.091 35.993 88.722
weapon_ttt_aug	-1228.562012 1337.037842 111.685226	-1.978 -21.409 -87.365
weapon_ttt_aug	1522.697388 62.472462 160.635315	0.215 19.041 84.788
weapon_zm_molotov	2116.853760 1637.357422 125.703400	0.622 0.008 -0.353
weapon_zm_molotov	17.661900 150.645401 260.609314	2.111 -0.121 -2.173
weapon_zm_molotov	15.972100 162.676300 260.578888	2.998 -0.135 -3.101
weapon_zm_molotov	151.376999 86.708099 532.511475	0.328 0.002 0.015
weapon_zm_molotov	838.125854 797.406311 194.064484	-65.909 137.010 76.271
weapon_zm_molotov	770.267212 503.739105 193.511536	74.873 -87.667 -87.678
weapon_zm_molotov	607.361755 733.355835 194.054932	-64.962 149.426 76.254
weapon_zm_molotov	419.151215 1127.197510 81.537621	18.649 153.717 90.520
weapon_zm_molotov	-248.146057 1534.166504 65.658051	-15.507 105.856 87.578
weapon_zm_molotov	154.120758 760.238647 -61.769527	-78.325 -42.619 -99.937
weapon_zm_molotov	136.211868 509.983002 513.393066	85.252 134.825 95.029
weapon_zm_molotov	-82.568619 461.740417 513.585449	-9.526 -157.275 89.956
weapon_zm_molotov	-435.068787 -244.289398 91.536369	77.734 65.632 100.549
weapon_zm_molotov	-441.028717 -689.873718 97.488449	75.999 -13.300 -87.535
weapon_zm_molotov	-1455.846924 255.743820 97.399605	77.746 63.217 91.157
weapon_zm_molotov	-1851.785522 -101.869797 161.545456	-9.081 164.946 88.571
weapon_zm_molotov	-2398.658203 -17.280514 153.974258	-64.146 23.580 75.880
weapon_zm_molotov	-2837.375732 48.910019 165.298965	71.421 158.060 152.703
weapon_zm_molotov	-1049.729370 1149.184937 337.640381	18.711 113.845 -88.085
weapon_zm_molotov	-557.047668 1218.213501 337.425385	82.621 62.218 94.960
weapon_zm_molotov	-523.258667 1848.246460 353.426086	82.555 62.201 94.942
weapon_zm_molotov	-698.662109 1903.433838 353.497864	77.428 135.429 -86.622
weapon_zm_molotov	-810.097778 2262.067139 145.499466	79.241 -84.821 -86.005
weapon_zm_molotov	-1715.683716 2525.058838 225.503067	77.834 -119.405 -86.905
weapon_ttt_confgrenade	25.564800 87.490402 531.572693	0.910 0.134 -0.233
weapon_ttt_confgrenade	2262.532227 489.753662 273.736603	-35.894 112.073 90.567
weapon_ttt_confgrenade	2243.668213 497.736298 273.708618	-36.356 112.138 90.429
weapon_ttt_confgrenade	2239.273682 500.006927 273.724487	-36.094 112.095 90.507
weapon_zm_shotgun	346.261292 1350.561157 81.022903	-0.304 89.819 -83.920
weapon_zm_shotgun	-1556.766479 -340.618408 185.036804	-0.504 -1.239 -84.793
weapon_zm_shotgun	-2481.327393 264.546600 160.346497	-52.870 -161.040 79.110
weapon_zm_shotgun	1948.817017 1598.641113 128.041199	-0.453 -69.520 84.272
weapon_zm_shotgun	1574.894165 736.549072 385.015411	-0.994 -20.516 -85.738
weapon_zm_shotgun	1169.385376 729.158630 385.286224	-0.572 8.937 85.620
weapon_zm_sledge	-254.907516 251.160736 531.652649	-11.820 0.681 1.336
weapon_zm_revolver	-296.151398 -618.711792 133.984406	2.549 -21.360 -85.058
weapon_zm_revolver	190.588303 625.531311 289.915985	2.576 -19.662 -83.575
weapon_zm_revolver	-1704.442749 1675.023560 145.906403	1.861 -25.524 -86.036
weapon_zm_revolver	321.436096 533.445984 545.940613	2.723 -20.118 -83.821
weapon_zm_revolver	1953.454468 1549.408447 136.224197	2.977 -88.770 83.408
weapon_zm_revolver	-1503.482422 500.580200 481.919403	2.565 -19.671 -83.666
weapon_zm_revolver	714.496704 -567.051575 113.964897	-7.658 31.252 93.810
weapon_zm_revolver	-305.172699 710.736328 245.803207	1.665 -32.408 -86.141
weapon_zm_revolver	1491.809937 48.124447 202.375107	1.425 -26.749 -88.025
weapon_ttt_glock	-497.608307 1133.618286 378.022095	-0.258 50.616 -91.138
weapon_ttt_glock	-127.847603 528.947327 544.367310	0.296 36.620 89.355
weapon_ttt_glock	1306.827148 -88.225098 161.539001	1.349 81.643 -88.085
weapon_ttt_glock	-927.656372 -426.657196 106.027802	-8.213 -42.308 -97.182
weapon_ttt_glock	-1684.034424 193.238403 180.732895	-16.039 50.546 100.939
weapon_ttt_glock	2223.592529 516.325806 272.578796	-0.004 26.652 90.004
weapon_ttt_ak47	-1671.837769 1122.214722 324.405518	16.939 8.697 85.663
weapon_ttt_ak47	655.392273 784.603333 193.328140	-2.890 -16.943 81.486
