# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_aztec
# Exported by: [CM:MOD] SilentK
setting:	replacespawns 1
ttt_random_weapon	-1973.382446 -1002.184509 -222.783798	1.692 4.925 -93.016
ttt_random_weapon	-2568.666260 -796.575928 -223.943604	2.117 3.020 -90.433
ttt_random_weapon	-1340.478149 626.743713 -185.157806	1.770 5.147 -92.837
ttt_random_weapon	126.974899 873.816223 -190.794998	1.819 4.928 -92.725
ttt_random_weapon	1636.159668 -393.629486 -185.036896	-5.933 -12.855 86.665
ttt_random_weapon	2951.470703 216.814697 -179.221207	1.882 3.165 -92.582
ttt_random_weapon	2031.932251 505.040588 -487.053589	-1.737 3.149 -96.815
ttt_random_weapon	68.427803 -185.116806 -502.453705	-3.521 -13.604 -90.398
ttt_random_weapon	-671.968811 -269.253601 -500.055511	13.540 4.861 -95.844
weapon_ttt_dualelite	-1128.845337 475.000092 -189.876846	-1.727 -47.069 179.992
weapon_ttt_dualelite	-1109.701904 287.382568 -191.901932	1.884 -1.953 -0.058
item_ammo_smg1_ttt	2359.820801 672.731201 -498.624390	-2.871 -1.100 -10.945
item_ammo_smg1_ttt	2359.182373 686.898621 -490.941803	-12.671 -20.364 -91.377
item_ammo_smg1_ttt	1564.466675 705.325684 -531.861328	0.101 -0.058 2.425
item_ammo_smg1_ttt	1353.837646 715.035828 -533.825684	5.446 0.250 3.025
item_ammo_smg1_ttt	1140.002563 684.971313 -527.102173	-72.723 -102.894 174.309
item_ammo_smg1_ttt	1260.152588 761.084717 -528.538879	88.527 -67.102 -112.223
item_ammo_smg1_ttt	861.565125 629.222595 -527.406311	-74.328 -150.418 175.102
item_ammo_smg1_ttt	-2448.815674 569.805786 -311.573792	-8.948 -3.128 8.221
item_ammo_smg1_ttt	-2473.950439 589.787170 -312.700012	-8.840 -3.068 8.252
item_ammo_smg1_ttt	-3025.892334 491.843811 -300.880188	6.714 -0.029 6.016
item_ammo_smg1_ttt	-3019.979980 462.006805 -302.690613	6.725 0.135 0.746
item_ammo_smg1_ttt	-2467.128662 294.803802 -314.231598	-7.500 0.873 0.532
item_ammo_smg1_ttt	-2464.836670 243.302231 -314.280548	-7.104 0.826 -0.373
item_ammo_smg1_ttt	-2458.691406 223.185516 -313.406952	-7.438 2.402 -0.815
weapon_ttt_m16	76.500801 -1574.044434 -191.046906	-0.300 -1.729 82.305
weapon_ttt_m16	3.092800 -1558.399414 -206.847198	1.926 5.804 84.698
weapon_ttt_m16	1421.340210 440.598114 -501.629608	0.521 -1.844 81.756
weapon_ttt_m16	240.480103 624.370422 -62.793999	2.080 24.763 85.743
weapon_ttt_m16	-1692.220703 1207.795410 -210.389603	-6.148 -6.307 91.055
weapon_ttt_m16	445.140350 -427.884430 -217.726074	7.536 9.397 82.412
ttt_playerspawn	-1776.390015 1100.207397 -224.839172	7.839 -0.001 5.169
ttt_playerspawn	-1788.648682 941.068726 -225.630768	0.101 12.563 3.108
ttt_playerspawn	-1896.365601 1107.351563 -220.927719	-1.907 0.449 6.885
ttt_playerspawn	-553.214355 -416.570923 -224.295456	1.421 -1.442 5.441
ttt_playerspawn	-377.114014 -343.273682 -223.662811	0.771 0.223 1.673
ttt_playerspawn	-216.683334 -432.996185 -224.985016	-1.450 -0.280 -7.983
ttt_playerspawn	-67.216049 -408.128510 -228.082001	3.277 -0.708 -1.020
ttt_playerspawn	-484.791840 -1366.038452 -224.535568	0.467 -0.333 4.311
ttt_playerspawn	-400.894653 -1457.317139 -230.815079	-3.124 16.047 -2.753
ttt_playerspawn	-311.753082 -1527.015137 -225.374039	-0.192 29.372 -3.435
ttt_playerspawn	-148.905502 -1393.327637 -223.328873	-0.250 3.969 -2.925
ttt_playerspawn	-127.194199 17.844240 -512.673828	-5.468 1.912 -0.562
ttt_playerspawn	-385.593597 10.985313 -519.508545	-1.525 -1.257 -2.186
ttt_playerspawn	-545.002930 111.051315 -531.987305	-2.461 0.759 -5.916
ttt_playerspawn	-722.275940 312.636688 -511.821411	7.906 -3.534 1.160
ttt_playerspawn	2307.066406 1323.716064 -382.718811	0.152 0.061 2.961
ttt_playerspawn	2431.259766 1294.061890 -383.400208	0.000 -0.123 -0.000
ttt_playerspawn	2353.890381 1270.830566 -383.453705	-0.175 -3.167 -0.005
ttt_playerspawn	2532.791748 1375.108276 -382.478088	-0.003 0.060 -0.004
ttt_playerspawn	2786.531738 -299.137604 -284.312988	-5.772 0.505 -5.257
ttt_playerspawn	2726.380371 -355.663452 -281.807434	-2.355 -12.769 -7.103
ttt_playerspawn	2739.756592 -264.896759 -290.072662	-2.591 -0.246 -1.794
ttt_playerspawn	2703.615723 -293.966705 -289.728241	-1.742 5.921 -4.639
ttt_playerspawn	673.182861 223.818878 -225.868607	0.886 -0.895 4.482
ttt_playerspawn	770.039673 210.965485 -226.171417	-3.216 1.579 4.553
ttt_playerspawn	739.889954 153.944534 -229.291245	0.464 0.223 0.938
ttt_playerspawn	798.511597 136.369980 -227.920959	-0.827 0.586 -2.254
ttt_playerspawn	260.758911 -562.594238 -230.201736	1.348 -0.563 -2.037
ttt_playerspawn	376.314484 -779.248352 -221.387299	1.609 -0.453 -2.825
ttt_playerspawn	387.912781 -698.934631 -222.046326	1.330 0.180 -0.105
item_box_buckshot_ttt	148.742401 -841.160278 -222.639008	2.391 3.616 -0.660
item_box_buckshot_ttt	156.038605 -816.367188 -216.410400	56.829 -173.276 172.123
item_box_buckshot_ttt	150.402496 -788.751221 -220.371902	2.382 19.725 4.507
item_box_buckshot_ttt	465.483185 -1643.536499 -159.555695	0.531 -0.007 0.464
item_box_buckshot_ttt	491.449493 -1617.714966 -159.579193	0.793 -0.003 0.599
item_box_buckshot_ttt	451.580505 -1612.095337 -159.524796	0.290 -0.010 0.254
item_box_buckshot_ttt	399.866913 -1660.244873 -159.619202	0.176 -0.001 0.206
item_box_buckshot_ttt	373.256714 -1671.042114 -159.582001	0.830 -0.009 0.635
item_box_buckshot_ttt	375.401886 -1649.056763 -159.546997	0.735 1.303 0.213
item_box_buckshot_ttt	-2493.212891 57.024605 -317.357361	-8.541 1.458 0.098
item_box_buckshot_ttt	-2517.565186 57.093800 -320.947327	-7.706 -1.603 0.127
item_box_buckshot_ttt	-2531.617432 57.284100 -321.170105	1.400 0.001 0.262
item_box_buckshot_ttt	-2505.544189 73.078102 -319.038208	-8.952 0.273 0.523
item_box_buckshot_ttt	-2534.844238 77.771500 -320.988007	1.412 -0.010 0.254
item_box_buckshot_ttt	-2891.235596 -323.075012 -319.583099	-0.747 -0.006 0.666
item_box_buckshot_ttt	-2909.976563 -313.938110 -319.568909	-0.642 -0.007 0.570
item_box_buckshot_ttt	-2902.010498 -303.755707 -319.602905	-0.938 -0.004 0.830
item_box_buckshot_ttt	-2918.501953 -293.263092 -319.665100	0.384 0.004 -0.300
item_box_buckshot_ttt	-2900.497803 -280.480011 -319.518494	-0.244 -0.005 0.216
item_box_buckshot_ttt	-2611.770508 -316.421997 -319.601105	-0.923 -0.010 0.817
item_box_buckshot_ttt	-2597.541748 -320.571503 -319.577209	-0.755 -0.012 0.583
item_box_buckshot_ttt	-2597.277100 -293.928101 -319.534393	-0.361 -0.006 0.323
item_box_buckshot_ttt	-2602.102783 -283.505615 -319.531586	1.528 -0.068 -0.605
item_box_buckshot_ttt	-2602.017334 -268.549011 -319.615295	-0.998 -0.010 0.895
item_box_buckshot_ttt	-2960.945313 -1226.089478 -222.632294	0.406 -0.147 -1.295
item_box_buckshot_ttt	-2948.034912 -1217.131958 -222.913101	-0.120 -0.319 -1.308
item_box_buckshot_ttt	-2937.845947 -1234.546631 -222.480698	0.115 0.015 -1.702
item_box_buckshot_ttt	-2932.683105 -1215.354858 -222.902695	-0.082 -0.305 -1.287
item_box_buckshot_ttt	-2921.005127 -1230.239502 -222.523804	-0.037 -0.047 -1.783
item_box_buckshot_ttt	-2191.627441 -968.238525 0.392400	-0.345 0.000 0.047
item_box_buckshot_ttt	-2190.804443 -949.264893 0.404800	-0.111 -0.016 0.035
item_box_buckshot_ttt	-2190.125000 -931.982117 0.408200	-0.148 -0.008 -0.012
item_box_buckshot_ttt	-2190.405518 -917.768188 0.449100	-0.050 -0.028 0.022
item_box_buckshot_ttt	-2189.900146 -907.072205 0.382000	-0.146 -0.014 -0.019
item_box_buckshot_ttt	-2189.986084 -896.548279 0.395700	-0.142 -0.013 -0.016
item_box_buckshot_ttt	-2187.959229 -880.377075 0.424600	-0.694 -0.007 0.616
item_box_buckshot_ttt	-2190.907227 -858.939026 0.369500	-0.141 -0.014 0.052
item_box_buckshot_ttt	-2189.114258 -843.730591 0.399500	-0.050 -0.034 -0.008
item_box_buckshot_ttt	-2190.100830 -831.458130 0.377500	-0.187 -0.008 -0.017
item_box_buckshot_ttt	-1551.134766 -561.837036 -207.576904	-0.704 -0.007 0.626
item_box_buckshot_ttt	-1561.069580 -562.575867 -207.524628	0.125 -0.897 0.114
item_box_buckshot_ttt	-1571.956909 -560.700439 -207.547668	-0.475 -0.007 0.421
item_box_buckshot_ttt	-1580.462524 -562.085388 -207.533096	-0.053 -2.180 0.599
item_box_buckshot_ttt	-1546.418701 -572.698547 -207.615112	-0.999 -0.010 0.896
item_box_buckshot_ttt	-1554.484375 -573.512878 -207.566376	-0.571 -0.138 0.812
item_box_buckshot_ttt	-1568.556274 -571.733215 -207.519791	1.276 -0.002 -0.561
item_box_buckshot_ttt	-1578.901245 -574.357056 -207.599594	-0.893 -0.016 0.792
item_box_buckshot_ttt	-2022.623657 -391.402283 -207.617508	-0.418 0.000 0.425
item_box_buckshot_ttt	-2015.068237 -387.038757 -207.596420	-0.857 -0.010 0.762
item_box_buckshot_ttt	-1124.216064 139.681000 -191.519897	-0.189 -2.806 0.301
item_box_buckshot_ttt	-1132.682129 134.944595 -184.010757	-46.589 138.692 -129.599
item_box_buckshot_ttt	542.527710 -296.378113 -47.542717	-0.185 -6.133 0.007
item_box_buckshot_ttt	534.720154 -295.710541 -46.603352	-0.332 -3.121 -12.349
item_ammo_357_ttt	1329.886963 368.519287 -15.593100	0.541 0.150 0.119
item_ammo_357_ttt	590.837219 434.022400 -15.681200	0.986 0.233 0.055
item_ammo_357_ttt	1778.365845 -142.041702 -79.586502	0.515 0.041 0.123
item_ammo_357_ttt	-2031.720459 -314.561798 -207.631561	0.458 0.057 0.041
item_ammo_357_ttt	-2025.558838 -310.972717 -207.540314	1.005 -0.188 -0.524
item_ammo_357_ttt	-1979.882935 -307.807922 -220.509995	-3.589 -5.901 19.270
item_ammo_revolver_ttt	159.531097 -875.413086 -222.705795	-1.007 3.611 0.521
item_ammo_revolver_ttt	135.324707 -900.029724 -191.581100	0.024 -0.586 -0.096
item_ammo_revolver_ttt	145.181396 -900.338074 -220.245804	89.594 147.996 147.945
item_ammo_revolver_ttt	-748.675293 -1282.416260 -191.610901	0.462 0.055 0.032
item_ammo_revolver_ttt	-742.536316 -1272.069214 -191.566193	0.704 0.032 -0.672
item_ammo_revolver_ttt	-735.073120 -1284.215454 -191.657501	0.453 0.062 0.051
item_ammo_revolver_ttt	-727.904114 -1276.697388 -191.642899	0.455 0.060 0.045
item_ammo_revolver_ttt	-721.801880 -1287.032104 -191.574097	1.014 0.126 -1.004
item_ammo_revolver_ttt	-715.601196 -1277.410645 -191.538498	1.019 0.183 -0.509
item_ammo_revolver_ttt	-709.254517 -1286.993164 -191.563095	-0.180 -4.044 -0.000
item_ammo_revolver_ttt	-702.854370 -1281.263306 -191.554993	0.406 4.180 0.266
ttt_random_ammo	972.676819 617.413330 -529.566223	1.088 65.735 -79.661
ttt_random_ammo	926.261414 584.907288 -527.953186	-0.719 97.850 95.798
ttt_random_ammo	916.760986 633.854919 -527.484314	9.071 71.793 -95.982
ttt_random_ammo	676.374878 956.961182 -510.063904	-1.290 3.347 98.463
ttt_random_ammo	707.112183 943.325012 -522.570679	10.025 -0.177 113.890
ttt_random_ammo	678.478027 971.544678 -507.794189	0.970 -6.974 98.303
ttt_random_ammo	703.822571 952.341797 -516.901978	-20.752 31.575 120.234
ttt_random_ammo	1252.997192 990.177612 -509.225800	0.175 -0.166 -4.772
ttt_random_ammo	1240.100586 968.536499 -508.145691	-0.333 0.405 -3.114
ttt_random_ammo	1218.866333 971.866516 -509.063690	1.285 1.869 7.951
ttt_random_ammo	1223.826172 947.005615 -508.899109	-8.188 -1.999 -1.925
ttt_random_ammo	368.752106 552.274780 -504.717590	-6.185 1.782 -7.145
ttt_random_ammo	302.000793 546.510498 -507.551208	1.707 -2.857 -106.405
ttt_random_ammo	312.001587 574.162903 -513.599426	8.106 81.332 -105.757
ttt_random_ammo	387.460785 582.954529 -505.055786	1.278 -0.823 -3.378
ttt_random_ammo	409.510315 558.989685 -504.719391	1.931 -1.253 -4.319
ttt_random_ammo	136.673798 829.631714 -512.310425	10.074 0.838 108.019
ttt_random_ammo	73.005096 809.953613 -506.891296	6.556 6.545 107.412
ttt_random_ammo	-36.567101 844.701721 -499.873901	-1.344 -1.180 3.971
ttt_random_ammo	56.790501 840.823486 -499.066986	0.924 0.771 6.637
ttt_random_ammo	111.635803 828.666077 -507.019409	65.631 121.319 133.302
ttt_random_ammo	-730.020081 820.622375 -510.782684	75.628 144.101 160.620
ttt_random_ammo	-727.960571 850.228271 -511.839111	77.776 -145.639 -164.276
ttt_random_ammo	-711.093506 881.578125 -517.904785	10.860 -2.044 2.889
ttt_random_ammo	-689.533813 894.826477 -516.282715	5.270 11.033 99.092
ttt_random_ammo	-670.959717 893.821716 -516.291382	-7.099 -21.073 100.565
ttt_random_ammo	-75.492996 430.787506 -498.802704	-72.093 -170.216 179.577
ttt_random_ammo	-95.264702 455.681610 -503.083099	-11.666 -25.416 107.850
ttt_random_ammo	-85.658798 488.309387 -502.057098	-5.582 10.353 -93.855
ttt_random_ammo	-93.426498 501.954315 -505.250488	1.483 0.262 -0.293
ttt_random_ammo	-120.197601 525.263489 -509.212708	5.781 10.111 -109.539
ttt_random_ammo	-708.598083 203.230698 -458.774506	74.848 -178.276 177.058
ttt_random_ammo	-696.158020 198.972595 -462.116089	74.639 -179.682 175.499
ttt_random_ammo	-702.680725 198.859894 -461.304810	52.556 5.527 2.426
ttt_random_ammo	-695.600891 183.806503 -462.260010	74.932 -179.257 175.823
ttt_random_ammo	-693.659180 193.339600 -462.780212	74.931 -179.246 175.833
ttt_random_ammo	-690.620483 213.677200 -463.584015	74.346 178.608 172.191
ttt_random_ammo	-694.644226 230.214005 -462.513489	74.904 -178.966 176.105
ttt_random_ammo	-670.830017 204.921204 -468.887695	74.332 178.701 172.017
ttt_random_ammo	-670.691772 218.215698 -468.933197	74.919 -179.123 175.952
ttt_random_ammo	-752.433411 52.153599 -510.907104	-1.566 -0.600 -0.946
ttt_random_ammo	-755.040283 18.960300 -509.424408	1.956 -17.181 -91.649
ttt_random_ammo	-750.951599 13.480000 -509.433685	5.470 -23.087 -95.505
ttt_random_ammo	-740.276794 17.580601 -513.386414	1.372 0.527 7.248
ttt_random_ammo	-733.674377 38.697300 -511.576813	1.317 0.805 5.225
ttt_random_ammo	-252.160202 -1132.144653 -504.010010	-11.614 -1.656 -0.938
ttt_random_ammo	-237.691803 -1108.006470 -503.095612	-2.292 -0.774 -99.043
ttt_random_ammo	-218.322800 -1098.562012 -506.618988	3.968 -2.441 -8.564
ttt_random_ammo	-187.905594 -1118.886230 -504.682709	78.746 -173.471 179.474
ttt_random_ammo	-207.267502 -1133.230225 -500.641113	78.572 -174.000 -177.224
ttt_random_ammo	-229.879807 -1110.677612 -502.336090	-2.192 -0.294 -99.024
ttt_random_ammo	-1554.504150 -614.338684 -207.685196	0.047 0.000 -0.036
ttt_random_ammo	-1592.468994 -606.857178 -207.606293	0.822 0.009 0.946
ttt_random_ammo	484.108490 895.026917 -191.605804	0.953 0.011 1.106
ttt_random_ammo	508.060699 854.587280 -191.640503	0.063 0.000 0.006
ttt_random_ammo	291.366211 603.490479 -191.613602	0.319 -0.002 -0.331
ttt_random_ammo	1575.698608 318.625885 -219.810593	1.654 0.055 -0.304
ttt_random_ammo	1585.267456 344.915710 -220.338196	0.823 -0.348 -2.021
ttt_random_ammo	1763.397095 358.087006 -224.603394	3.018 0.387 1.253
ttt_random_ammo	1762.078857 326.790405 -225.734695	1.521 0.338 0.676
weapon_zm_rifle	2176.241943 -148.879501 -78.528999	4.004 75.342 65.706
weapon_zm_mac10	2559.382813 1364.511841 -382.739014	-0.150 -37.625 -88.542
weapon_zm_mac10	2453.608398 1318.320679 -382.725586	-0.101 -35.591 -88.621
weapon_zm_mac10	2376.688721 1287.664429 -382.701385	-0.090 -37.256 -88.806
weapon_zm_mac10	2330.611572 1330.490112 -382.778961	0.136 -64.857 -88.156
weapon_zm_mac10	135.669907 441.204193 -94.816399	-0.590 -42.019 -87.532
weapon_zm_mac10	-2461.401855 255.382126 -313.102631	-5.252 -44.470 -83.168
item_ammo_pistol_ttt	-1259.634888 -1645.682495 -223.585098	-0.073 -0.020 -0.022
item_ammo_pistol_ttt	-1225.881226 -1632.016602 -223.682404	-0.158 -0.017 -0.048
item_ammo_pistol_ttt	-1241.597534 -1613.705688 -223.561401	-0.053 -0.020 -0.016
item_ammo_pistol_ttt	-1466.627808 -1001.615112 -223.590302	-0.078 -0.020 -0.024
item_ammo_pistol_ttt	-1484.479736 -1009.428528 -223.671799	-0.149 -0.018 -0.045
item_ammo_pistol_ttt	-1464.862061 -1043.556274 -223.603302	-0.089 -0.020 -0.027
item_ammo_pistol_ttt	-2014.279175 -1306.410889 -218.195908	75.440 -175.941 179.522
item_ammo_pistol_ttt	-1994.270630 -1308.552368 -223.573303	-0.063 -0.020 -0.019
item_ammo_pistol_ttt	-2024.143311 -1320.821655 -215.393097	73.441 -178.902 174.254
item_ammo_pistol_ttt	-3000.337158 -1187.930298 -223.019196	0.784 0.150 -0.574
item_ammo_pistol_ttt	-2995.878418 -1213.678223 -222.575195	0.616 0.312 -1.233
item_ammo_pistol_ttt	-2968.746094 -1202.163086 -223.118698	0.338 -0.115 -1.307
item_ammo_pistol_ttt	-2459.846436 33.464012 -309.443024	-80.799 -177.809 178.710
item_ammo_pistol_ttt	-2460.822998 5.549716 -312.662048	-8.816 1.331 0.119
item_ammo_pistol_ttt	-2462.447510 -18.345486 -313.111542	-9.812 2.284 -0.014
item_ammo_pistol_ttt	-3019.955322 553.922485 -292.563904	68.683 -170.667 177.202
item_ammo_pistol_ttt	-3039.582764 548.837708 -291.096588	7.769 0.508 8.568
item_ammo_pistol_ttt	-3031.164307 534.597717 -294.221710	7.999 0.534 8.571
item_ammo_pistol_ttt	-2818.641846 1082.378662 -313.190887	0.691 -0.076 -2.036
item_ammo_pistol_ttt	-2811.274902 1115.874268 -314.584595	0.092 0.336 -3.229
item_ammo_pistol_ttt	-2807.796631 1094.375610 -313.795685	0.641 -0.070 -2.051
item_ammo_pistol_ttt	-1663.136353 1185.529785 -206.834198	-78.443 -140.756 151.837
item_ammo_pistol_ttt	-1671.124756 1226.655151 -204.276703	-31.933 -3.230 8.693
item_ammo_pistol_ttt	-1681.906616 1237.406006 -205.044205	-5.206 0.952 9.380
item_ammo_pistol_ttt	-1121.996338 462.645813 -191.571198	-0.061 -0.020 -0.018
item_ammo_pistol_ttt	-1121.515259 489.959656 -191.570724	-0.486 0.070 -0.139
item_ammo_pistol_ttt	-1141.153809 476.920990 -191.598801	-0.085 -0.020 -0.026
item_ammo_pistol_ttt	-1383.320923 829.406677 -191.639297	-0.121 -0.019 -0.037
item_ammo_pistol_ttt	-1354.785156 856.260193 -191.661804	-0.140 -0.019 -0.043
item_ammo_pistol_ttt	-1350.701904 825.508911 -191.613007	-0.098 -0.020 -0.030
item_ammo_pistol_ttt	190.498398 676.698975 -127.532700	0.019 0.060 -0.070
item_ammo_pistol_ttt	191.908905 696.084106 -118.751701	-0.373 20.261 -87.637
item_ammo_pistol_ttt	182.268799 697.029602 -127.572098	-1.521 0.271 -0.181
item_ammo_pistol_ttt	38.215302 864.832520 -191.666702	-0.145 -0.018 -0.044
item_ammo_pistol_ttt	-1107.214844 284.251617 -189.618332	0.115 0.042 -1.177
item_ammo_pistol_ttt	-1113.345337 282.187317 -189.057938	1.209 0.405 3.725
item_ammo_pistol_ttt	-1119.521851 281.695099 -188.921509	2.744 0.689 11.585
item_ammo_pistol_ttt	441.753204 -419.860870 -217.216278	0.328 0.427 -11.918
item_ammo_pistol_ttt	423.466003 -417.151733 -220.154526	-6.516 -0.338 -1.641
item_ammo_pistol_ttt	430.754181 -418.070251 -219.497940	-5.427 -0.112 -2.059
weapon_ttt_explosivegrenade	-750.723999 792.622803 -506.853302	63.126 143.197 138.125
weapon_ttt_explosivegrenade	-731.782288 814.091431 -511.702576	-65.405 -135.575 58.106
weapon_ttt_explosivegrenade	1701.614136 347.028900 -219.898926	6.635 -2.201 -0.530
weapon_ttt_explosivegrenade	2837.269287 443.759491 -277.895630	-77.521 -130.225 122.647
weapon_ttt_explosivegrenade	2022.116699 481.407593 -500.651215	-38.921 -143.574 106.654
weapon_ttt_explosivegrenade	1333.144775 381.344940 -11.200785	-0.035 0.000 -0.016
weapon_ttt_explosivegrenade	488.418518 443.765747 -11.218508	-0.000 0.000 -0.000
weapon_ttt_explosivegrenade	-755.922180 -1619.590576 4.800766	-0.041 0.000 -0.018
weapon_ttt_explosivegrenade	-757.342407 -1509.317383 4.794454	-0.022 0.000 -0.010
weapon_ttt_explosivegrenade	-754.283020 -1247.688721 4.749716	-0.001 0.000 -0.000
weapon_zm_pistol	2942.134766 490.653992 -191.699905	-0.111 36.009 88.477
weapon_zm_pistol	2945.447266 413.295502 -191.717697	-0.135 36.017 88.180
weapon_zm_pistol	2956.350586 -445.149414 -191.735703	-0.159 36.021 87.878
weapon_zm_pistol	2958.479492 -409.589294 -191.733902	-0.157 36.020 87.907
weapon_zm_pistol	2304.897461 1331.607178 -383.338623	-1.409 -52.053 -90.888
weapon_zm_pistol	2363.223145 1312.453247 -382.234192	1.791 141.140 -83.715
weapon_zm_pistol	2545.572266 1351.575562 -383.270813	-0.739 -162.817 90.647
weapon_zm_pistol	-1366.155396 -1254.392822 -222.567993	-0.144 -41.430 -88.075
weapon_zm_pistol	-1418.584595 -1325.032715 -223.681793	-0.773 174.894 91.232
weapon_zm_pistol	-2558.619141 -526.634583 -159.706207	0.017 35.155 88.044
weapon_zm_pistol	-2578.919434 -498.028595 -159.699799	0.016 35.151 88.176
weapon_zm_pistol	-2914.174316 541.580322 -230.489197	-0.991 -35.100 -91.141
weapon_zm_pistol	-2941.218018 541.464294 -230.488205	-0.976 -35.101 -91.121
weapon_zm_pistol	-1206.021484 -480.934509 -177.416702	-2.297 35.687 93.611
weapon_zm_pistol	-385.381195 -470.305603 -217.539902	-7.102 -36.237 -91.940
weapon_zm_pistol	-398.507385 -469.799286 -218.116806	-7.194 -36.727 -94.738
weapon_zm_pistol	193.718002 -267.125000 -177.774094	2.944 35.894 93.645
weapon_zm_pistol	2239.397217 409.648102 -283.507690	2.688 -59.367 91.904
weapon_ttt_aug	-2471.629883 545.516724 -316.399719	-9.145 4.716 -88.504
weapon_zm_molotov	138.510498 -769.630981 -187.481201	0.436 0.004 -0.118
weapon_zm_molotov	89.476997 -132.600494 -502.518890	69.402 90.483 -153.178
weapon_zm_molotov	500.443634 -1209.366089 -220.549591	-4.293 -106.640 108.620
weapon_zm_molotov	498.478180 -1219.223999 -220.372681	-8.251 -108.315 110.477
weapon_zm_molotov	531.667786 -307.900085 -46.129841	-45.984 -112.105 -88.584
weapon_zm_molotov	-2892.794189 -1052.127686 -221.513763	-85.455 20.937 -114.267
weapon_zm_molotov	-2207.536621 -951.883606 -222.320206	-86.464 178.614 -110.051
weapon_zm_molotov	-1566.317383 -1325.033203 -222.419312	-10.064 5.214 89.847
weapon_zm_molotov	-1586.916870 -1240.823608 -222.515228	41.781 131.799 90.886
weapon_ttt_confgrenade	136.440506 -810.979126 -188.510895	1.910 0.140 -0.488
weapon_ttt_confgrenade	138.062103 -795.333191 -188.451004	1.195 0.138 -0.305
weapon_ttt_confgrenade	-1143.076294 462.738373 -190.557907	72.013 165.374 -168.226
weapon_ttt_confgrenade	-1138.454468 445.459167 -190.280899	-37.038 117.188 91.891
weapon_ttt_confgrenade	-373.390594 -1350.858398 -158.255753	-36.349 117.436 91.501
weapon_ttt_confgrenade	-367.696747 -1339.333496 -158.253876	-36.376 120.969 90.927
weapon_ttt_confgrenade	-901.654907 -1127.967773 -222.232666	-37.796 -9.986 90.377
weapon_ttt_confgrenade	-899.302673 -1139.281982 -220.574341	2.574 3.076 2.434
weapon_ttt_confgrenade	-899.316101 -1149.548950 -220.550980	2.497 3.271 1.879
weapon_ttt_confgrenade	-284.700470 -1604.379395 -222.510254	-34.229 6.655 -96.010
weapon_ttt_confgrenade	326.678253 -1454.228638 -222.727142	-2.982 -5.040 107.329
weapon_ttt_confgrenade	-362.119232 -1262.395020 -533.661133	30.196 -32.170 -99.333
weapon_ttt_confgrenade	-336.421204 -328.749664 -538.156555	4.166 -12.416 109.112
weapon_ttt_confgrenade	-252.487961 416.786163 -541.926147	-24.958 -30.103 102.913
weapon_ttt_confgrenade	662.625427 709.101135 -526.835144	-43.119 -63.142 89.047
weapon_zm_shotgun	133.199203 -855.041321 -190.755295	-0.899 2.024 86.087
