# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: cs_italy
# Exported by: [CM:MOD] SilentK
setting:	replacespawns 1
ttt_playerspawn	-99.807259 1939.849854 0.528218	0.033 -0.000 -0.033
ttt_playerspawn	-208.260345 2523.750000 8.566854	-0.126 0.310 0.021
ttt_playerspawn	617.242676 2511.260742 128.504898	0.021 -0.000 -0.021
ttt_playerspawn	957.079041 2325.402344 128.482727	0.020 -0.000 -0.020
ttt_playerspawn	978.676086 2411.188965 0.530263	0.041 0.000 -0.041
ttt_playerspawn	933.745483 2314.669434 0.543838	0.027 0.000 -0.027
ttt_playerspawn	644.765015 1413.092529 48.516148	-0.018 -0.000 -0.018
ttt_playerspawn	765.843567 662.167725 -146.096817	-0.034 0.437 3.847
ttt_playerspawn	565.705383 -359.350342 -159.454269	0.027 0.000 -0.028
ttt_playerspawn	374.463470 -464.341644 -159.484070	0.042 -0.000 -0.042
ttt_playerspawn	365.894623 -289.402588 -159.426880	-0.003 0.118 0.088
ttt_playerspawn	170.417175 -651.696228 -151.472717	0.041 -0.000 -0.041
ttt_playerspawn	491.134674 -454.626801 -159.475037	0.035 -0.000 -0.035
ttt_playerspawn	739.112549 -417.425934 -159.465591	0.040 -0.000 -0.040
ttt_playerspawn	626.752441 -415.896576 -159.487564	0.044 -0.000 -0.044
ttt_playerspawn	629.391663 -453.362946 -159.486801	0.048 0.000 -0.048
ttt_playerspawn	646.899048 -208.785614 -159.471420	0.036 -0.000 -0.036
ttt_playerspawn	531.537842 -222.518585 -159.459076	0.034 0.000 -0.034
ttt_playerspawn	456.686249 -184.835861 -159.501526	-0.039 -0.000 0.039
ttt_playerspawn	172.534775 -508.010040 -151.467407	0.033 0.000 -0.033
ttt_playerspawn	-814.834229 815.924255 8.468889	-0.009 0.064 -0.047
ttt_playerspawn	-549.030884 736.864685 8.497088	0.017 0.000 0.017
ttt_playerspawn	498.597473 -713.421326 -151.472763	-0.315 0.068 0.244
ttt_playerspawn	362.297516 -390.591797 -159.475601	0.048 -0.000 -0.048
ttt_playerspawn	825.849854 -415.210083 -141.500214	-89.971 178.188 180.000
item_box_buckshot_ttt	429.741699 -429.904510 -123.620201	0.049 -0.000 0.105
item_box_buckshot_ttt	676.467224 -468.911987 -127.593399	0.976 0.002 0.806
item_box_buckshot_ttt	676.250488 -422.121887 -127.598503	1.020 0.013 0.843
item_box_buckshot_ttt	615.900330 -743.587280 -113.621803	0.374 1.135 -14.775
item_box_buckshot_ttt	592.032715 -741.396423 -114.172501	0.389 1.173 -14.821
item_box_buckshot_ttt	936.597900 -584.935974 -143.601303	-0.923 -0.010 0.817
item_box_buckshot_ttt	933.760376 -560.094116 -143.577698	-0.213 -1.048 0.083
item_ammo_357_ttt	677.407471 -300.055786 -124.048897	0.508 0.380 -14.738
item_ammo_357_ttt	664.229492 -299.757507 -124.127197	0.496 0.357 -14.793
item_ammo_357_ttt	643.216370 -712.249512 -121.491402	0.533 0.418 -14.604
item_ammo_357_ttt	623.519470 -711.558411 -121.677803	0.495 0.357 -14.805
item_ammo_357_ttt	604.473328 -712.388184 -121.456100	0.533 0.417 -14.596
item_ammo_357_ttt	585.168396 -711.711975 -121.609901	0.437 0.703 -14.502
item_ammo_357_ttt	570.829285 -711.925598 -121.590897	0.479 0.327 -14.878
item_ammo_revolver_ttt	627.833984 -726.992920 -117.810501	0.519 0.396 -14.677
item_ammo_revolver_ttt	604.393005 -726.405029 -117.960899	0.509 0.379 -14.728
item_ammo_revolver_ttt	583.679993 -720.666077 -119.403999	0.564 2.175 -14.506
item_ammo_revolver_ttt	158.761002 -606.224609 -135.308594	0.621 -0.324 0.041
ttt_random_ammo	1002.771484 -797.317688 -151.634598	0.077 -0.000 -0.026
ttt_random_ammo	975.494629 -798.156616 -151.620697	0.168 -0.001 -0.145
ttt_random_ammo	987.373779 -755.881714 -149.403702	-0.431 -46.153 88.940
ttt_random_ammo	957.472778 1906.101929 130.710495	89.408 -38.981 143.586
ttt_random_ammo	513.168518 2459.052979 155.605896	-89.443 47.303 135.808
ttt_random_ammo	-1215.324951 1864.018066 -123.049896	-1.666 -0.926 1.142
ttt_random_ammo	-1385.930054 22.691200 8.361500	0.067 -0.000 -0.012
ttt_random_ammo	452.499115 -436.969910 -123.627403	0.068 0.000 0.016
ttt_random_ammo	904.689880 -600.698730 -110.664803	0.046 -0.000 0.026
ttt_random_ammo	979.032898 1902.655762 128.380905	0.192 -0.001 -0.174
ttt_random_ammo	959.385315 1879.896362 128.349106	0.051 -0.000 0.014
ttt_random_ammo	915.646729 1902.534424 128.387604	0.367 -0.002 -0.390
ttt_random_ammo	754.858521 2297.954346 168.764404	0.165 0.148 0.182
ttt_random_ammo	743.202698 2298.665039 168.733307	-0.132 0.110 -0.212
ttt_random_ammo	728.081421 2296.337402 168.677505	-0.324 -0.287 0.336
ttt_random_ammo	-550.221497 2056.185059 8.367300	0.083 0.000 0.034
ttt_random_ammo	-565.360291 2051.154297 8.351200	0.053 0.000 -0.011
ttt_random_ammo	-590.583374 2081.257813 8.379400	0.169 0.001 0.145
ttt_random_ammo	-590.292480 2123.626221 8.372700	0.109 0.000 0.069
ttt_random_ammo	-534.943787 1816.312378 8.359500	0.063 0.000 0.006
ttt_random_ammo	-893.989929 848.156189 56.408501	1.683 -0.034 -2.024
ttt_random_ammo	-899.968018 869.563477 56.352001	-0.052 -0.000 -0.011
ttt_random_ammo	-1107.497192 -227.470093 -151.629105	0.099 -0.000 -0.056
ttt_random_ammo	-1127.452393 -216.262299 -151.629105	0.099 -0.000 -0.056
ttt_random_ammo	-1095.967529 -185.326004 -151.625504	0.121 0.000 0.084
ttt_random_ammo	-458.127502 -2017.938110 -231.660004	0.047 -0.000 0.023
ttt_random_ammo	-480.700409 -2021.424316 -231.553604	-1.671 -0.036 2.031
ttt_random_ammo	-495.444092 -2020.763184 -231.645798	-0.055 -0.000 -0.007
ttt_random_ammo	-908.944214 -2018.626953 -231.679199	-0.047 -0.000 -0.034
ttt_random_ammo	-947.733215 -2026.442139 -231.543304	-1.224 -0.030 1.480
ttt_random_ammo	-931.401123 -1994.517944 -231.656906	-0.048 -0.000 -0.021
ttt_random_ammo	-1114.795288 -2025.578003 -151.609100	0.528 -0.004 -0.587
ttt_random_ammo	-1111.011963 -1995.975464 -151.682495	0.047 -0.000 0.035
ttt_random_ammo	-252.031799 -1076.315063 -135.625397	0.006 -2.101 -0.151
ttt_random_ammo	-279.181000 -1070.825684 -151.642502	0.060 -0.000 -0.001
ttt_random_ammo	-231.826904 -694.265076 -151.623901	0.134 -0.000 -0.101
ttt_random_ammo	-235.813995 -661.856873 -151.635406	-0.072 -0.000 0.019
ttt_random_ammo	919.729614 1037.915161 -98.688499	0.071 -0.489 5.018
ttt_random_ammo	920.651123 1059.296753 -97.361000	0.081 -0.546 5.253
ttt_random_ammo	594.034607 1625.933105 48.382500	0.210 0.001 0.197
ttt_random_ammo	594.788330 1676.094604 48.340000	0.047 0.000 -0.023
ttt_random_ammo	487.611694 2542.103027 0.406600	-0.825 -0.009 0.950
ttt_random_ammo	-386.221893 1925.705322 -151.616196	0.231 -0.001 -0.225
ttt_random_ammo	-396.461212 1945.827026 -151.629105	0.095 -0.000 -0.053
ttt_random_ammo	1010.366882 -51.862900 -151.623795	0.136 0.000 0.103
ttt_random_ammo	1021.831787 -75.894203 -151.540405	-0.398 0.988 -0.186
ttt_random_ammo	1004.415710 789.284729 -191.608704	0.539 0.004 0.601
ttt_random_ammo	990.181030 775.993713 -191.578705	1.499 0.035 1.806
ttt_random_ammo	1012.583984 766.186096 -191.664795	0.046 0.000 -0.027
ttt_random_ammo	993.510315 748.780823 -191.640503	0.063 0.000 0.006
ttt_random_ammo	1015.578186 735.770325 -191.632706	0.083 -0.000 -0.035
ttt_random_ammo	1008.664978 2140.155762 0.377700	0.153 -0.001 -0.124
ttt_random_ammo	793.436279 2295.726318 128.382004	-0.167 -0.001 0.143
ttt_random_ammo	-316.507813 2509.780518 8.363500	0.071 0.000 0.018
ttt_random_ammo	-303.008209 2523.513916 16.959801	0.048 -3.515 -0.021
ttt_random_ammo	-291.278198 2539.980225 8.376200	0.135 0.000 0.102
ttt_random_ammo	-1.701400 1460.300781 -151.622192	0.151 0.001 0.122
ttt_random_ammo	-7.680400 1432.553589 -151.622192	0.150 0.001 0.122
ttt_random_ammo	-706.536987 1529.015991 8.381000	0.192 0.001 0.174
ttt_random_ammo	-237.243500 1070.152222 -151.606293	0.818 0.009 0.941
ttt_random_ammo	-1322.597046 944.435913 -159.627304	0.109 0.000 0.069
ttt_random_ammo	-829.049011 574.954224 8.344600	0.048 0.000 -0.019
ttt_random_ammo	-839.976624 584.861023 8.392300	0.604 0.005 0.681
ttt_random_ammo	-574.419495 544.444519 8.332800	0.046 -0.000 0.028
ttt_random_ammo	-728.396729 761.807678 20.173901	-0.050 -1.743 -0.014
ttt_random_ammo	-611.591919 664.071716 45.750702	-1.024 -0.025 1.633
ttt_random_ammo	-620.578308 621.873291 45.620098	0.042 -0.000 0.033
ttt_random_ammo	-609.925415 646.856384 8.392500	0.694 -0.006 -0.791
ttt_random_ammo	-270.751099 713.783325 8.374500	0.119 0.000 0.082
ttt_random_ammo	-271.537994 591.249695 8.440400	1.128 0.029 1.361
ttt_random_ammo	-287.927612 591.874084 8.340000	0.047 0.000 -0.023
ttt_random_ammo	-685.110779 150.084503 8.349000	0.050 -0.000 0.014
ttt_random_ammo	-717.995422 156.989105 8.361500	0.065 -0.000 -0.010
ttt_random_ammo	-719.707581 193.951508 8.426000	1.341 -0.032 -1.613
ttt_random_ammo	-688.977722 184.105896 8.342300	0.047 -0.000 0.021
ttt_random_ammo	-459.706207 150.567596 8.378300	-0.133 -0.000 0.101
ttt_random_ammo	-503.424896 146.579300 8.358400	-0.059 -0.000 0.001
ttt_random_ammo	-522.129028 185.447601 8.328500	-0.046 -0.000 -0.030
ttt_random_ammo	-470.981506 184.067993 8.372500	-0.098 -0.000 0.055
ttt_random_ammo	-647.618408 -115.889503 -31.632700	0.081 -0.000 -0.033
ttt_random_ammo	-425.766113 -93.755898 -31.664801	0.046 0.000 -0.026
ttt_random_ammo	-407.227203 -88.219299 -31.677299	0.046 0.000 -0.033
ttt_random_ammo	146.518600 -119.548599 -151.619797	-0.153 -0.001 0.124
ttt_random_ammo	149.728500 -92.397202 -151.657700	0.048 0.000 -0.021
ttt_random_ammo	182.142197 -80.316399 -151.595703	-0.726 -0.007 0.829
ttt_random_ammo	177.686295 -113.266403 -151.644608	0.057 0.000 -0.004
ttt_random_ammo	170.821198 -756.721680 -151.637405	-0.067 -0.000 0.012
ttt_random_ammo	150.534195 -726.757385 -151.621704	-0.136 -0.000 0.104
ttt_random_ammo	532.061584 -764.294617 -151.648804	0.052 0.000 -0.011
ttt_random_ammo	518.662415 -781.109009 -151.628998	0.099 0.000 0.056
ttt_random_ammo	1047.311157 -658.511108 -151.608795	0.547 0.004 0.610
ttt_random_ammo	1044.043579 -690.269775 -151.679901	0.047 0.000 -0.034
ttt_random_ammo	1056.379761 -731.356873 -151.587601	1.671 -0.035 -2.016
ttt_random_ammo	560.503723 -439.694489 -159.638504	0.067 -0.000 -0.012
ttt_random_ammo	916.997681 -272.263885 -143.556595	1.061 0.027 1.279
ttt_random_ammo	919.210510 -305.144714 -143.672104	0.046 -0.000 0.031
ttt_random_ammo	443.529297 -59.156101 -151.627304	0.109 0.000 0.069
ttt_random_ammo	562.139893 -65.825500 -151.635406	-0.006 -0.152 -0.151
weapon_zm_rifle	-423.183990 -1845.293457 -150.673599	2.836 99.492 66.611
weapon_zm_rifle	-638.007080 686.977905 161.343796	3.307 11.768 65.185
weapon_zm_rifle	-251.508499 2304.441895 148.073898	15.867 7.445 68.970
weapon_zm_mac10	509.961395 2491.921387 153.229507	-0.122 -44.431 -88.589
weapon_zm_mac10	950.902222 1948.419189 48.210499	-0.131 -44.435 -88.530
weapon_zm_mac10	186.168198 441.765991 -86.798698	-0.171 -30.235 -88.297
weapon_zm_mac10	-835.266296 -1400.846313 -22.996300	0.150 -107.275 89.146
weapon_zm_mac10	-1137.913696 1305.498169 9.372500	0.410 -63.079 -88.601
item_ammo_pistol_ttt	706.339600 -267.341614 -41.615200	0.104 -0.004 0.006
item_ammo_pistol_ttt	706.489685 -304.795288 -41.596001	0.115 -0.045 0.013
item_ammo_pistol_ttt	1057.181763 -175.011307 -151.554794	0.094 -11.322 0.202
item_ammo_pistol_ttt	1075.377075 -178.489502 -142.795593	-36.659 152.888 -88.295
item_ammo_pistol_ttt	615.657471 -328.178711 -159.595703	1.024 2.041 0.179
item_ammo_pistol_ttt	604.937378 -324.486115 -159.637207	-0.119 -0.019 -0.036
item_ammo_pistol_ttt	644.604370 -359.035614 -159.569199	-0.353 0.538 -0.557
item_ammo_pistol_ttt	435.771088 -220.428802 -156.678101	-89.387 -124.548 162.830
item_ammo_pistol_ttt	135.180603 -764.906189 -148.743805	-89.905 28.903 179.981
item_ammo_pistol_ttt	-865.126282 -1276.318970 -23.611900	-0.167 89.194 0.030
item_ammo_pistol_ttt	526.978821 -373.957489 -159.516907	-0.085 -82.699 -0.112
weapon_ttt_explosivegrenade	629.664734 1513.291748 52.805241	-0.066 0.000 -0.030
weapon_ttt_explosivegrenade	964.673462 427.158600 -137.253098	-0.047 0.000 -0.021
weapon_ttt_explosivegrenade	446.334045 -365.105682 -155.113480	0.923 -5.431 -4.726
weapon_ttt_explosivegrenade	-412.992126 -1247.745483 -147.199234	-0.041 0.000 -0.018
weapon_ttt_explosivegrenade	-1132.060059 -470.223969 -136.775528	-0.060 -5.737 -3.025
weapon_ttt_explosivegrenade	-965.261047 -1187.196411 -51.212265	-0.012 0.000 -0.005
weapon_ttt_explosivegrenade	-429.960022 -1741.244141 -147.226929	-0.003 0.000 -0.002
weapon_ttt_explosivegrenade	-841.586426 -1475.862671 -19.194750	-0.066 0.000 -0.030
weapon_zm_pistol	-1191.861938 -472.012207 -129.592896	-0.493 -36.937 -91.379
weapon_zm_pistol	-1154.830566 -201.630600 -151.718506	-0.118 37.537 88.116
weapon_zm_pistol	-1335.009521 1205.203735 -54.642502	0.872 16.900 88.995
weapon_zm_pistol	-155.483200 603.248108 -151.599396	0.838 34.885 90.356
weapon_zm_pistol	-880.930603 920.165527 -93.952003	0.903 -162.111 -88.547
weapon_zm_pistol	71.677498 619.111084 -151.682602	0.178 -47.428 88.403
weapon_zm_pistol	0.525100 1307.632202 -151.677795	0.423 42.015 88.344
weapon_zm_molotov	512.615173 -281.446899 -119.366898	2.275 91.924 1.037
weapon_zm_molotov	521.033508 -277.059814 -122.336800	-6.468 56.950 89.996
weapon_zm_molotov	-419.129211 2185.791504 -147.403198	0.143 -0.227 -0.025
weapon_zm_molotov	-766.618713 2067.170654 -77.517502	0.070 0.537 1.442
weapon_zm_molotov	-1178.928467 2028.561035 -150.147598	-63.345 -116.098 -90.067
weapon_zm_molotov	-1273.014526 1882.015991 -118.876900	4.441 -0.261 -2.720
weapon_zm_molotov	-1273.742920 992.396179 -137.234695	82.854 169.847 -89.885
weapon_ttt_confgrenade	638.295227 -291.708313 -124.009399	-15.424 -22.927 55.751
weapon_ttt_confgrenade	656.973877 -272.525513 -126.431702	-12.807 -18.312 -34.646
weapon_ttt_confgrenade	660.819519 -274.632813 -127.621002	63.534 -107.416 -158.847
weapon_ttt_confgrenade	644.250305 -290.511414 -124.913696	-7.686 4.040 -121.778
weapon_ttt_confgrenade	-1069.559082 1689.350830 -107.948700	-0.098 0.549 0.373
weapon_ttt_confgrenade	-1062.335449 1694.829224 -107.945801	-0.844 0.087 0.431
weapon_ttt_confgrenade	541.699585 -294.524292 -107.953201	33.893 34.729 100.376
weapon_ttt_confgrenade	534.725708 -293.335297 -106.477501	1.847 0.220 -0.774
weapon_ttt_confgrenade	-1267.286865 1010.249573 -141.681900	30.745 73.501 89.870
weapon_zm_shotgun	-1140.251953 -1875.736938 -143.037796	-0.246 95.529 -82.461
weapon_zm_shotgun	482.517303 2229.995605 66.270897	-0.308 8.023 83.939
weapon_zm_shotgun	1047.106323 755.410828 -177.614594	8.418 88.851 33.559
weapon_zm_shotgun	-285.422485 735.982117 90.726303	-0.907 109.789 -86.364
weapon_zm_shotgun	-21.922199 1828.669800 9.304400	2.813 0.029 -71.328
weapon_zm_sledge	-507.639496 231.138794 49.247002	17.994 -1.200 2.330
weapon_zm_sledge	694.798523 2119.480225 156.425507	18.554 0.202 2.857
weapon_zm_sledge	-399.771606 2185.500000 -77.716797	18.124 66.258 3.480
weapon_zm_sledge	-1311.764526 1010.411011 -135.804398	1.404 34.623 88.390
weapon_zm_revolver	177.736298 -578.255676 -113.060402	2.652 -42.807 -85.505
weapon_zm_revolver	-816.313171 1098.511597 -117.575500	3.764 -18.069 -82.917
weapon_zm_revolver	-881.228394 861.302979 57.903702	2.576 -20.508 -83.341
weapon_zm_revolver	-64.071899 1390.145020 -59.335098	-4.121 -21.623 -80.646
weapon_zm_revolver	-1330.057983 1222.927979 -53.173100	1.251 -1.694 -87.147
weapon_zm_revolver	-1137.591064 1325.732300 -117.089203	2.557 -20.521 -83.520
weapon_zm_revolver	79.330200 621.280518 -150.037292	2.305 -113.914 -85.269
weapon_zm_revolver	-276.909485 2210.191162 -150.211700	1.765 57.827 -84.654
weapon_zm_revolver	-655.269226 2061.003906 -55.278400	2.775 74.669 84.414
weapon_zm_revolver	-217.165497 1827.573975 9.713200	0.960 -11.535 -83.328
weapon_ttt_glock	-428.418701 -83.684898 -151.707703	-0.121 36.013 88.347
weapon_ttt_glock	-843.528320 845.607971 -151.643600	0.080 6.309 90.985
