# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_train
# Exported by: [CM:MOD] SilentK
setting:	replacespawns 1
ttt_random_weapon	1318.679321 234.900696 -214.790100	1.764 4.928 -92.852
ttt_random_weapon	1382.191650 -1562.814575 -350.769043	1.526 4.914 -93.397
ttt_random_weapon	1378.144531 -1595.041748 -350.810303	1.991 4.921 -92.331
weapon_ttt_dualelite	470.395386 -949.249817 -352.007080	1.971 0.157 -0.065
weapon_ttt_dualelite	266.497681 -1022.107361 -360.023895	1.997 0.160 -0.061
item_ammo_smg1_ttt	-479.629486 -1191.087524 -351.517212	-0.378 -0.001 -0.367
item_ammo_smg1_ttt	-446.787292 -1183.783447 -351.492493	-0.477 0.012 -0.379
item_ammo_smg1_ttt	1369.256836 1215.848145 -215.514801	-0.796 0.003 -0.646
item_ammo_smg1_ttt	451.105865 1668.625244 -223.411774	0.134 -0.209 2.093
item_ammo_smg1_ttt	495.915771 1665.502563 -223.705215	0.412 0.116 -1.091
item_ammo_smg1_ttt	816.699341 1769.485596 -215.598267	0.171 -0.005 0.103
item_ammo_smg1_ttt	949.724121 1755.176636 -247.579849	-0.422 0.004 0.271
weapon_ttt_m16	403.941315 -683.246399 -220.837997	2.068 -0.347 84.317
weapon_ttt_m16	1410.187378 720.215027 -214.949402	1.679 6.478 84.469
ttt_playerspawn	1980.343262 -1436.668213 -283.474396	0.034 -0.000 -0.034
ttt_playerspawn	921.227905 -369.656006 -189.488754	0.096 0.077 -0.177
ttt_playerspawn	-1.938325 14.981770 -215.462204	0.035 0.000 -0.035
ttt_playerspawn	-700.829346 -318.499786 -217.400208	-0.000 -0.000 -0.000
ttt_playerspawn	-777.519714 28.486197 16.510324	0.257 -1.781 -0.019
ttt_playerspawn	-871.278015 1151.527588 -215.475067	0.038 0.000 0.038
ttt_playerspawn	-1629.338379 1626.058472 -192.587875	0.054 0.000 0.054
ttt_playerspawn	-376.697937 1368.134033 -215.446732	0.025 0.000 -0.025
ttt_playerspawn	189.876663 1642.671143 -206.419983	-0.065 0.106 -0.030
ttt_playerspawn	1457.351074 1751.889038 -223.480927	0.040 -0.000 -0.040
ttt_playerspawn	1553.573853 309.094421 -215.499130	0.057 -0.000 -0.057
ttt_playerspawn	1536.385864 150.388687 -215.509018	0.040 0.057 -0.148
ttt_playerspawn	1997.838745 -451.134064 -215.445007	-0.273 -0.024 -0.220
ttt_playerspawn	423.078979 -436.134979 -221.489090	0.035 -0.000 -0.035
ttt_playerspawn	1366.827515 -974.431946 -351.450104	-0.192 -0.025 0.033
ttt_playerspawn	1466.370117 -967.601746 -323.419830	-0.060 -0.032 -0.087
ttt_playerspawn	883.637634 -1609.326172 -351.468018	-0.001 -0.063 -0.217
ttt_playerspawn	198.288712 -1280.935303 -287.848450	-0.051 -0.000 -0.050
ttt_playerspawn	-481.321503 -1620.074097 -351.507446	-0.079 -0.104 0.027
ttt_playerspawn	-1040.518555 -1388.957642 -151.462402	0.026 -0.000 -0.026
ttt_playerspawn	-987.113281 -420.275665 16.520496	0.046 -0.000 -0.046
ttt_playerspawn	-645.149597 785.011536 40.493340	0.046 -0.000 -0.046
ttt_playerspawn	-791.989990 833.442322 40.489662	0.049 -0.000 -0.049
ttt_playerspawn	-867.278259 706.935181 -224.653397	3.277 0.085 0.296
ttt_playerspawn	282.468414 738.707581 40.538067	0.040 -0.000 -0.040
ttt_playerspawn	718.320496 494.099457 -68.307083	-0.001 -0.082 -0.187
item_box_buckshot_ttt	2036.677368 -842.021729 -324.545807	-0.166 0.295 -5.817
item_box_buckshot_ttt	1817.215454 -265.895203 -215.570206	-0.652 -0.007 0.578
item_box_buckshot_ttt	-574.020813 989.572876 -215.560806	0.658 -0.009 0.543
item_box_buckshot_ttt	-584.609985 984.510376 -215.584106	0.883 -0.007 0.677
item_box_buckshot_ttt	1246.355103 769.346069 -215.574051	-0.683 -0.007 0.606
item_box_buckshot_ttt	1249.812256 781.533081 -215.644760	1.048 0.000 -0.842
item_box_buckshot_ttt	1265.603271 776.637573 -215.560806	-0.578 -0.007 0.513
item_ammo_357_ttt	1442.525269 -1346.612183 -323.660614	0.395 0.162 0.030
item_ammo_357_ttt	1463.373901 -1349.835205 -323.661407	0.452 0.065 0.052
item_ammo_357_ttt	1772.645874 -1078.715698 -323.551697	1.337 0.059 -0.919
item_ammo_357_ttt	1935.356201 -1460.827393 -283.651794	0.454 0.062 0.049
item_ammo_357_ttt	1934.322144 -1430.301880 -283.673889	0.449 0.068 0.058
item_ammo_357_ttt	686.117798 1425.714722 -215.657501	0.452 0.062 0.051
item_ammo_357_ttt	1781.858276 -38.379921 -215.653687	0.453 0.062 0.049
item_ammo_357_ttt	1795.351440 -38.128178 -215.651825	0.454 0.062 0.049
item_ammo_revolver_ttt	-826.307190 816.387695 -215.603897	0.463 0.055 0.030
item_ammo_revolver_ttt	1962.632324 591.156128 -215.592499	0.465 0.054 0.025
item_ammo_revolver_ttt	1943.641113 591.748718 -215.669601	0.450 0.068 0.056
item_ammo_revolver_ttt	1923.758789 572.557800 -215.526901	1.303 -0.118 -0.549
item_ammo_revolver_ttt	-883.591064 917.456970 73.329544	0.433 0.076 0.062
ttt_random_ammo	1807.540649 82.349899 -215.642502	0.059 0.000 0.001
ttt_random_ammo	1813.278442 75.419098 -215.606293	0.815 0.008 0.938
ttt_random_ammo	1798.789673 89.360497 -215.682602	0.047 0.000 -0.035
ttt_random_ammo	1405.413452 -165.631500 -152.025497	0.050 0.000 -0.016
ttt_random_ammo	1431.852905 -165.744797 -152.013000	0.065 0.000 0.008
ttt_random_ammo	965.383484 -394.681000 -189.532806	-0.711 -14.501 -0.006
ttt_random_ammo	959.797180 14.725400 -215.640396	-0.187 0.168 -0.026
ttt_random_ammo	946.353882 16.510099 -215.553497	1.057 0.027 1.282
ttt_random_ammo	-753.979187 -282.865387 16.371000	0.099 0.000 0.056
ttt_random_ammo	-736.255676 -284.780487 16.376200	0.135 0.000 0.102
ttt_random_ammo	-723.225891 -285.040314 16.367300	0.083 0.000 0.035
ttt_random_ammo	-708.617615 -284.953400 16.376200	0.135 0.000 0.102
ttt_random_ammo	-875.024414 715.010986 73.402000	0.111 -0.000 -0.072
ttt_random_ammo	-875.060913 761.505127 73.405296	0.137 -0.001 -0.106
ttt_random_ammo	-839.142090 772.374084 42.629601	1.139 80.036 -89.951
ttt_random_ammo	-583.281372 933.563721 40.374401	-0.110 0.000 -0.070
ttt_random_ammo	-751.204712 190.173798 51.425499	-0.269 -0.001 0.385
ttt_random_ammo	-569.015015 -97.855301 21.472200	0.046 0.000 -0.035
ttt_random_ammo	-570.794373 -119.381104 47.439701	0.060 0.000 0.006
ttt_random_ammo	-580.211487 -115.485703 73.177498	0.074 0.000 0.026
ttt_random_ammo	-558.615173 -90.965897 95.574203	-1.135 -0.744 -1.171
ttt_random_ammo	-592.152527 129.731796 18.674000	0.748 73.902 89.804
ttt_random_ammo	-592.367920 208.569107 18.691401	-0.505 -43.025 -89.999
ttt_random_ammo	-616.663025 286.153992 19.622200	-89.057 -71.941 -90.483
ttt_random_ammo	-584.790222 320.993896 18.677799	1.454 117.348 90.002
ttt_random_ammo	-861.222412 1186.414307 -215.564896	1.235 0.030 1.490
ttt_random_ammo	-873.353394 1181.930420 -215.640503	0.063 0.000 0.006
ttt_random_ammo	-867.899170 1173.917236 -215.501694	-0.454 0.300 -0.550
ttt_random_ammo	-1024.975464 1536.480591 -220.893295	-0.648 -1.376 5.753
ttt_random_ammo	-785.812683 1610.122681 -220.385803	81.906 138.061 145.439
ttt_random_ammo	-789.367676 1625.743286 -218.773193	75.985 151.704 133.333
ttt_random_ammo	-786.305542 1652.451294 -220.633316	82.920 -164.532 -169.075
ttt_random_ammo	141.656204 1619.089355 -103.648804	0.053 -0.000 0.011
ttt_random_ammo	113.256302 1621.432129 -103.667198	0.046 -0.000 0.028
ttt_random_ammo	-478.518799 1299.872314 -102.817101	-5.876 -169.315 -89.967
ttt_random_ammo	-467.085388 1306.924927 -103.292397	72.689 -39.183 -59.156
ttt_random_ammo	-470.823486 1297.587280 -103.141296	1.855 12.595 90.628
ttt_random_ammo	-467.282593 1298.424561 -103.547501	-8.793 -72.022 -65.120
ttt_random_ammo	-464.452301 1314.606567 -101.925903	15.835 -105.534 94.753
ttt_random_ammo	216.147995 1240.134888 -215.662399	0.047 -0.000 0.025
ttt_random_ammo	208.255203 1238.760864 -215.606506	1.434 -0.024 -1.692
ttt_random_ammo	217.502594 1228.193237 -215.653198	0.050 0.000 -0.017
ttt_random_ammo	937.983093 1776.423096 -247.599106	-0.174 -0.093 -0.244
ttt_random_ammo	936.862000 1770.032837 -247.667206	0.046 0.000 -0.028
ttt_random_ammo	949.823608 1779.897461 -247.513596	-0.482 1.058 0.263
ttt_random_ammo	951.265198 1775.076904 -247.520096	0.425 2.828 0.236
ttt_random_ammo	1370.142578 1135.381714 -215.584305	1.679 0.035 2.031
ttt_random_ammo	1359.031372 1138.343018 -215.636505	0.071 0.000 0.018
ttt_random_ammo	1250.313721 889.761902 -113.287399	0.084 0.000 0.040
ttt_random_ammo	1511.316650 677.039612 -215.625504	0.122 0.000 0.085
ttt_random_ammo	1512.618530 671.809570 -215.555099	1.089 0.028 1.320
ttt_random_ammo	217.636703 748.020020 87.254799	0.053 0.000 -0.000
ttt_random_ammo	221.548401 740.608826 87.245697	0.044 0.000 -0.016
ttt_random_ammo	628.740112 -543.078491 -221.580994	1.523 -0.036 -1.837
ttt_random_ammo	631.869690 -550.103394 -221.651001	0.051 -0.000 0.014
ttt_random_ammo	-119.633003 -1277.103271 -359.625488	0.120 0.000 0.083
ttt_random_ammo	21.346901 -1275.232422 -359.605713	0.929 0.011 1.077
ttt_random_ammo	160.154800 -1275.061768 -359.664795	0.046 0.000 -0.027
ttt_random_ammo	-198.599396 -1532.838623 -359.623810	0.135 0.000 0.103
ttt_random_ammo	-247.011002 -1534.723145 -359.640503	0.062 0.000 0.005
ttt_random_ammo	-499.178711 -1178.466675 -351.518097	1.779 0.086 2.157
ttt_random_ammo	-99.902100 -1018.169373 -359.577087	1.478 0.033 1.783
ttt_random_ammo	-90.968697 -1027.054565 -359.660004	0.047 0.000 -0.023
ttt_random_ammo	-112.191597 -1023.885193 -359.586395	1.766 0.030 2.141
ttt_random_ammo	-406.702606 -1655.871826 -103.579201	1.496 0.035 1.802
ttt_random_ammo	-398.117615 -1655.032227 -103.660004	0.047 0.000 -0.023
ttt_random_ammo	-389.182892 -1653.308228 -103.550301	0.942 0.025 1.138
ttt_random_ammo	1395.945190 -1772.219238 -323.636505	0.072 -0.000 -0.019
ttt_random_ammo	1967.247925 -1739.176636 -323.657715	0.048 0.000 -0.021
ttt_random_ammo	1971.540405 -1753.695923 -321.386505	0.212 -9.629 -89.507
ttt_random_ammo	1795.121826 -1417.437988 -283.604309	0.183 -0.306 -0.416
ttt_random_ammo	1789.231812 -1434.959839 -283.642487	0.059 0.000 0.000
ttt_random_ammo	1805.303101 -1455.637451 -283.602692	-0.386 -0.508 0.658
ttt_random_ammo	1798.015869 -1429.634644 -283.644592	0.057 0.000 -0.004
ttt_random_ammo	-1992.788940 1261.500610 -206.351395	72.460 153.963 168.859
ttt_random_ammo	-1995.107788 1253.614990 -206.112305	72.689 176.180 175.117
ttt_random_ammo	-1999.815430 1266.155518 -203.506699	57.169 93.410 89.988
ttt_random_ammo	-2004.419556 1789.388672 -194.174393	2.794 30.733 114.938
ttt_random_ammo	-1987.520020 1789.145264 -197.148804	-2.359 31.568 118.652
ttt_random_ammo	-1998.179321 1794.928589 -194.016602	-6.684 38.310 109.882
ttt_random_ammo	-929.169189 -1198.924805 -151.657700	0.048 0.000 -0.021
ttt_random_ammo	-947.359680 -1192.963989 -151.682602	0.047 0.000 -0.035
ttt_random_ammo	-945.941223 -1211.775635 -151.648804	0.052 0.000 -0.011
ttt_random_ammo	-514.295105 772.791016 -220.369904	6.345 -3.433 2.288
ttt_random_ammo	-502.513794 761.322693 -212.850601	0.731 53.337 -135.935
ttt_random_ammo	-472.314514 350.436615 -220.776505	75.147 -174.836 177.447
ttt_random_ammo	-467.231903 364.569000 -222.459106	75.248 -178.255 -175.202
ttt_random_ammo	-471.697388 355.905304 -221.083206	74.841 -175.196 -179.882
ttt_random_ammo	1146.594971 237.867096 -215.612106	0.364 0.002 0.387
ttt_random_ammo	1167.073242 207.149399 -215.563202	1.267 0.032 1.536
ttt_random_ammo	1153.759644 218.795395 -215.662399	0.047 0.000 -0.025
ttt_random_ammo	1323.928589 217.716599 -215.529907	-0.329 6.106 -0.303
ttt_random_ammo	1328.362061 222.755203 -215.499603	-0.935 -0.018 -1.172
ttt_random_ammo	1164.585571 -166.705902 -151.978897	1.145 0.016 1.340
ttt_random_ammo	1172.879272 -156.679398 -151.964996	1.559 0.035 1.857
ttt_random_ammo	1369.996948 -1195.696045 -351.564880	1.235 0.030 1.490
ttt_random_ammo	1367.643311 -1240.052856 -351.620544	0.168 0.001 0.144
ttt_random_ammo	1367.403687 -1254.425171 -351.611176	0.409 -0.003 -0.442
ttt_random_ammo	1378.966309 -1246.716675 -351.580566	1.584 -0.042 -1.918
ttt_random_ammo	1381.430054 -1210.878418 -351.612335	0.358 -0.002 -0.380
weapon_zm_rifle	1993.162354 -1538.042603 -322.647491	3.337 2.925 64.937
weapon_zm_rifle	717.078613 1448.409058 -214.629898	3.353 14.676 65.150
weapon_zm_rifle	1804.145874 24.981861 -167.348892	3.229 15.189 64.983
weapon_zm_mac10	-340.989807 -895.360229 -322.737915	-0.133 -37.599 -88.541
weapon_zm_mac10	1361.918579 1237.141357 -214.743500	-0.224 -37.666 -88.547
weapon_zm_mac10	975.430054 1759.782471 -246.730057	0.069 -50.576 -88.996
item_ammo_pistol_ttt	620.304382 -456.412811 -221.625397	-0.108 -0.019 -0.033
item_ammo_pistol_ttt	420.384094 -913.290527 -323.576904	0.348 -0.021 0.241
item_ammo_pistol_ttt	407.577789 -906.326172 -323.631195	-0.113 -0.019 -0.034
item_ammo_pistol_ttt	1427.726196 -1778.459106 -323.590302	-0.078 -0.020 -0.024
item_ammo_pistol_ttt	1441.141479 -1780.242310 -323.671814	-0.149 -0.018 -0.045
item_ammo_pistol_ttt	1432.810791 -1667.838135 -323.666687	-0.145 -0.018 -0.044
item_ammo_pistol_ttt	1449.588501 -1668.219604 -323.614685	-0.099 -0.020 -0.030
item_ammo_pistol_ttt	1504.367432 636.867798 -215.609695	-0.095 -0.020 -0.029
item_ammo_pistol_ttt	1491.252686 634.428894 -215.621704	-0.105 -0.020 -0.032
item_ammo_pistol_ttt	-549.530029 1017.654175 -215.633194	-0.115 -0.019 -0.035
item_ammo_pistol_ttt	-488.167694 -1098.208496 -351.654480	0.030 0.030 0.004
item_ammo_pistol_ttt	-449.584808 -1090.121582 -351.542175	-0.235 0.275 -0.084
item_ammo_pistol_ttt	-435.790527 -1105.181763 -351.647675	0.029 0.030 0.004
item_ammo_pistol_ttt	-878.354431 -66.079163 16.387022	-0.098 -0.020 -0.030
item_ammo_pistol_ttt	-836.235352 -73.900543 16.381844	-0.102 -0.020 -0.031
item_ammo_pistol_ttt	-823.799011 -82.793304 16.335752	-0.142 -0.019 -0.043
item_ammo_pistol_ttt	-863.958801 -72.480873 16.342976	-0.136 -0.019 -0.041
item_ammo_pistol_ttt	-1633.800171 1779.174683 -168.053696	-3.492 0.045 1.998
item_ammo_pistol_ttt	-1649.182861 1786.386230 -168.463821	-3.328 0.057 1.997
item_ammo_pistol_ttt	-1668.185059 1786.586182 -169.318451	-3.839 0.011 2.000
item_ammo_pistol_ttt	454.527496 -948.380554 -351.614655	-0.099 -0.020 -0.030
item_ammo_pistol_ttt	439.052124 -947.710205 -351.627319	-0.110 -0.019 -0.033
item_ammo_pistol_ttt	420.311157 -946.849426 -351.618134	-0.102 -0.020 -0.031
item_ammo_pistol_ttt	272.483765 -1105.593750 -351.577820	-0.067 -0.020 -0.020
item_ammo_pistol_ttt	244.040710 -1109.693237 -351.580170	-0.069 -0.020 -0.021
weapon_ttt_explosivegrenade	-1529.288696 1806.676270 -217.470352	-7.923 0.085 3.671
weapon_ttt_explosivegrenade	-786.726685 1664.882446 -220.061661	20.915 -92.596 -99.417
weapon_ttt_explosivegrenade	-80.783669 1706.739014 -99.234985	-0.002 0.000 -0.001
weapon_ttt_explosivegrenade	1902.071899 590.856018 -160.222824	-0.003 0.000 -0.001
weapon_ttt_explosivegrenade	2070.320801 -849.725830 -121.684059	-12.873 -94.080 108.499
weapon_ttt_explosivegrenade	2084.759277 -675.048340 -115.534927	-8.606 -0.391 6.747
weapon_ttt_explosivegrenade	1896.822632 -1429.683594 -205.203827	-1.503 -0.128 -4.757
weapon_ttt_explosivegrenade	1822.597168 -1452.348389 -227.875900	-0.022 0.000 -0.010
weapon_zm_pistol	1318.798950 -1658.995728 -322.616699	-0.605 -47.086 -88.699
weapon_zm_pistol	1273.823730 1738.250488 -223.705002	-0.118 36.008 88.392
weapon_zm_pistol	-1531.031006 1754.407227 -215.088379	0.802 -37.206 -89.253
weapon_zm_pistol	-1540.967285 1681.351440 -220.433456	-19.036 -43.164 -84.475
weapon_ttt_aug	128.230881 1296.380859 -214.690125	0.131 -22.536 -89.205
weapon_ttt_confgrenade	-405.902802 606.740479 -212.484299	1.593 0.146 -0.407
weapon_zm_shotgun	1994.838623 -901.450989 -322.721008	-0.400 7.318 84.373
weapon_zm_shotgun	-408.950806 1645.378052 -221.951904	-3.052 11.554 88.673
weapon_zm_shotgun	-823.162598 992.682129 -214.741898	-0.161 103.720 83.255
weapon_zm_shotgun	1019.135498 1441.793579 -214.945648	-0.264 -8.463 -83.735
weapon_zm_sledge	-418.923798 -25.735500 -211.715805	18.006 -1.542 2.935
weapon_zm_sledge	1481.150024 1444.839355 -218.191559	18.634 -0.118 2.992
weapon_zm_sledge	1369.801392 1759.594971 -226.236008	18.511 0.361 1.919
weapon_zm_revolver	-558.044617 997.556091 -214.086395	3.164 -30.607 -83.645
weapon_zm_revolver	1779.672485 370.090210 -214.064697	2.423 -20.402 -84.256
weapon_zm_revolver	-881.988220 932.643860 73.935432	2.245 -18.496 -84.716
weapon_ttt_glock	241.535706 -1470.606079 -351.669312	-0.069 35.971 88.990
weapon_ttt_ak47	-201.647583 -1452.128906 -351.103088	0.126 11.848 -87.614
weapon_ttt_ak47	-730.225220 -318.641602 16.903666	0.116 11.849 -87.688
