# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_nuke
# Exported by: [CM:MOD] SilentK
setting:	replacespawns 1
ttt_playerspawn	971.703796 -491.050751 -639.438232	-0.137 0.117 -0.016
ttt_playerspawn	440.695892 -289.765594 -639.496216	-0.032 0.000 0.032
ttt_playerspawn	800.684875 -166.716385 -639.515259	-0.025 -0.000 0.034
ttt_playerspawn	867.608337 -406.542450 -767.490112	-0.024 -0.000 0.024
ttt_playerspawn	875.479065 -600.294189 -767.451782	-0.101 0.019 -0.004
ttt_playerspawn	877.884888 -787.984497 -767.494141	-0.062 -0.129 -0.242
ttt_playerspawn	886.425049 -1137.296875 -767.462463	0.120 0.000 0.161
ttt_playerspawn	795.567322 -1253.844482 -767.477417	-0.009 -0.791 0.185
ttt_playerspawn	707.959717 -1035.104492 -767.476746	0.136 -0.051 -0.003
ttt_playerspawn	721.811707 -885.026978 -767.468079	0.039 0.000 -0.014
ttt_playerspawn	736.715393 -721.302612 -767.439575	-0.019 0.000 0.013
ttt_playerspawn	649.310669 -610.563171 -767.502808	-0.035 0.000 0.035
ttt_playerspawn	553.196777 -763.133484 -767.520020	-0.048 -0.000 0.048
ttt_playerspawn	532.523987 -910.355896 -767.528870	-0.047 -0.000 0.047
ttt_playerspawn	404.370941 -1284.331543 -767.418884	-0.062 -0.120 -0.002
ttt_playerspawn	413.747559 -1072.890259 -767.461914	-0.200 -0.071 -0.004
ttt_playerspawn	368.293732 -610.310059 -767.510132	-0.033 0.000 0.033
ttt_playerspawn	373.167450 -865.411316 -767.515259	-0.036 -0.000 0.031
ttt_playerspawn	1207.836914 -977.602417 -767.452332	-0.170 -0.233 0.004
ttt_playerspawn	1234.596558 -589.086243 -639.503906	-0.026 -0.000 0.032
ttt_playerspawn	1144.678467 -478.430389 -639.448669	-0.017 0.000 0.017
ttt_playerspawn	568.937744 -1147.682251 -639.463623	-0.022 0.000 0.022
ttt_playerspawn	631.877319 -185.706223 -639.461914	-0.039 -0.000 -0.004
ttt_playerspawn	896.813293 -964.680420 -767.468262	-0.021 0.000 0.021
ttt_playerspawn	-2917.868896 -993.653687 -417.457184	2.863 -0.665 -0.155
ttt_playerspawn	-2869.610840 -1094.252930 -415.659485	-0.537 0.481 -1.703
ttt_playerspawn	-2694.831543 -1079.588257 -417.443634	1.140 -0.021 -0.131
ttt_playerspawn	-2827.588379 -583.033325 -415.901093	0.082 -0.037 0.655
weapon_ttt_mp5	-232.868011 -1414.331421 -414.785431	1.191 -13.077 85.217
item_box_buckshot_ttt	783.833618 -819.990784 -351.268188	-0.543 -0.003 0.456
item_box_buckshot_ttt	689.877380 -813.661987 -351.375610	0.595 0.004 -0.478
item_box_buckshot_ttt	798.140381 -870.925476 -366.813904	0.799 0.003 -0.646
item_box_buckshot_ttt	624.741028 -2136.166504 -351.295807	0.843 0.009 0.715
item_box_buckshot_ttt	596.478394 -2132.895508 -351.341309	0.183 0.004 -0.073
item_box_buckshot_ttt	638.057617 -2084.939941 -367.785797	-0.193 0.001 0.233
item_box_buckshot_ttt	538.927185 861.643127 -479.597595	-0.869 -0.012 0.771
item_box_buckshot_ttt	550.388672 934.466125 -479.549500	-0.489 -0.007 0.434
item_box_buckshot_ttt	595.481323 873.426575 -479.556000	-0.536 -0.007 0.478
item_box_buckshot_ttt	1721.406860 -1999.697754 -639.644775	1.042 0.000 -0.838
item_box_buckshot_ttt	1709.700195 -2019.984985 -639.562927	-0.596 -0.007 0.528
item_box_buckshot_ttt	1671.841431 -2014.080688 -639.615112	-1.000 -0.010 0.896
item_box_buckshot_ttt	1181.631348 -764.389404 -415.534790	-0.373 -0.006 0.331
item_box_buckshot_ttt	1153.312622 -766.797607 -415.519012	-0.248 -0.005 0.220
item_box_buckshot_ttt	1130.043823 -767.961487 -415.649506	0.834 0.002 -0.667
item_box_buckshot_ttt	1094.271240 -766.833313 -415.597198	-0.856 -0.010 0.763
item_box_buckshot_ttt	1103.685913 -742.386780 -415.622986	0.475 0.018 -0.296
item_box_buckshot_ttt	1124.908936 -744.086426 -415.615204	-0.998 -0.010 0.895
item_box_buckshot_ttt	1154.562744 -742.422607 -415.614990	-0.954 -0.010 0.856
item_box_buckshot_ttt	1184.023438 -740.338379 -415.620789	0.121 0.003 -0.011
item_box_buckshot_ttt	-1343.832031 -995.979126 -407.610809	-0.994 0.017 0.882
item_box_buckshot_ttt	-1344.514648 -978.258179 -399.563110	-0.596 -0.007 0.529
item_box_buckshot_ttt	-1343.138916 -959.522888 -391.545990	0.525 -0.011 0.433
item_box_buckshot_ttt	729.582275 -1598.791382 -639.618530	-0.231 0.001 0.274
item_box_buckshot_ttt	658.290100 -1601.606567 -639.671082	0.282 0.003 -0.216
item_box_buckshot_ttt	616.275208 -1619.330688 -639.575317	-0.692 -0.007 0.614
item_box_buckshot_ttt	-1189.176880 -1286.508911 -414.573730	0.410 0.957 -12.312
item_box_buckshot_ttt	-1200.867920 -1287.334961 -414.734283	0.429 1.796 -10.162
item_box_buckshot_ttt	-1216.072266 -1287.544434 -415.620117	-0.054 -0.090 0.079
item_ammo_357_ttt	1041.106201 -1443.229736 -103.653702	0.453 0.061 0.050
item_ammo_357_ttt	1049.570313 -1425.882935 -103.682899	0.447 0.072 0.062
item_ammo_357_ttt	1064.626953 -1446.456787 -103.628601	0.515 -0.052 -0.008
item_ammo_357_ttt	696.688782 -915.743408 -127.931503	0.450 0.066 0.053
item_ammo_357_ttt	587.421875 -919.642578 -127.873398	0.462 0.056 0.030
item_ammo_357_ttt	232.808395 -1337.822144 -271.665497	0.451 0.064 0.054
item_ammo_357_ttt	204.992905 -1335.239624 -271.651886	0.453 0.061 0.049
item_ammo_357_ttt	177.711899 -1328.984985 -271.630096	0.458 0.057 0.040
item_ammo_357_ttt	1061.764526 -656.103882 -415.565094	0.471 0.054 0.014
item_ammo_357_ttt	1064.462769 -640.797913 -415.631592	0.458 0.057 0.041
item_ammo_357_ttt	1086.442993 -657.581482 -415.690002	0.446 0.073 0.064
item_ammo_357_ttt	1087.527710 -643.518127 -415.692413	0.446 0.080 0.065
item_ammo_357_ttt	1409.906616 -2302.841309 -415.646393	0.455 0.060 0.047
item_ammo_357_ttt	1415.594971 -2290.701172 -415.636292	0.457 0.058 0.043
item_ammo_357_ttt	1433.640503 -2279.040283 -415.633087	0.457 0.058 0.041
item_ammo_357_ttt	1454.903809 -2272.056396 -415.663391	0.451 0.065 0.053
item_ammo_357_ttt	1477.868652 -2277.365234 -415.579010	0.468 0.054 0.020
item_ammo_357_ttt	835.399963 -404.887878 -415.628418	0.439 1.486 -0.027
item_ammo_357_ttt	840.737244 -402.835754 -411.403931	70.661 97.390 93.492
item_ammo_357_ttt	850.723938 -405.474365 -412.561951	88.796 164.314 160.144
item_ammo_357_ttt	-2522.655273 -737.982910 -409.592834	-0.729 0.107 0.688
item_ammo_357_ttt	-2540.781738 -734.126587 -410.224945	-3.836 -0.165 0.575
item_ammo_357_ttt	-2556.734863 -734.641785 -411.300018	-4.139 -0.287 0.310
item_ammo_357_ttt	1047.127930 -990.221375 -98.374229	-44.246 -110.998 -179.978
item_ammo_357_ttt	1043.677490 -998.017700 -100.692131	0.771 20.458 45.259
item_ammo_357_ttt	1055.960327 -1008.287659 -103.554787	0.324 -87.117 -0.242
item_ammo_357_ttt	1346.457520 -1534.083862 -286.590637	0.480 0.328 13.537
item_ammo_357_ttt	1336.878174 -1534.816772 -281.515015	-42.566 -161.692 159.454
item_ammo_357_ttt	1324.890503 -1536.465454 -282.360474	-44.083 -171.745 -180.000
item_ammo_revolver_ttt	722.815125 -1437.717773 -599.665527	0.451 0.064 0.055
item_ammo_revolver_ttt	640.472473 -1464.344360 -599.653381	0.466 0.041 0.043
item_ammo_revolver_ttt	590.585571 -1431.653564 -599.667480	0.450 0.064 0.055
item_ammo_revolver_ttt	576.724487 -1022.806519 -415.636292	0.457 0.058 0.043
item_ammo_revolver_ttt	584.763672 -1051.119385 -366.760010	0.456 -0.050 -0.022
item_ammo_revolver_ttt	620.908813 -1040.967651 -415.669586	0.450 0.068 0.056
item_ammo_revolver_ttt	368.593414 -795.066711 -383.669586	0.450 0.068 0.056
item_ammo_revolver_ttt	392.361786 -860.914612 -383.657501	0.452 0.062 0.051
item_ammo_revolver_ttt	467.926392 -796.205811 -383.661407	0.452 0.065 0.053
item_ammo_revolver_ttt	349.131592 -1488.872559 -127.669601	0.450 0.068 0.056
item_ammo_revolver_ttt	379.280914 -1489.969482 -127.687599	0.447 0.073 0.063
item_ammo_revolver_ttt	420.041107 -1494.740723 -127.648201	0.454 0.060 0.047
item_ammo_revolver_ttt	1744.742432 -755.796814 -303.830597	0.433 -0.060 -0.046
item_ammo_revolver_ttt	1735.248291 -729.874573 -303.735199	0.464 -0.050 -0.014
item_ammo_revolver_ttt	81.679001 -1996.193726 -415.617310	0.460 0.056 0.035
item_ammo_revolver_ttt	131.979996 -2040.429321 -415.682892	0.448 0.073 0.061
item_ammo_revolver_ttt	167.762497 -2035.213867 -414.269714	0.304 -1.192 -17.391
item_ammo_revolver_ttt	-168.678101 -541.136597 -171.588898	0.466 0.054 0.024
item_ammo_revolver_ttt	-193.091202 -460.001495 -171.604996	0.463 0.054 0.030
item_ammo_revolver_ttt	-246.659897 -428.838196 -171.678406	0.448 0.068 0.060
item_ammo_revolver_ttt	225.285400 -1096.182983 -287.653687	0.453 0.062 0.049
item_ammo_revolver_ttt	200.198700 -1139.119995 -287.607300	0.462 0.055 0.031
item_ammo_revolver_ttt	151.994797 -1115.166260 -287.651794	0.454 0.062 0.049
item_ammo_revolver_ttt	590.172424 275.271912 -415.665405	0.451 0.065 0.054
item_ammo_revolver_ttt	597.194275 242.138504 -415.649994	0.454 0.062 0.048
item_ammo_revolver_ttt	573.348328 235.864395 -415.642914	0.455 0.060 0.045
item_ammo_revolver_ttt	1389.692505 -305.947113 -169.898300	0.330 -0.425 6.165
item_ammo_revolver_ttt	1394.708740 -344.782288 -173.906693	0.257 -0.421 6.281
item_ammo_revolver_ttt	1389.927246 -378.450104 -177.385193	0.183 -0.419 6.397
item_ammo_revolver_ttt	1492.799194 -2294.608154 -415.651794	0.454 0.062 0.049
item_ammo_revolver_ttt	1478.099365 -2295.268311 -415.590607	0.466 0.054 0.024
item_ammo_revolver_ttt	1460.300781 -2295.176514 -415.663391	0.451 0.065 0.053
item_ammo_revolver_ttt	1448.157349 -2300.221436 -415.599487	0.464 0.055 0.028
item_ammo_revolver_ttt	1430.288330 -2302.932373 -415.655487	0.453 0.062 0.050
item_ammo_revolver_ttt	1246.006714 -1034.321777 -767.575623	0.905 3.104 0.519
item_ammo_revolver_ttt	1226.405518 -1036.416138 -767.614197	0.485 -0.010 -0.074
item_ammo_revolver_ttt	1239.567383 -1032.027710 -767.572998	-0.423 0.048 0.035
ttt_random_ammo	1214.221069 -706.590515 -415.559387	1.113 -0.028 -1.345
ttt_random_ammo	1199.106445 -690.418518 -415.606995	0.814 -0.008 -0.937
ttt_random_ammo	1198.132813 -648.436401 -415.630890	0.091 -0.000 -0.045
ttt_random_ammo	1214.472168 -662.838928 -415.566895	1.327 -0.033 -1.610
ttt_random_ammo	1271.733521 -726.204773 -415.650909	0.051 -0.000 0.014
ttt_random_ammo	1319.739624 -722.562073 -415.558197	1.141 -0.029 -1.385
ttt_random_ammo	1385.794434 -721.854980 -415.644501	0.057 -0.000 0.003
ttt_random_ammo	1371.709839 -652.986084 -415.669586	0.046 -0.000 0.029
ttt_random_ammo	1310.553467 -648.546021 -415.617615	0.213 -0.001 -0.201
ttt_random_ammo	1259.575684 -634.808716 -415.650909	0.051 -0.000 0.014
ttt_random_ammo	1258.894531 -671.670227 -415.619110	0.189 -0.001 -0.170
ttt_random_ammo	1310.152832 -682.083130 -392.178101	0.047 0.000 -0.020
ttt_random_ammo	1263.875977 -680.601318 -392.153595	0.092 0.000 0.049
ttt_random_ammo	1347.572632 -680.663025 -392.133789	0.567 0.005 0.637
ttt_random_ammo	1061.710571 -682.680908 -392.145691	0.154 0.001 0.128
ttt_random_ammo	1105.291992 -682.658325 -392.213715	0.048 0.000 -0.038
ttt_random_ammo	1137.447388 -683.263977 -392.103912	1.667 0.045 2.026
ttt_random_ammo	1587.288452 -2252.830078 -415.579712	1.559 -0.040 -1.887
ttt_random_ammo	1644.567505 -2303.753906 -415.627289	0.110 -0.000 -0.070
ttt_random_ammo	1709.383179 -2188.033447 -415.611206	0.411 -0.003 -0.445
ttt_random_ammo	1800.606689 -2160.130127 -415.655396	0.049 -0.000 0.019
ttt_random_ammo	1847.166504 -2278.561523 -415.648804	0.053 -0.000 0.011
ttt_random_ammo	2075.966064 -2309.600586 -415.653107	0.050 -0.000 0.017
ttt_random_ammo	2027.025757 -2120.336914 -415.556793	1.086 -0.028 -1.314
ttt_random_ammo	1947.029053 -2148.810059 -415.638489	0.067 -0.000 -0.011
ttt_random_ammo	1960.194336 -2035.809937 -415.634613	0.076 -0.000 -0.025
ttt_random_ammo	1888.876953 -1880.834595 -415.634613	0.077 -0.000 -0.026
ttt_random_ammo	2036.770996 -1712.308350 -415.583405	1.569 -0.041 -1.892
ttt_random_ammo	1928.959839 -1738.885620 -415.609711	0.470 0.003 0.517
ttt_random_ammo	1833.756104 -1729.683716 -415.613312	0.311 0.002 0.321
ttt_random_ammo	1690.301880 -1704.829834 -415.672089	0.046 0.000 -0.031
ttt_random_ammo	1566.809326 -1697.446655 -415.605286	1.275 0.020 1.498
ttt_random_ammo	1659.767212 -1817.003296 -415.628998	0.098 0.000 0.055
ttt_random_ammo	1802.409790 -1851.453003 -415.540588	0.783 0.023 0.949
ttt_random_ammo	1733.978027 -1944.108276 -415.565887	1.229 0.030 1.480
ttt_random_ammo	1478.223511 -1817.337646 -415.672089	0.046 -0.000 0.031
ttt_random_ammo	1453.485718 -1993.438843 -415.657715	0.048 -0.000 0.021
ttt_random_ammo	1365.668701 -1869.500610 -415.661591	-0.047 0.000 0.025
ttt_random_ammo	1620.107056 -1975.120117 -415.636505	0.071 0.000 0.018
ttt_random_ammo	1711.150757 -2071.443359 -415.687897	0.048 -0.000 0.037
ttt_random_ammo	1862.290283 -2030.989868 -415.614899	0.280 -0.001 -0.284
ttt_random_ammo	1561.648926 -2078.813232 -415.667206	0.046 0.000 -0.028
ttt_random_ammo	1813.116455 -1978.360229 -415.617615	0.214 -0.001 -0.201
ttt_random_ammo	235.226898 -2075.077637 -367.841187	-0.047 -0.000 -0.037
ttt_random_ammo	257.744507 -2012.094849 -321.368591	0.190 0.001 0.174
ttt_random_ammo	228.315201 -2030.425537 -321.398712	0.050 0.000 -0.013
ttt_random_ammo	278.279114 -1979.939819 -321.315308	1.148 0.030 1.379
ttt_random_ammo	363.924408 -1624.138062 -415.545197	-1.396 -0.033 1.697
ttt_random_ammo	431.963104 -1637.902344 -415.679901	0.047 0.000 -0.034
ttt_random_ammo	398.506897 -1801.675415 -415.605408	1.093 0.015 1.276
ttt_random_ammo	-45.975899 -1889.513550 -415.659210	-0.047 -0.000 -0.023
ttt_random_ammo	-108.654999 -1929.818604 -415.641510	-0.060 -0.000 0.001
ttt_random_ammo	-68.671204 -2006.324219 -415.625488	-0.110 -0.000 0.071
ttt_random_ammo	38.191101 -2026.229858 -415.648804	0.053 0.000 -0.011
ttt_random_ammo	139.864304 -1990.412842 -415.660004	0.047 0.000 -0.023
ttt_random_ammo	-576.834412 -1153.843384 -415.583405	1.570 -0.041 -1.892
ttt_random_ammo	-618.255981 -1176.433472 -415.606812	0.959 -0.011 -1.113
ttt_random_ammo	-605.029114 -1291.588745 -415.608398	0.630 -0.005 -0.712
ttt_random_ammo	-530.875183 -1417.328979 -415.552887	1.027 -0.027 -1.245
ttt_random_ammo	3428.499756 -623.031372 -351.653198	0.050 0.000 -0.017
ttt_random_ammo	3253.186523 -567.288818 -351.657715	0.048 0.000 -0.021
ttt_random_ammo	3386.393799 -684.538025 -351.640411	0.063 0.000 0.006
ttt_random_ammo	3289.676758 -722.218384 -351.543915	0.857 0.024 1.040
ttt_random_ammo	3353.268311 -847.738281 -351.628998	0.099 0.000 0.056
ttt_random_ammo	3451.952148 -845.534912 -351.638489	0.067 0.000 0.012
ttt_random_ammo	3454.831543 -1027.749146 -351.534485	-0.076 0.319 -0.169
ttt_random_ammo	3346.326660 -999.810730 -351.628998	0.100 0.000 0.057
ttt_random_ammo	3206.009521 -1019.511230 -351.613312	0.313 0.002 0.325
ttt_random_ammo	3236.467285 -874.330994 -351.605499	1.108 0.015 1.294
ttt_random_ammo	-1133.247314 -1220.757324 -379.116486	-0.021 -0.269 -0.091
ttt_random_ammo	-1176.770386 -1207.382202 -379.192139	-0.046 -0.000 -0.030
ttt_random_ammo	-1182.498413 -1205.544922 -379.160034	0.121 0.001 0.079
ttt_random_ammo	-1190.907593 -1225.484375 -379.202362	-0.047 -0.000 -0.035
weapon_zm_rifle	1059.577271 -1469.875488 -102.611099	3.194 -97.577 65.872
weapon_zm_rifle	652.502075 -919.292786 -126.872704	3.155 -178.015 67.404
weapon_zm_rifle	206.515793 -1308.035278 -262.528198	0.303 41.588 55.347
weapon_zm_rifle	-2800.269775 -605.041626 -416.810425	1.204 18.510 80.723
weapon_zm_rifle	1464.827393 -2339.656250 -414.648987	3.275 13.171 65.006
weapon_zm_rifle	-2549.302002 -723.547668 -407.746521	-2.734 -10.221 -81.512
weapon_zm_rifle	1342.547241 -1527.260742 -284.674530	1.113 -5.215 -83.415
weapon_zm_mac10	190.768707 -927.930725 -273.342712	-0.682 -36.716 -88.575
weapon_zm_mac10	2425.105225 -1729.443604 -414.730591	-0.014 -37.538 -88.534
weapon_zm_mac10	-2772.120850 -758.890930 -417.367615	-0.613 -27.820 -87.219
weapon_zm_mac10	805.244629 -428.408997 -318.221893	-0.095 -35.712 -88.714
weapon_zm_mac10	-236.493866 -803.268066 -414.701935	-0.086 -40.353 -88.803
item_ammo_pistol_ttt	135.589005 -873.075684 -95.548500	-0.041 -0.020 -0.013
item_ammo_pistol_ttt	122.399200 -847.070007 -95.654701	-0.134 -0.019 -0.041
item_ammo_pistol_ttt	110.539902 -875.322083 -95.643501	-0.124 -0.019 -0.038
item_ammo_pistol_ttt	362.311005 -1049.767944 -259.136597	78.570 -179.985 178.598
item_ammo_pistol_ttt	392.544586 -1039.556396 -265.186890	78.406 179.695 179.482
item_ammo_pistol_ttt	381.991486 -1002.947388 -263.070007	78.556 -179.983 178.600
item_ammo_pistol_ttt	349.731689 -1109.601318 -256.664093	78.790 179.987 178.576
item_ammo_pistol_ttt	388.607086 -1146.321167 -264.437103	78.780 179.989 178.578
item_ammo_pistol_ttt	1053.879639 -743.138611 -415.575592	-0.065 -0.020 -0.020
item_ammo_pistol_ttt	1056.359497 -724.609009 -415.559998	-0.908 0.103 -0.594
item_ammo_pistol_ttt	1076.933472 -732.977478 -415.614685	-0.099 -0.020 -0.030
item_ammo_pistol_ttt	1081.584717 -709.713074 -415.671814	-0.149 -0.018 -0.045
item_ammo_pistol_ttt	1094.943237 -718.546326 -415.595886	-0.083 -0.020 -0.025
item_ammo_pistol_ttt	-2718.301270 -842.847229 -417.867188	0.802 -0.044 -0.033
item_ammo_pistol_ttt	1268.318604 -414.805695 -639.618225	-0.102 -0.020 -0.031
item_ammo_pistol_ttt	1421.682739 -2129.697754 -639.677124	-0.154 -0.018 -0.046
item_ammo_pistol_ttt	1459.261475 -2190.102051 -639.661804	-0.140 -0.019 -0.042
item_ammo_pistol_ttt	1483.880005 -2128.963135 -639.623596	-0.107 -0.019 -0.032
item_ammo_pistol_ttt	1497.798096 -2182.203369 -639.557617	0.152 0.077 -0.285
item_ammo_pistol_ttt	1305.531982 -375.372314 -639.682373	-0.158 -0.017 -0.048
item_ammo_pistol_ttt	1299.303955 -450.076813 -639.637329	-0.119 -0.019 -0.036
item_ammo_pistol_ttt	1783.197021 -806.375183 -303.768005	0.021 0.044 -0.006
item_ammo_pistol_ttt	1766.000488 -790.778381 -303.779388	0.023 0.044 -0.007
item_ammo_pistol_ttt	1831.374023 -789.591919 -287.281494	-0.003 -0.030 0.006
item_ammo_pistol_ttt	2016.655518 -1949.116089 -364.311493	0.118 0.021 -0.026
item_ammo_pistol_ttt	521.023804 175.184692 -415.654694	-0.134 -0.019 -0.041
item_ammo_pistol_ttt	453.696289 170.879105 -415.611298	-0.096 -0.020 -0.029
item_ammo_pistol_ttt	463.967499 125.835999 -415.661804	-0.140 -0.019 -0.043
item_ammo_pistol_ttt	525.980530 142.348007 -415.615814	0.504 -14.887 -0.007
item_ammo_pistol_ttt	2187.041992 -2390.677002 -639.540710	-0.034 -0.020 -0.010
item_ammo_pistol_ttt	2242.734131 -2386.882813 -639.669312	-0.147 -0.018 -0.044
item_ammo_pistol_ttt	2226.896240 -2394.073486 -639.609680	-0.095 -0.020 -0.029
item_ammo_pistol_ttt	2214.294434 -2385.789307 -639.513428	0.153 -0.479 0.029
item_ammo_pistol_ttt	1081.376343 -538.330078 -193.708496	0.887 0.256 5.883
item_ammo_pistol_ttt	1117.022217 -537.077026 -193.589584	-0.177 0.324 5.872
item_ammo_pistol_ttt	1145.011597 -535.849915 -193.456299	0.915 0.259 5.884
item_ammo_pistol_ttt	1170.880249 -530.390686 -192.888031	-0.104 0.119 5.868
item_ammo_pistol_ttt	1200.805176 -529.733826 -192.868042	-0.132 0.115 5.863
item_ammo_pistol_ttt	1220.052979 -526.309082 -192.471298	0.834 0.250 5.881
item_ammo_pistol_ttt	1243.699951 -526.307678 -192.492706	1.101 0.278 5.890
item_ammo_pistol_ttt	-518.455933 -994.000488 -415.679688	-0.156 -0.017 -0.047
item_ammo_pistol_ttt	-515.342957 -953.664124 -415.564056	1.697 0.190 0.141
item_ammo_pistol_ttt	-515.204956 -972.084534 -415.583679	-0.600 0.296 -0.718
item_ammo_pistol_ttt	863.981384 -432.950928 -415.584656	-0.785 0.009 0.001
item_ammo_pistol_ttt	876.404846 -431.853424 -415.597290	-0.084 -0.020 -0.025
item_ammo_pistol_ttt	897.080566 -428.453491 -415.643524	-0.124 -0.019 -0.038
item_ammo_pistol_ttt	2098.529053 -2354.737305 -415.560852	-0.445 0.249 -0.522
