# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_port
# Exported by: [CM] Badger
setting:	replacespawns 1
item_ammo_357_ttt	2788.947998 311.226196 512.410828	1.182 -0.042 -0.867
item_ammo_357_ttt	2780.231445 346.946411 512.430176	0.945 -0.026 -0.571
item_ammo_357_ttt	-2341.758057 -1620.897095 641.472900	0.454 0.057 0.042
item_ammo_357_ttt	-2309.946045 -1629.263306 641.418396	0.441 0.078 0.064
item_ammo_357_ttt	-2161.781006 -1749.123047 641.512329	0.462 0.053 0.027
item_ammo_357_ttt	-2196.599609 -1726.744507 641.445374	0.447 0.063 0.053
item_ammo_357_ttt	-1962.895874 -1332.988525 642.990662	0.270 -28.913 -17.775
item_ammo_357_ttt	-1982.841919 -1358.099487 641.441223	0.447 0.067 0.055
item_ammo_revolver_ttt	-578.632507 106.536499 617.421021	2.400 0.054 7.130
item_ammo_revolver_ttt	-592.760315 80.784203 614.197998	-1.395 0.413 11.055
item_ammo_revolver_ttt	-568.647522 82.585800 613.957397	3.251 -0.202 7.617
item_ammo_revolver_ttt	-550.997803 98.338997 614.327515	7.737 -0.300 6.566
item_ammo_revolver_ttt	1102.673340 -1845.943970 782.158386	-4.456 -0.195 3.696
item_ammo_revolver_ttt	1102.477173 -1792.777222 785.746826	-4.277 -0.183 3.747
item_ammo_revolver_ttt	1102.923950 -1763.755615 787.680420	-4.633 -0.208 3.645
item_ammo_revolver_ttt	1532.632813 -388.404388 448.416901	1.100 -0.033 -0.760
item_ammo_revolver_ttt	1553.880005 -381.271393 448.423004	1.029 -0.029 -0.673
item_ammo_revolver_ttt	1518.433350 -414.954803 448.416107	1.110 -0.034 -0.772
item_ammo_revolver_ttt	822.679077 -1224.720215 651.621826	10.931 -0.298 -0.061
item_ammo_revolver_ttt	844.435425 -1233.335693 647.693604	11.063 -0.281 -0.069
item_ammo_revolver_ttt	1125.505737 -3916.794678 768.402710	1.263 -0.048 -0.976
item_ammo_revolver_ttt	1111.414673 -3912.570801 768.423218	1.024 -0.028 -0.679
item_ammo_revolver_ttt	362.562592 207.308853 1008.419800	1.063 -0.030 -0.712
item_ammo_revolver_ttt	375.546387 184.804626 1008.426880	0.981 -0.027 -0.612
item_ammo_revolver_ttt	2587.162842 1579.958740 512.401367	1.283 -0.049 -0.984
item_ammo_revolver_ttt	2569.741211 1573.466797 512.423767	1.021 -0.029 -0.664
item_ammo_revolver_ttt	-2348.928467 1905.690430 512.446350	0.735 0.015 -0.518
item_ammo_revolver_ttt	-2339.394531 1902.759033 512.431335	0.939 -0.027 -0.568
item_ammo_revolver_ttt	9.257186 -866.948730 640.430359	0.945 -0.026 -0.572
item_ammo_revolver_ttt	-9.000829 -867.242493 640.357666	0.470 -0.016 -0.023
item_ammo_revolver_ttt	-749.822266 -2122.015137 780.822266	18.046 -0.329 -0.019
item_ammo_revolver_ttt	-764.319458 -2108.042480 785.094788	18.070 -3.769 -1.073
item_ammo_revolver_ttt	-748.895142 -2091.305176 780.624207	16.844 10.658 2.995
item_ammo_revolver_ttt	-734.075623 -2102.083740 776.237549	17.462 6.882 1.938
item_ammo_revolver_ttt	-721.243591 -2121.843262 772.481323	17.323 -0.282 0.077
item_ammo_revolver_ttt	-730.153503 -2125.476807 775.075317	17.372 -0.282 0.071
item_ammo_revolver_ttt	-768.412231 -2128.846924 786.265076	17.505 -0.287 0.055
item_ammo_revolver_ttt	-781.570007 -2129.606689 790.103149	17.825 -0.307 0.013
item_ammo_revolver_ttt	-781.731628 -2038.451294 790.186584	17.613 6.943 1.956
item_ammo_revolver_ttt	-757.325500 -2039.649170 783.082336	17.063 6.830 1.919
item_ammo_revolver_ttt	-736.141235 -2047.879150 776.814819	17.793 7.028 1.981
item_ammo_revolver_ttt	-725.301025 -2056.613525 773.660828	17.534 6.897 1.942
item_ammo_revolver_ttt	-724.102478 -2083.290283 773.276123	17.930 7.161 2.020
item_ammo_revolver_ttt	-755.938843 -2084.864014 782.634155	17.534 5.157 1.448
item_ammo_revolver_ttt	-771.705811 -2080.744141 787.260559	16.357 6.727 2.186
item_ammo_revolver_ttt	-791.612671 -2111.469727 793.115173	17.685 0.836 0.640
item_ammo_revolver_ttt	-776.396423 -2078.652588 794.043762	-59.301 -173.004 177.020
item_ammo_revolver_ttt	-764.538025 -2064.902344 785.147095	17.641 6.944 1.957
item_ammo_revolver_ttt	-742.796143 -2062.453125 778.821960	17.575 0.861 0.167
item_ammo_revolver_ttt	-704.418640 -2081.846191 768.382813	0.797 0.331 -0.078
item_ammo_revolver_ttt	-680.255981 -2091.267334 768.405701	1.229 -0.047 -0.933
item_ammo_revolver_ttt	-643.012390 -2047.696655 768.406677	1.217 -0.042 -0.919
item_ammo_revolver_ttt	-696.596130 -2036.251953 768.396667	0.548 1.589 0.117
item_ammo_revolver_ttt	-728.559326 -2032.253052 774.581848	17.930 7.161 2.020
item_ammo_revolver_ttt	-745.978394 -2028.804688 779.731079	17.386 6.869 1.933
item_ammo_revolver_ttt	-765.470703 -2019.041992 785.417908	17.670 6.943 1.957
item_ammo_revolver_ttt	-746.417419 -2005.044922 779.861389	17.365 6.860 1.930
item_ammo_revolver_ttt	-718.033936 -2011.890625 771.517944	17.699 6.978 1.966
item_ammo_revolver_ttt	-692.360168 -2036.705566 771.337830	89.945 170.553 180.000
item_ammo_revolver_ttt	-689.151672 -2055.914551 769.680420	0.192 -2.541 -15.963
item_ammo_revolver_ttt	2425.892334 -1050.681030 503.105103	4.428 -0.433 3.511
item_ammo_revolver_ttt	2391.430176 -1076.603394 503.596100	4.612 -0.445 3.493
item_ammo_revolver_ttt	2342.187744 -1093.823486 505.599335	4.604 -0.447 3.494
item_ammo_revolver_ttt	2318.201904 -1105.671387 506.417267	4.350 -0.432 3.518
item_ammo_revolver_ttt	2292.188232 -1188.922607 502.764923	4.672 -0.467 3.487
item_ammo_revolver_ttt	2308.505615 -1213.411865 500.284454	4.330 -0.851 3.223
item_ammo_revolver_ttt	2251.354248 -1201.072266 504.617889	4.413 -0.432 3.512
item_ammo_revolver_ttt	2198.789795 -1266.775757 503.736481	4.672 -0.467 3.487
item_ammo_revolver_ttt	2215.603271 -1260.315552 503.103271	4.612 -0.445 3.493
item_ammo_revolver_ttt	2299.750244 -1214.308105 506.032379	-47.355 -172.842 174.442
item_ammo_revolver_ttt	2307.864746 -1158.327881 503.775970	4.334 -0.433 3.519
item_ammo_revolver_ttt	2263.190918 -1133.831421 509.821808	9.679 -5.177 25.825
item_ammo_revolver_ttt	2298.364746 -1137.006958 506.589844	-14.401 -1.518 3.721
item_ammo_revolver_ttt	2355.716309 -1145.403931 501.581238	4.384 -0.432 3.515
item_ammo_revolver_ttt	2350.796875 -1170.830444 500.265442	4.530 -0.438 3.501
item_ammo_revolver_ttt	2408.749268 -1116.875732 500.010742	4.551 -0.442 3.499
item_ammo_revolver_ttt	2465.124512 -1082.589966 498.619720	4.596 -0.447 3.495
item_ammo_revolver_ttt	2484.395752 -1054.487427 499.171661	4.596 -0.447 3.495
item_ammo_revolver_ttt	2500.075928 -1029.181030 499.821625	4.389 -0.431 3.514
item_ammo_revolver_ttt	2522.301758 -1082.950684 495.102722	4.257 -0.435 3.526
item_ammo_revolver_ttt	2470.993896 -1117.610962 496.101898	4.434 -0.432 3.510
item_ammo_revolver_ttt	2450.477295 -1138.989136 496.025513	4.530 -0.438 3.501
item_ammo_revolver_ttt	-2807.761963 -1424.906250 720.408020	1.201 -0.041 -0.882
item_ammo_revolver_ttt	-2906.778076 -1445.140869 720.434692	0.891 -0.024 -0.504
item_ammo_revolver_ttt	-2967.644287 -1435.316895 720.406128	1.223 -0.042 -0.909
item_ammo_revolver_ttt	-3004.852051 -1421.312988 720.405151	1.234 -0.046 -0.923
item_ammo_revolver_ttt	-3094.385986 -1399.304443 720.456970	0.633 -0.018 -0.189
item_ammo_revolver_ttt	-3172.554199 -1399.288086 720.453064	0.442 0.679 -0.032
item_ammo_revolver_ttt	-3254.759277 -1399.857666 720.400024	1.294 -0.055 -0.995
item_ammo_revolver_ttt	-3275.262939 -1423.171021 720.425659	0.996 -0.028 -0.632
item_ammo_revolver_ttt	-3217.646484 -1447.696411 720.422852	1.029 -0.029 -0.672
item_ammo_revolver_ttt	-3102.413086 -1430.568604 720.439209	0.839 -0.022 -0.440
item_ammo_revolver_ttt	-2997.883057 -1430.666748 720.408020	1.201 -0.041 -0.882
item_ammo_revolver_ttt	-2906.916504 -1434.126221 720.402283	1.834 1.325 -0.005
item_ammo_revolver_ttt	-2830.113037 -1420.593018 720.410767	1.169 -0.037 -0.843
item_ammo_revolver_ttt	-2838.919434 -1380.330566 721.351807	-3.391 0.444 11.238
item_ammo_revolver_ttt	-2905.249512 -1347.893799 720.424988	1.004 -0.028 -0.642
item_ammo_revolver_ttt	-2932.378906 -1377.520508 720.422852	1.029 -0.029 -0.672
item_ammo_revolver_ttt	-3049.511719 -1382.830688 720.403137	1.258 -0.047 -0.951
item_ammo_revolver_ttt	-3127.411377 -1390.547485 720.428894	0.959 -0.026 -0.586
item_ammo_revolver_ttt	-3209.732666 -1389.010864 720.402100	1.270 -0.048 -0.966
item_ammo_revolver_ttt	-3223.269287 -1365.039551 720.421387	1.046 -0.030 -0.692
item_ammo_revolver_ttt	-3163.906250 -1401.212769 723.256165	88.644 -52.213 2.089
item_ammo_revolver_ttt	-3077.045410 -1442.093750 720.408020	1.201 -0.041 -0.882
item_ammo_revolver_ttt	-2981.903320 -1422.586426 720.401062	1.282 -0.048 -0.980
item_ammo_revolver_ttt	-2888.583496 -1383.438843 721.415466	-20.316 4.185 -0.022
item_ammo_revolver_ttt	-2998.971924 -1393.725220 720.402100	1.270 -0.048 -0.966
item_ammo_revolver_ttt	-3049.749268 -1366.811401 720.410767	1.169 -0.037 -0.843
item_ammo_revolver_ttt	-3151.826660 -1364.015991 720.423584	1.020 -0.028 -0.662
item_ammo_revolver_ttt	-3238.533936 -1363.594116 720.446228	0.757 -0.020 -0.340
item_ammo_revolver_ttt	-3015.068848 -1371.819946 720.422852	1.029 -0.029 -0.672
item_ammo_pistol_ttt	-2072.405518 -1671.608398 512.419373	-0.436 0.036 -0.602
item_ammo_pistol_ttt	-2055.717041 -1645.791382 512.421814	-0.423 0.036 -0.584
item_ammo_pistol_ttt	-2044.393433 -1681.057739 512.456116	-0.235 0.034 -0.324
item_ammo_pistol_ttt	-2095.483887 -1663.280396 512.430481	-0.375 0.035 -0.517
item_ammo_pistol_ttt	-2068.544434 -1612.747925 512.437378	-0.337 0.035 -0.466
item_ammo_pistol_ttt	-471.380402 426.503204 640.516418	0.081 0.020 -0.023
item_ammo_pistol_ttt	-429.773590 421.164215 640.542725	0.058 0.020 -0.017
item_ammo_pistol_ttt	-423.036591 383.765106 640.444214	0.144 0.018 -0.041
item_ammo_pistol_ttt	-452.353790 391.551788 640.489075	0.105 0.020 -0.030
item_ammo_pistol_ttt	-499.546997 414.050598 640.531799	0.067 0.020 -0.019
item_ammo_pistol_ttt	-536.133484 396.480011 640.479614	0.113 0.020 -0.032
item_ammo_pistol_ttt	-627.331116 861.016479 512.437378	-0.337 0.035 -0.466
item_ammo_pistol_ttt	-635.969727 895.250977 512.462585	-0.199 0.034 -0.274
item_ammo_pistol_ttt	-638.828125 922.856506 512.434509	-0.353 0.035 -0.487
item_ammo_pistol_ttt	-612.276306 909.786072 512.438293	-0.332 0.035 -0.459
item_ammo_pistol_ttt	-603.366882 874.621277 512.449097	-0.273 0.035 -0.377
item_ammo_pistol_ttt	-1471.842896 893.237671 512.424072	-0.410 0.036 -0.567
item_ammo_pistol_ttt	-1487.269043 863.491089 512.449829	-0.269 0.035 -0.371
item_ammo_pistol_ttt	-1475.433350 854.839172 512.475708	-0.126 0.033 -0.174
item_ammo_pistol_ttt	-1455.986816 871.979919 512.427429	-0.392 0.036 -0.541
item_ammo_pistol_ttt	1036.706421 -3162.519775 768.385498	0.023 0.031 0.003
item_ammo_pistol_ttt	1010.401917 -3159.080322 768.341370	0.458 -0.030 -0.116
item_ammo_pistol_ttt	993.151428 -3169.065186 768.758423	1.690 -0.199 -0.030
item_ammo_pistol_ttt	986.347412 -3180.344727 768.960083	1.592 -0.120 -0.014
item_ammo_pistol_ttt	1038.356934 -3131.468994 768.380188	0.024 0.031 0.003
item_ammo_pistol_ttt	-1126.888062 106.456001 560.948181	0.096 -0.020 -0.022
item_ammo_pistol_ttt	229.823700 1651.993164 640.512329	0.016 0.031 0.005
item_ammo_pistol_ttt	250.053894 1712.876343 640.442017	0.027 0.028 0.008
item_ammo_pistol_ttt	261.094391 1803.469116 640.467712	0.023 0.030 0.007
item_ammo_pistol_ttt	-104.043900 1316.326050 641.508972	0.087 0.020 -0.025
item_ammo_pistol_ttt	-76.255096 1324.608032 641.525696	0.073 0.020 -0.021
item_ammo_pistol_ttt	-137.636307 1317.297852 641.507507	0.089 0.020 -0.025
item_ammo_pistol_ttt	-106.313004 1398.818481 641.469421	-0.122 -0.020 -0.035
item_ammo_pistol_ttt	-133.199203 1375.139160 641.510620	0.086 0.020 -0.025
item_ammo_pistol_ttt	512.520325 387.014587 448.451996	-0.257 0.034 -0.355
item_ammo_pistol_ttt	528.016602 402.394501 448.423004	-0.417 0.036 -0.576
item_ammo_pistol_ttt	538.026794 432.056702 448.460907	-0.208 0.034 -0.287
item_ammo_pistol_ttt	557.617920 439.373413 448.463715	-0.193 0.034 -0.266
item_ammo_pistol_ttt	505.161591 417.691406 448.421814	-0.423 0.036 -0.585
item_ammo_pistol_ttt	1623.653442 -926.810608 565.153687	-0.133 -0.020 -0.029
item_ammo_pistol_ttt	1665.291870 -944.231079 618.215576	-0.081 -0.021 -0.017
item_ammo_pistol_ttt	1691.259766 -933.951416 618.271790	0.008 0.044 -0.003
item_ammo_pistol_ttt	1569.336792 -931.457275 512.461975	-0.202 0.034 -0.278
item_ammo_pistol_ttt	1537.558716 -936.356079 512.457214	2.703 -0.299 0.012
item_ammo_pistol_ttt	1738.819092 -371.381775 448.449646	-0.524 0.356 -0.482
item_ammo_pistol_ttt	1721.816406 -371.067047 448.435547	-0.348 0.035 -0.480
item_ammo_pistol_ttt	2035.250366 -1249.982300 513.626770	1.337 0.402 4.594
item_ammo_pistol_ttt	2020.621094 -1250.558960 512.446289	-1.361 0.346 -0.099
item_ammo_pistol_ttt	-1705.527588 1882.832764 524.392883	-0.105 0.028 0.032
item_ammo_pistol_ttt	-1694.421631 1880.998413 524.360718	-0.077 0.023 0.006
item_ammo_pistol_ttt	-1686.057129 1882.645142 524.336304	-0.158 0.025 0.047
item_ammo_pistol_ttt	805.248718 1864.681519 512.428101	0.250 -0.688 -0.384
item_ammo_pistol_ttt	817.297180 1858.740967 512.420593	-0.430 0.036 -0.593
item_ammo_pistol_ttt	828.150208 1859.556274 512.459717	-0.214 0.034 -0.296
item_ammo_pistol_ttt	-1712.633911 902.287964 552.796143	0.055 0.006 -0.031
item_ammo_pistol_ttt	-1701.523804 902.671570 552.711060	0.210 -0.013 -0.014
item_ammo_pistol_ttt	1769.121094 352.941406 690.455750	-0.535 -0.094 0.008
item_ammo_pistol_ttt	1760.258911 343.405426 690.451233	-0.261 0.035 -0.360
item_ammo_pistol_ttt	2614.351563 -491.678650 512.417480	0.025 0.031 -0.001
item_ammo_pistol_ttt	2595.500488 -490.868500 512.432556	-0.364 0.036 -0.502
item_ammo_pistol_ttt	-143.888809 -357.769958 512.433533	-0.358 0.035 -0.495
item_ammo_pistol_ttt	-157.184631 -380.114899 512.418152	-0.442 0.036 -0.611
item_ammo_pistol_ttt	-907.787720 -185.863129 512.417236	0.466 2.051 -0.007
item_ammo_pistol_ttt	-920.182800 -180.011948 512.422913	-0.417 0.036 -0.575
item_ammo_pistol_ttt	-881.701416 -186.092606 512.467224	1.369 0.174 0.238
item_ammo_pistol_ttt	-2847.091064 -742.567810 640.459167	-0.218 0.034 -0.301
item_ammo_pistol_ttt	-2857.554199 -743.968384 642.502319	-1.063 -0.411 -13.690
item_ammo_pistol_ttt	-2870.819092 -744.542114 642.568542	0.614 -0.230 -14.177
item_ammo_pistol_ttt	-2550.789063 824.161499 527.917603	0.033 0.043 -0.009
item_ammo_pistol_ttt	-2560.921387 840.577209 527.946594	0.027 0.043 -0.008
item_ammo_pistol_ttt	-2544.133301 835.574890 527.960632	0.024 0.043 -0.007
item_ammo_pistol_ttt	-2559.084473 871.176270 527.944702	0.027 0.043 -0.008
item_ammo_pistol_ttt	-2550.539063 871.454224 527.976685	-0.079 -0.021 -0.019
item_ammo_pistol_ttt	1406.922119 1361.378052 512.452698	-0.253 0.034 -0.349
item_ammo_pistol_ttt	1404.999878 1379.816040 512.457581	-0.334 0.719 -0.376
item_ammo_pistol_ttt	-193.416763 4051.075928 512.442688	-0.308 0.035 -0.425
item_ammo_pistol_ttt	-178.433105 4047.282959 512.440063	-0.322 0.035 -0.445
item_ammo_pistol_ttt	-522.073486 4014.624512 512.441833	-0.313 0.035 -0.432
item_ammo_pistol_ttt	-550.376709 4026.709717 512.446777	-0.286 0.035 -0.394
item_ammo_pistol_ttt	23.024538 -1730.869873 819.269043	0.090 0.021 -0.018
item_ammo_pistol_ttt	13.620707 -1724.049194 819.224792	0.127 0.020 -0.026
item_ammo_pistol_ttt	1027.664063 -3270.147949 827.536377	-2.880 -0.742 8.154
item_ammo_pistol_ttt	1014.102722 -3268.871582 826.995117	-3.335 0.015 8.251
item_ammo_pistol_ttt	-3196.017090 -111.701729 684.043335	0.686 0.430 0.066
item_ammo_pistol_ttt	-3182.509277 -120.342911 683.981506	0.025 0.044 -0.008
item_ammo_pistol_ttt	-3192.135498 -130.961700 685.015869	-4.798 -0.781 -4.987
item_ammo_pistol_ttt	-1177.073975 1287.056641 512.418213	-0.443 0.036 -0.611
item_ammo_pistol_ttt	-1190.587036 1286.862183 512.450562	-0.265 0.035 -0.366
item_ammo_pistol_ttt	-1198.319336 1296.028076 512.441833	-0.313 0.035 -0.432
item_ammo_pistol_ttt	-1666.258667 365.444672 512.430542	-0.375 0.035 -0.517
item_ammo_pistol_ttt	-1661.031372 386.416901 512.460327	-0.211 0.034 -0.291
item_ammo_pistol_ttt	-1653.421265 366.263092 512.452698	-0.253 0.034 -0.349
item_ammo_pistol_ttt	-940.644714 -823.769836 565.202271	0.022 0.044 -0.007
item_ammo_pistol_ttt	-952.019714 -824.308350 565.184509	0.025 0.044 -0.008
item_ammo_pistol_ttt	-1468.294067 -582.247620 512.456665	-0.231 0.034 -0.319
item_ammo_pistol_ttt	-1450.154663 -579.597839 512.422913	-0.417 0.036 -0.575
item_ammo_pistol_ttt	-2499.943604 -1591.852295 512.459106	-0.218 0.034 -0.300
