# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_aircraft_v1b
# Exported by: [CM] Badger
setting:	replacespawns 1
ttt_random_ammo	-683.572998 141.837997 0.000600	0.000 0.000 0.000
ttt_random_ammo	-710.963013 195.052994 0.000592	0.000 0.000 0.000
ttt_random_ammo	-716.771973 154.781998 0.000600	0.000 0.000 0.000
ttt_random_ammo	-652.385010 -135.612000 384.001007	0.000 0.000 0.000
ttt_random_ammo	595.268005 164.667007 384.001007	0.000 0.000 0.000
ttt_random_ammo	300.183014 516.642029 192.001007	0.000 0.000 0.000
ttt_random_ammo	288.274994 478.399994 192.001007	0.000 0.000 0.000
ttt_random_ammo	-186.841003 686.760010 192.001007	0.000 0.000 0.000
ttt_random_ammo	-162.593994 616.257996 192.001007	0.000 0.000 0.000
ttt_random_ammo	-186.033997 576.973022 192.001007	0.000 0.000 0.000
ttt_random_ammo	133.442993 791.494019 192.001007	0.000 0.000 0.000
ttt_random_ammo	163.240005 766.882996 192.001007	0.000 0.000 0.000
ttt_random_ammo	549.851990 -193.742996 192.001007	0.000 0.000 0.000
ttt_random_ammo	604.934998 -172.016006 192.001007	0.000 0.000 0.000
ttt_random_ammo	560.151978 -146.326004 192.001007	0.000 0.000 0.000
ttt_random_ammo	668.583008 107.531998 192.001007	0.000 0.000 0.000
ttt_random_ammo	-672.218994 -128.089996 192.001007	0.000 0.000 0.000
ttt_random_ammo	-623.872009 -103.140999 192.001007	0.000 0.000 0.000
ttt_random_ammo	-684.551025 -64.186401 192.001007	0.000 0.000 0.000
ttt_random_ammo	-377.003998 1138.410034 0.000641	0.000 0.000 0.000
ttt_random_ammo	-391.395996 1180.890015 0.000641	0.000 0.000 0.000
ttt_random_ammo	-133.182007 -1367.079956 0.000580	0.000 0.000 0.000
ttt_random_ammo	-142.598999 -1291.479980 0.000580	0.000 0.000 0.000
ttt_random_ammo	-96.000000 -1323.599976 0.000580	0.000 0.000 0.000
ttt_random_ammo	-105.417000 -1248.000000 0.000580	0.000 0.000 0.000
ttt_random_ammo	-48.000000 -1371.599976 0.000580	0.000 0.000 0.000
ttt_random_ammo	-57.417000 -1296.000000 0.000580	0.000 0.000 0.000
ttt_random_ammo	41.417000 -1387.599976 0.000580	0.000 0.000 0.000
ttt_random_ammo	32.000000 -1312.000000 0.000580	0.000 0.000 0.000
ttt_random_ammo	304.000000 -1179.599976 0.000580	0.000 0.000 0.000
ttt_random_ammo	294.583008 -1104.000000 0.000580	0.000 0.000 0.000
ttt_random_ammo	-310.583008 -1200.000000 0.000580	0.000 0.000 0.000
ttt_random_ammo	-320.000000 -1124.400024 0.000580	0.000 0.000 0.000
ttt_random_ammo	-230.582993 -1312.000000 0.000580	0.000 0.000 0.000
ttt_random_ammo	-240.000000 -1236.400024 0.000580	0.000 0.000 0.000
ttt_random_ammo	249.417007 -1371.599976 0.000580	0.000 0.000 0.000
ttt_random_ammo	240.000000 -1296.000000 0.000580	0.000 0.000 0.000
ttt_random_ammo	48.000000 -1243.599976 0.000580	0.000 0.000 0.000
ttt_random_ammo	38.583000 -1168.000000 0.000580	0.000 0.000 0.000
ttt_random_ammo	128.000000 -1163.599976 0.000580	0.000 0.000 0.000
ttt_random_ammo	118.583000 -1088.000000 0.000580	0.000 0.000 0.000
ttt_random_ammo	-86.583000 -1179.599976 0.000580	0.000 0.000 0.000
ttt_random_ammo	-96.000000 -1104.000000 0.000580	0.000 0.000 0.000
ttt_random_ammo	314.446991 -28.903900 0.000599	0.000 0.000 0.000
ttt_random_ammo	283.292999 12.822200 0.000599	0.000 0.000 0.000
ttt_random_ammo	276.515015 -35.409000 0.000607	0.000 0.000 0.000
ttt_random_ammo	284.040985 -7.274690 0.000599	0.000 0.000 0.000
ttt_random_ammo	273.184998 317.921997 0.000599	0.000 0.000 0.000
ttt_random_ammo	275.812012 350.919006 0.000599	0.000 0.000 0.000
ttt_random_ammo	-201.201004 570.468994 0.000599	0.000 0.000 0.000
ttt_random_ammo	-173.281998 559.398010 0.000599	0.000 0.000 0.000
ttt_random_ammo	-185.067001 1474.670044 0.000599	0.000 0.000 0.000
ttt_random_ammo	-206.259995 1515.719971 0.000599	0.000 0.000 0.000
ttt_random_ammo	-652.711975 476.592987 0.000600	0.000 0.000 0.000
ttt_random_ammo	-710.367981 420.565002 0.000596	0.000 0.000 0.000
ttt_random_ammo	-669.205017 403.227997 0.000600	0.000 0.000 0.000
ttt_random_ammo	-683.455994 424.942993 0.000600	0.000 0.000 0.000
ttt_random_ammo	-639.062988 442.615997 0.000600	0.000 0.000 0.000
ttt_random_ammo	-241.067001 1540.949951 -191.998993	0.000 0.000 0.000
ttt_random_ammo	-215.822998 1568.400024 -191.998993	0.000 0.000 0.000
ttt_random_ammo	-388.674988 1501.880005 -191.998993	0.000 0.000 0.000
ttt_random_ammo	-387.776001 1532.339966 -191.998993	0.000 0.000 0.000
ttt_random_ammo	-386.437012 1553.180054 -191.998993	0.000 0.000 0.000
ttt_random_ammo	383.908997 1523.829956 -191.998993	0.000 0.000 0.000
ttt_random_ammo	380.299988 1557.170044 -191.998993	0.000 0.000 0.000
ttt_random_ammo	386.358002 1587.890015 -191.998993	0.000 0.000 0.000
ttt_random_ammo	384.024994 1541.390015 -191.998993	0.000 0.000 0.000
ttt_random_ammo	388.165009 1659.729980 -191.998993	0.000 0.000 0.000
ttt_random_ammo	262.997009 1495.219971 -191.998993	0.000 0.000 0.000
ttt_random_ammo	623.153992 1962.250000 0.000600	0.000 0.000 0.000
ttt_random_ammo	663.773987 1960.589966 0.000615	0.000 0.000 0.000
ttt_random_ammo	637.520020 1998.699951 97.018501	0.000 0.000 0.000
ttt_random_ammo	662.513000 2001.560059 97.018501	0.000 0.000 0.000
ttt_random_ammo	-482.270996 1024.119995 0.000600	0.000 0.000 0.000
ttt_random_ammo	-466.631012 1008.080017 0.000592	0.000 0.000 0.000
ttt_random_ammo	402.287994 1293.150024 0.000592	0.000 0.000 0.000
ttt_random_ammo	399.039001 1271.310059 0.000600	0.000 0.000 0.000
weapon_zm_rifle	616.742004 -188.388000 388.471008	0.000 0.000 0.000
weapon_zm_mac10	-196.692001 823.706970 196.470993	0.000 0.000 0.000
weapon_zm_pistol	7.149930 1430.920044 2.488630	0.000 0.000 0.000
weapon_ttt_confgrenade	460.605011 1007.229980 3.487090	0.000 0.000 0.000
weapon_ttt_confgrenade	480.739014 1008.700012 3.487090	0.000 0.000 0.000
weapon_ttt_confgrenade	460.661987 996.283020 3.487090	0.000 0.000 0.000
weapon_ttt_confgrenade	470.264008 1009.419983 3.487090	0.000 0.000 0.000
weapon_ttt_confgrenade	735.531006 -1058.260010 3.487080	0.000 0.000 0.000
weapon_ttt_confgrenade	725.802979 -1081.040039 3.487090	0.000 0.000 0.000
weapon_ttt_confgrenade	-528.916992 -205.050995 195.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	-549.192017 -204.468002 195.487000	0.000 0.000 0.000
weapon_zm_shotgun	436.459015 1281.459961 193.957993	0.000 0.000 0.000
weapon_zm_sledge	177.242004 885.986023 387.858002	0.000 0.000 0.000
weapon_zm_sledge	-150.888000 -167.610992 195.858002	0.000 0.000 0.000
weapon_zm_sledge	541.851990 -407.431000 3.857760	0.000 0.000 0.000
weapon_zm_sledge	-172.979004 1421.420044 -188.141998	0.000 0.000 0.000
weapon_zm_revolver	-709.171021 1374.420044 1.723150	0.000 0.000 0.000
