# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_horriblenight_v1
# Exported by: Dяeam
setting:	replacespawns 1
item_ammo_smg1_ttt	99.8734 566.0589 116.1105	-0.305 0.049 -0.082
item_ammo_smg1_ttt	54.0751 579.6252 72.5285	0.196 -0.028 0.114
item_ammo_smg1_ttt	54.6522 548.9700 72.4703	-0.108 0.045 -0.162
item_ammo_smg1_ttt	51.9197 547.0975 86.2334	-0.112 0.058 -0.054
item_ammo_smg1_ttt	58.8438 580.7739 86.3184	0.686 -0.097 0.096
item_ammo_smg1_ttt	3420.3369 97.5602 96.3993	-0.153 0.005 0.091
item_ammo_smg1_ttt	3441.3955 93.5462 97.3071	-0.036 0.179 5.565
item_ammo_smg1_ttt	185.7865 87.4197 -99.4350	88.605 -64.641 -9.205
item_ammo_smg1_ttt	126.9335 209.2142 -100.1682	88.830 -69.165 -14.217
item_ammo_smg1_ttt	41.7427 706.0046 -100.2479	88.097 -49.817 6.104
item_ammo_smg1_ttt	319.5852 -52.7015 -99.4142	88.576 -57.918 -2.495
weapon_zm_shotgun	1495.2148 -120.0270 305.2735	-0.458 9.719 84.418
weapon_zm_shotgun	1350.2168 20.0007 305.2677	-0.505 9.917 86.114
weapon_zm_shotgun	1361.0782 -127.4740 305.2752	-0.678 9.581 85.080
weapon_zm_shotgun	3345.0527 1026.1450 73.2582	-0.183 8.446 83.474
weapon_zm_shotgun	3357.1375 1043.9680 73.2750	-0.354 8.302 84.157
weapon_zm_shotgun	3337.8918 40.4025 97.2696	-0.292 8.161 83.868
weapon_zm_shotgun	1080.3882 3132.9465 -78.7007	-0.622 -9.243 -84.179
weapon_zm_shotgun	-1099.3483 1453.0879 113.2376	-0.456 10.481 87.459
weapon_zm_shotgun	-1390.8372 878.4595 317.0297	-0.827 -9.540 -88.592
weapon_ttt_m16	1075.7723 1530.0624 72.9795	0.160 -7.536 82.851
weapon_ttt_m16	1075.5791 1540.4650 73.1846	0.185 -3.803 79.662
weapon_ttt_m16	1076.2365 1548.4772 74.0998	2.835 -2.808 73.463
weapon_ttt_m16	2397.2358 1358.2911 73.1041	1.088 5.737 84.050
weapon_ttt_m16	2400.1909 1364.3060 75.6630	1.635 0.216 -102.011
weapon_ttt_m16	2400.4238 1361.4568 78.7548	4.107 3.375 -90.066
weapon_ttt_m16	517.3831 1988.1837 72.9444	-0.301 -7.573 82.583
weapon_ttt_m16	511.5175 1996.7051 73.6366	-0.041 -7.825 73.181
weapon_ttt_m16	510.8781 2004.0719 74.3807	4.102 -3.359 72.184
weapon_ttt_m16	1434.3757 3160.1458 -126.8347	2.104 -4.391 84.344
weapon_zm_molotov	1561.7025 -224.0965 76.6350	1.346 -0.111 -1.379
weapon_zm_molotov	1548.9648 -229.9793 76.5527	3.607 -0.107 -3.718
weapon_zm_molotov	1546.4108 -210.4080 76.5770	3.039 -0.137 -3.142
weapon_zm_molotov	1563.2679 -210.0865 76.5116	0.328 0.002 0.016
weapon_zm_molotov	1152.1371 1537.1453 98.6197	-8.772 0.085 -4.436
weapon_zm_molotov	1171.2471 1540.3018 95.7315	-62.050 -1.198 -93.722
weapon_zm_molotov	1820.3699 2474.0996 76.5211	0.487 0.005 -0.179
weapon_zm_molotov	1805.2784 2477.2595 76.5188	0.434 0.004 -0.116
weapon_zm_molotov	1806.5530 2458.7690 76.5868	2.781 -0.136 -2.875
weapon_zm_molotov	1393.7371 3176.0183 -75.1635	0.757 0.010 -0.429
weapon_zm_molotov	1403.5549 3188.5911 -75.1727	0.465 0.004 -0.087
weapon_zm_molotov	1455.5195 1040.9912 114.6598	0.795 1.635 -6.386
weapon_zm_molotov	1432.4441 1039.8842 114.7568	0.571 1.713 -5.416
weapon_zm_molotov	1448.4659 1039.4177 114.7587	0.776 1.650 -6.299
weapon_zm_molotov	1440.7915 1058.7134 113.5824	0.747 1.652 -6.175
weapon_zm_molotov	857.4871 486.1139 277.9540	0.009 1.616 0.020
weapon_zm_molotov	854.8438 477.8573 275.0148	-42.462 -40.482 90.018
weapon_zm_molotov	848.6216 478.9706 275.0150	-42.463 -35.096 90.019
item_box_buckshot_ttt	1506.2417 -129.4803 304.4658	-0.126 -0.036 0.095
item_box_buckshot_ttt	1488.4225 -136.7365 304.4454	-0.527 -0.007 0.468
item_box_buckshot_ttt	1498.8143 -137.5745 304.4669	0.532 -0.065 -0.172
item_box_buckshot_ttt	1347.2467 45.9008 304.3827	-0.011 -0.004 0.064
item_box_buckshot_ttt	1357.5164 36.3179 304.4186	-0.793 -0.013 0.626
item_box_buckshot_ttt	1343.3594 25.0633 305.2330	0.421 -0.176 -10.122
item_box_buckshot_ttt	1348.9766 -125.3367 305.3820	0.687 -0.609 -11.756
item_box_buckshot_ttt	1340.4233 -111.9648 304.3410	-0.496 0.002 -0.418
item_box_buckshot_ttt	1366.0691 -107.0239 304.3877	-1.010 -0.011 0.895
item_box_buckshot_ttt	3349.8643 1011.7574 72.4414	-0.560 -0.007 0.497
item_box_buckshot_ttt	3361.5256 1019.6393 73.5984	-0.551 0.106 17.656
item_box_buckshot_ttt	3380.2078 1014.5969 72.4801	-0.255 -0.006 0.227
item_box_buckshot_ttt	3336.2200 1048.0313 72.3800	-0.014 0.002 0.095
item_box_buckshot_ttt	3353.6008 1059.7948 72.3717	0.766 -0.119 -0.531
item_box_buckshot_ttt	3376.0698 1057.3785 72.3866	-1.006 -0.011 0.896
item_box_buckshot_ttt	3338.3579 57.7741 96.3986	1.054 0.029 0.868
item_box_buckshot_ttt	3359.3606 49.5022 96.3751	-0.517 0.019 -0.366
item_box_buckshot_ttt	1084.8799 3123.6863 -79.2140	-0.327 0.259 0.278
item_box_buckshot_ttt	1077.4910 3117.1074 -79.2295	-0.055 0.411 0.040
item_box_buckshot_ttt	1071.8073 3132.0242 -78.0690	-2.800 -3.638 14.961
item_box_buckshot_ttt	-1061.3218 1458.8229 112.3804	-0.068 0.002 0.143
item_box_buckshot_ttt	-1075.0729 1465.7900 112.4134	-0.781 -0.006 0.693
item_box_buckshot_ttt	-1101.9764 1463.9136 112.3850	-0.979 -0.010 0.878
item_box_buckshot_ttt	130.3383 816.5562 -100.7554	-76.231 -96.662 179.619
item_box_buckshot_ttt	166.6359 649.3561 -100.7458	-75.941 -97.519 177.560
item_box_buckshot_ttt	63.2397 633.3658 -100.4418	-75.466 -97.121 178.574
item_box_buckshot_ttt	834.5194 -212.9162 -74.8593	0.214 -0.158 0.240
item_box_buckshot_ttt	796.0131 -196.4400 -74.9091	-0.005 0.023 0.099
item_box_buckshot_ttt	850.7223 502.9854 273.7946	-0.003 6.624 0.013
item_box_buckshot_ttt	-1256.6195 812.7081 82.4441	-58.706 -174.740 179.461
item_box_buckshot_ttt	-1255.8430 777.6239 76.4269	-0.667 -0.006 0.592
item_box_buckshot_ttt	-1486.3669 837.3512 76.3474	0.719 0.003 -0.574
item_box_buckshot_ttt	-1497.2188 793.0632 76.3949	-0.950 -0.003 0.841
item_box_buckshot_ttt	-1423.9941 872.8998 316.4308	-0.643 -0.007 0.571
item_box_buckshot_ttt	-1406.1625 869.5271 316.4509	1.484 -0.200 -0.357
item_box_buckshot_ttt	-1358.8250 875.4080 322.4527	58.677 174.959 179.772
weapon_zm_sledge	885.7088 2553.1975 280.4184	18.489 0.208 2.880
weapon_zm_sledge	889.0432 2512.8770 280.4342	18.634 0.195 2.831
weapon_zm_mac10	119.5685 564.9067 116.9127	-0.488 -41.595 -88.389
weapon_zm_mac10	112.8714 556.8241 119.1365	10.549 -38.807 -79.282
weapon_zm_mac10	95.0412 551.1593 116.9480	-0.090 -33.728 -88.805
weapon_zm_mac10	3429.7061 110.3575 97.2334	-0.567 -38.411 -88.551
item_ammo_357_ttt	570.8461 -715.7936 73.2709	0.430 0.083 -0.006
item_ammo_357_ttt	553.6765 -708.3781 73.1588	0.506 0.078 -0.040
item_ammo_357_ttt	552.8306 -687.7012 73.1899	0.486 0.080 -0.031
item_ammo_357_ttt	545.1509 -702.1275 73.1609	0.486 0.080 -0.031
item_ammo_357_ttt	567.2758 -700.2504 77.4445	-0.913 -0.529 90.988
item_ammo_357_ttt	583.8203 -709.6129 73.2870	0.451 0.082 -0.015
item_ammo_357_ttt	3345.7483 91.8354 98.7176	1.240 2.782 34.009
item_ammo_357_ttt	3363.4580 90.8184 96.4481	0.737 -0.366 -0.495
item_ammo_357_ttt	-1096.8585 1756.3944 112.3950	0.463 0.055 0.030
item_ammo_357_ttt	-1080.2671 1757.9119 112.3239	0.449 0.068 0.058
item_ammo_357_ttt	-1063.5406 1758.7512 112.3148	0.447 0.073 0.062
item_ammo_357_ttt	-304.3732 2772.1265 88.7222	1.086 1.536 0.019
item_ammo_357_ttt	-291.7592 2772.1223 88.6971	1.591 0.402 -0.020
item_ammo_357_ttt	-316.4258 2772.1763 88.7260	1.035 0.981 -0.032
item_ammo_357_ttt	-91.5794 2972.8899 432.4075	0.465 0.054 0.025
item_ammo_357_ttt	-109.4774 2970.5906 432.3406	0.452 0.065 0.052
item_ammo_357_ttt	-121.5714 2969.4043 432.3482	0.454 0.062 0.049
item_ammo_357_ttt	292.3312 2877.7620 432.3744	0.458 0.056 0.039
item_ammo_357_ttt	269.9709 2881.7476 432.3386	0.451 0.063 0.053
item_ammo_357_ttt	254.3095 2881.9595 432.3500	0.454 0.061 0.049
item_ammo_357_ttt	308.5280 2816.3213 432.3498	2.191 -1.111 -0.048
item_ammo_357_ttt	281.4740 2822.7771 432.3786	0.459 0.055 0.037
item_ammo_357_ttt	261.7864 2823.3364 432.3345	0.450 0.063 0.055
item_ammo_357_ttt	-1347.3873 1396.4332 566.7090	1.799 0.491 -0.029
item_ammo_357_ttt	-1323.0378 1403.8256 566.6356	0.447 0.065 0.052
item_ammo_357_ttt	-1305.9587 1378.8872 566.6636	0.453 0.059 0.042
item_ammo_357_ttt	990.7287 -200.6039 -74.8507	0.470 0.144 0.165
item_ammo_357_ttt	968.4968 -198.9810 -74.8972	0.482 -0.023 -0.003
item_ammo_357_ttt	957.6942 -209.7717 -74.9591	0.554 0.087 0.019
item_ammo_357_ttt	839.4415 512.3598 273.7544	0.475 6.022 0.013
item_ammo_357_ttt	-1518.1658 845.8773 76.3310	0.464 0.070 0.051
item_ammo_357_ttt	-1523.1621 813.4769 76.3411	0.465 0.067 0.047
item_ammo_357_ttt	-1245.6294 820.1651 76.3958	0.547 -0.201 0.323
item_ammo_357_ttt	-1236.7203 771.8571 76.3673	0.467 0.060 0.037
item_ammo_revolver_ttt	1508.2135 45.0841 304.3304	0.451 0.070 0.055
item_ammo_revolver_ttt	1512.4237 31.3636 304.3519	0.455 0.062 0.047
item_ammo_revolver_ttt	1522.9871 33.2538 304.4485	0.829 -0.006 -0.555
item_ammo_revolver_ttt	3382.6438 974.8372 82.2749	0.445 0.067 0.058
item_ammo_revolver_ttt	3401.2622 977.4958 82.4033	0.473 0.052 0.008
item_ammo_revolver_ttt	3403.4016 964.2278 82.2815	0.446 0.067 0.056
item_ammo_revolver_ttt	3394.4360 943.7745 82.3493	0.461 0.053 0.029
item_ammo_revolver_ttt	3383.2156 943.2621 82.3346	0.458 0.055 0.035
item_ammo_revolver_ttt	3366.0330 955.0928 82.3471	0.461 0.053 0.030
item_ammo_revolver_ttt	3407.9453 953.6729 82.2918	0.449 0.063 0.052
item_ammo_revolver_ttt	3419.7117 969.5804 82.2680	0.443 0.071 0.061
item_ammo_revolver_ttt	1365.9745 1038.5022 115.8736	-43.278 178.248 -175.192
item_ammo_revolver_ttt	1372.7950 1055.7673 109.5481	0.377 0.080 -3.708
item_ammo_revolver_ttt	1394.0989 1050.2611 109.8775	0.367 0.082 -3.727
item_ammo_revolver_ttt	533.4934 1331.5309 -105.7259	66.630 -15.365 0.137
item_ammo_revolver_ttt	539.1603 950.9847 -101.5592	84.901 -144.440 -179.738
item_ammo_revolver_ttt	848.2352 498.7755 248.0188	0.476 0.243 0.014
item_ammo_revolver_ttt	838.8647 500.1625 247.9497	0.453 0.047 0.021
item_ammo_revolver_ttt	-1302.5338 523.5637 76.3154	0.462 0.075 0.056
item_ammo_revolver_ttt	-1288.6927 534.7174 76.3657	0.467 0.060 0.038
item_ammo_revolver_ttt	-1263.9476 518.0629 76.4261	0.858 -0.380 -0.891
ttt_playerspawn	1687.7738 423.0327 72.4152	-0.034 -0.000 0.034
ttt_playerspawn	1688.3416 503.2065 72.3836	-0.047 -0.000 0.047
ttt_playerspawn	1689.5603 607.1966 72.4043	-0.038 -0.000 0.038
ttt_playerspawn	1695.2966 689.2070 72.4303	-0.028 -0.000 0.028
ttt_playerspawn	1689.8934 781.1668 72.3870	0.045 0.000 0.045
ttt_playerspawn	1689.7766 866.2586 72.3967	0.041 0.000 0.041
ttt_playerspawn	1813.0789 860.9329 72.4152	-0.034 -0.000 0.034
ttt_playerspawn	1818.5476 756.7150 72.4484	-0.021 -0.000 0.021
ttt_playerspawn	1829.9360 671.0128 72.3853	-0.046 -0.000 0.046
ttt_playerspawn	1819.8535 569.2427 72.4237	-0.031 -0.000 0.031
ttt_playerspawn	1811.9131 499.9765 72.4071	-0.037 -0.000 0.037
ttt_playerspawn	1804.0527 420.9190 72.3763	-0.050 -0.000 0.050
ttt_playerspawn	1940.1827 429.4048 72.3763	-0.050 -0.000 0.050
ttt_playerspawn	1942.3513 512.1675 72.4085	-0.037 -0.000 0.037
ttt_playerspawn	1948.6648 624.7222 72.4225	-0.031 -0.000 0.031
ttt_playerspawn	1950.9883 699.6868 72.4013	-0.040 -0.000 0.040
ttt_playerspawn	1954.2401 804.6359 72.4333	-0.027 -0.000 0.027
ttt_playerspawn	2058.2234 811.9837 72.4225	-0.031 -0.000 0.031
ttt_playerspawn	2070.6355 707.6487 72.4099	-0.036 -0.000 0.036
ttt_playerspawn	2069.2861 598.8233 72.4444	-0.022 -0.000 0.022
ttt_playerspawn	2069.7727 516.3251 72.3952	-0.042 -0.000 0.042
ttt_playerspawn	2070.3027 426.3262 72.4177	-0.033 -0.000 0.033
ttt_playerspawn	2182.9580 433.2475 72.4057	-0.038 -0.000 0.038
ttt_playerspawn	2185.1753 518.0026 72.3952	-0.042 -0.000 0.042
ttt_playerspawn	2190.2844 617.4764 72.4333	-0.027 -0.000 0.027
ttt_playerspawn	2193.0776 714.9368 72.4164	-0.034 -0.000 0.034
ttt_playerspawn	2184.9939 809.9045 72.4313	-0.028 -0.000 0.028
ttt_playerspawn	2176.2141 284.2054 72.4382	-0.025 -0.000 0.025
ttt_playerspawn	2078.1328 284.2707 72.3983	-0.041 -0.000 0.041
ttt_playerspawn	1964.7688 280.0387 72.3744	-0.051 -0.000 0.051
ttt_playerspawn	1839.4136 284.9449 72.4670	0.001 0.140 0.106
ttt_playerspawn	1696.6444 296.9447 72.3936	-0.043 -0.000 0.043
weapon_zm_rifle	597.1992 -679.2656 74.3823	3.159 15.653 65.556
weapon_zm_rifle	598.2052 -698.9818 74.3330	3.066 10.562 65.185
weapon_zm_rifle	571.4469 -689.8522 74.3067	3.067 10.077 65.737
weapon_zm_rifle	3344.9614 100.4091 97.3818	3.259 12.652 65.513
weapon_zm_rifle	-1096.0029 1748.8220 113.3302	3.403 9.593 64.541
weapon_zm_rifle	-289.4918 2760.4597 89.5656	0.270 173.622 -88.846
weapon_zm_rifle	-114.2231 2987.2080 436.3134	-4.012 13.319 122.290
weapon_zm_rifle	249.2749 2861.2954 433.3778	3.343 19.539 66.993
weapon_zm_rifle	276.1783 2837.3928 433.3682	3.340 14.126 65.143
weapon_zm_rifle	-1337.8066 1391.5292 567.6165	3.306 11.754 64.925
weapon_zm_rifle	903.1428 -199.5391 -71.6012	5.229 6.885 89.717
weapon_ttt_smokegrenade	-1095.2594 2759.4878 76.4987	0.252 0.002 0.127
weapon_ttt_smokegrenade	-1079.2175 2764.0659 76.6188	1.411 -1.746 -1.990
weapon_ttt_smokegrenade	-1077.4756 2741.3555 76.5911	2.658 -0.129 -2.746
weapon_ttt_smokegrenade	-1082.1782 2762.7776 73.5447	32.601 39.887 89.603
weapon_ttt_smokegrenade	-48.2210 1400.7653 76.5953	2.540 -0.130 -2.624
weapon_ttt_smokegrenade	-62.3576 1393.7915 76.6030	2.321 -0.126 -2.396
weapon_ttt_smokegrenade	-68.3743 912.0186 76.5211	0.487 0.005 -0.179
weapon_ttt_smokegrenade	-47.3160 897.5710 76.6297	1.523 -0.114 -1.566
weapon_ttt_smokegrenade	698.7651 15.9498 76.6117	2.052 -0.123 -2.114
weapon_ttt_smokegrenade	681.5015 12.9200 76.5939	2.579 -0.132 -2.664
weapon_ttt_smokegrenade	690.1627 26.3134 76.5357	2.858 -0.017 -2.824
weapon_ttt_smokegrenade	1750.8383 2479.7720 76.5188	0.436 0.004 -0.118
weapon_ttt_smokegrenade	1769.9480 2473.5234 76.5940	2.579 -0.132 -2.665
weapon_ttt_smokegrenade	1761.7351 2464.3967 76.6045	2.236 -0.127 -2.299
weapon_ttt_confgrenade	2143.6418 2443.2427 75.5344	1.369 0.140 -0.350
weapon_ttt_confgrenade	2161.5347 2451.9971 75.5309	1.411 0.139 -0.361
weapon_ttt_confgrenade	2151.7551 2461.2307 75.5255	1.477 0.153 -0.377
weapon_ttt_confgrenade	2148.5771 2447.2583 75.6199	0.341 0.132 -0.087
weapon_ttt_confgrenade	2162.4170 2432.8237 75.4939	1.853 0.200 -0.473
weapon_ttt_confgrenade	2140.3611 2468.2485 75.5548	1.125 0.135 -0.287
weapon_ttt_confgrenade	2169.3289 2474.2598 75.5534	1.142 0.135 -0.292
weapon_ttt_confgrenade	1687.0623 -370.9145 113.5669	1.451 -0.222 -1.259
weapon_ttt_confgrenade	1688.4930 -643.2907 113.5685	1.588 0.225 -0.665
weapon_ttt_confgrenade	1447.2358 3135.9546 -76.1623	1.654 -0.254 -1.376
weapon_ttt_confgrenade	1455.9709 3136.5168 -76.1764	1.836 -0.275 -1.530
