# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_minecraft_haven
# Exported by: Badger
setting:	replacespawns 1
weapon_ttt_confgrenade	1253.739990 -1097.540039 443.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	1266.859985 -1092.589966 443.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	607.679993 -1268.750000 963.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	608.020020 -1250.000000 963.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	607.659973 -1259.609985 963.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	-459.230011 -1775.959961 363.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	-818.510010 -1342.849976 363.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	-740.020020 -1147.439941 363.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	-457.649994 -1223.619995 403.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	-342.519989 -1377.359985 363.487000	0.000 0.000 0.000
weapon_ttt_confgrenade	1110.893921 2089.656494 362.275269	-38.488 -56.542 -94.436
weapon_ttt_confgrenade	1105.078735 2093.595703 362.333923	10.032 125.541 94.191
weapon_ttt_confgrenade	1109.047241 2087.551514 362.756805	17.389 132.221 -104.311
item_ammo_revolver_ttt	738.750000 -28.750000 760.276001	0.000 0.000 0.000
item_ammo_revolver_ttt	2109.615234 2059.441406 560.459412	0.486 -1.956 0.030
item_ammo_revolver_ttt	2102.299072 2055.862305 560.360413	0.456 0.058 0.044
item_ammo_revolver_ttt	2092.548828 2067.180664 560.363708	0.457 0.058 0.043
item_ammo_revolver_ttt	2091.604004 2081.796631 560.368652	0.513 0.052 -0.001
weapon_zm_shotgun	131.669998 -300.309998 1642.489990	0.000 0.000 0.000
weapon_zm_shotgun	-900.000000 0.000000 322.489014	0.000 90.000 0.000
weapon_zm_shotgun	1907.653076 2033.606445 521.023926	-0.203 -8.492 -83.448
weapon_zm_shotgun	1894.527710 2083.175293 520.977966	-0.110 -8.493 -83.016
weapon_zm_shotgun	1301.041992 2096.102783 401.669891	-1.011 -8.880 -90.950
weapon_zm_sledge	1110.839966 1061.349976 283.858002	0.000 0.000 0.000
weapon_zm_sledge	2100.000000 2024.000000 563.857971	0.000 90.000 0.000
weapon_zm_sledge	630.030029 -1261.180054 963.857971	0.000 0.000 0.000
weapon_zm_sledge	-506.839996 -342.230011 763.857971	0.000 0.000 0.000
weapon_zm_revolver	2072.919922 -779.789978 281.997986	0.000 0.000 0.000
weapon_zm_revolver	733.090027 -41.129902 761.997986	0.000 0.000 0.000
weapon_zm_revolver	2109.332520 2069.130127 560.905518	2.243 -18.495 -84.658
weapon_zm_revolver	2097.024658 2074.254883 560.914856	2.241 -18.487 -84.764
weapon_ttt_glock	1414.469971 1178.280029 281.932007	0.000 0.000 0.000
weapon_ttt_glock	1293.939941 2059.439941 401.932007	0.000 0.000 0.000
weapon_ttt_glock	1454.500000 2059.800049 401.932007	0.000 0.000 0.000
weapon_ttt_glock	2096.229980 2099.189941 561.932007	0.000 0.000 0.000
weapon_ttt_glock	-1183.910034 -377.839996 321.932007	0.000 0.000 0.000
weapon_ttt_glock	1731.160034 1860.000000 121.931999	0.000 0.000 0.000
weapon_ttt_glock	1617.189331 2102.501953 401.106537	-0.459 25.665 90.813
weapon_zm_pistol	933.559998 1858.489990 281.722992	0.000 0.000 0.000
weapon_zm_pistol	1695.060059 1619.859985 281.722992	0.000 0.000 0.000
weapon_zm_pistol	1413.750000 1578.500000 281.722992	0.000 0.000 0.000
weapon_zm_pistol	1094.920044 2058.840088 401.722992	0.000 0.000 0.000
weapon_zm_pistol	1574.089966 2060.290039 401.722992	0.000 0.000 0.000
weapon_zm_pistol	533.619995 -1460.050049 961.723022	0.000 0.000 0.000
