# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_dolls
# Exported by: [CM] Badger
setting:	replacespawns 1
weapon_ttt_smokegrenade	633.688232 -265.802032 -253.889877	52.067 -38.106 -38.467
weapon_ttt_smokegrenade	701.696716 -99.728180 128.140656	-0.892 -1.606 -1.362
weapon_ttt_smokegrenade	687.467041 -99.777023 128.189072	-0.412 -1.752 -0.624
weapon_ttt_smokegrenade	686.969177 -90.786133 128.148361	-0.816 -1.671 -1.245
weapon_ttt_smokegrenade	679.931091 526.376648 128.149582	-0.804 -1.678 -1.226
weapon_ttt_smokegrenade	683.739014 532.609436 128.132217	-0.977 -1.571 -1.491
weapon_ttt_smokegrenade	-119.347122 1008.755127 -319.860718	-0.906 -1.607 -1.383
weapon_ttt_smokegrenade	-113.661720 1001.603455 -319.844604	-0.746 -1.696 -1.137
weapon_ttt_smokegrenade	-124.624573 1000.087769 -319.830444	-0.606 -1.729 -0.922
weapon_ttt_smokegrenade	365.913361 -618.015625 -703.814392	-1.636 -1.566 -0.904
weapon_ttt_smokegrenade	370.257538 -612.466125 -703.794189	-2.432 -1.653 0.488
weapon_ttt_smokegrenade	358.325897 -622.427307 -703.867798	-1.048 -1.284 -0.611
item_ammo_357_ttt	-265.280548 -55.226536 -392.644531	-8.240 -0.501 0.220
item_ammo_357_ttt	-256.457886 -83.312492 -390.692108	6.429 0.754 -1.266
item_ammo_357_ttt	729.461426 860.766968 240.454361	1.637 -0.514 -0.526
item_ammo_357_ttt	715.297852 841.651428 240.436569	1.155 0.583 -0.006
item_ammo_357_ttt	-173.142456 4.332540 -703.689331	0.461 0.075 0.058
item_ammo_357_ttt	-155.629745 7.955371 -703.620972	0.468 0.058 0.033
item_ammo_357_ttt	-146.081848 20.177469 -703.655029	0.465 0.064 0.046
item_ammo_357_ttt	-162.321182 21.017765 -703.673279	0.463 0.070 0.052
item_ammo_357_ttt	208.292618 -838.161865 128.347626	1.122 0.515 -0.047
item_ammo_357_ttt	216.137955 -838.162231 128.430695	0.759 0.640 -0.003
item_ammo_357_ttt	232.404495 -839.101807 128.330444	0.451 0.070 0.055
item_ammo_357_ttt	820.096619 -390.338470 -31.550970	0.737 -0.313 -0.482
item_ammo_357_ttt	804.991638 -390.242004 -31.639517	0.456 0.060 0.043
item_ammo_357_ttt	814.696289 -400.595367 -31.666626	0.664 -0.050 -0.040
item_ammo_357_ttt	656.303894 -149.529572 -254.583221	0.662 0.082 -0.123
item_ammo_357_ttt	643.671631 -146.353149 -254.583221	0.662 0.247 -0.123
item_ammo_357_ttt	667.534912 -141.702805 -254.589386	0.583 -0.115 -0.091
item_ammo_357_ttt	-663.476196 179.432037 -700.146118	0.263 -11.713 56.750
item_ammo_357_ttt	-676.786316 178.648468 -703.623718	0.468 0.058 0.034
item_ammo_357_ttt	-659.797974 192.315399 -702.339050	0.294 -0.630 -16.033
item_ammo_357_ttt	-1092.806396 -433.802734 -695.611328	0.565 0.070 0.032
item_ammo_357_ttt	-1079.441040 -440.083466 -695.682800	0.448 0.075 0.060
item_ammo_357_ttt	-743.737549 -728.911560 -287.554901	0.722 0.201 0.123
item_ammo_357_ttt	-756.183716 -731.682251 -287.556641	0.695 0.180 0.127
item_ammo_revolver_ttt	725.252808 650.640869 128.437607	0.510 4.478 0.017
item_ammo_revolver_ttt	729.186096 681.998901 128.378693	0.460 0.058 0.036
item_ammo_revolver_ttt	717.401978 672.532654 128.454514	0.209 4.946 -0.411
item_ammo_revolver_ttt	718.570923 657.998718 128.463562	-0.129 -0.489 0.460
item_ammo_revolver_ttt	702.726196 130.532120 129.453033	-21.877 7.412 -0.236
item_ammo_revolver_ttt	694.396179 130.552307 128.460663	1.613 -0.345 -0.944
item_ammo_revolver_ttt	-272.255920 507.129456 -695.554199	0.109 -0.074 0.064
item_ammo_revolver_ttt	-300.194824 507.117950 -695.575317	-0.582 -0.120 0.223
item_ammo_revolver_ttt	-915.682678 -370.292389 271.713287	0.686 -0.967 18.729
item_ammo_revolver_ttt	-909.465332 -348.635681 278.931335	0.679 -0.965 18.743
item_ammo_revolver_ttt	-766.021606 -121.772415 -703.595703	0.808 0.395 -0.021
item_ammo_revolver_ttt	-779.558411 -113.264374 -703.686890	0.462 0.075 0.057
item_ammo_revolver_ttt	-633.264771 227.092896 -144.163834	0.778 0.192 -0.021
item_ammo_revolver_ttt	-621.574707 235.154282 -144.108749	0.655 0.182 -0.012
item_ammo_revolver_ttt	-669.686096 -9.562759 -392.550354	-0.911 -0.587 -11.801
item_ammo_revolver_ttt	-662.210388 8.800771 -395.962372	-0.994 -0.656 -11.643
item_ammo_revolver_ttt	527.124817 516.578247 -703.684570	0.462 0.075 0.056
item_ammo_revolver_ttt	530.679382 504.586334 -703.619568	0.469 0.058 0.033
item_ammo_revolver_ttt	-695.028931 -679.267395 -543.631531	0.458 0.059 0.040
item_ammo_revolver_ttt	-683.601379 -692.729919 -543.575439	0.469 0.056 0.018
item_ammo_revolver_ttt	-914.423767 -335.127014 -695.546997	0.887 -0.405 -0.534
item_ammo_revolver_ttt	-912.643860 -305.736023 -695.685181	0.448 0.075 0.061
item_ammo_revolver_ttt	638.026855 -395.822205 -30.579744	5.772 -2.284 -9.934
item_ammo_revolver_ttt	642.588135 -406.097260 -31.640015	0.645 0.117 -0.008
item_ammo_revolver_ttt	821.378235 -481.978394 128.323959	0.449 0.070 0.057
item_ammo_revolver_ttt	814.773804 -500.924042 128.353638	0.455 0.062 0.046
item_ammo_pistol_ttt	-930.680298 874.288635 -693.805542	-1.011 0.102 -1.045
item_ammo_pistol_ttt	-927.079956 856.198669 -695.543396	-0.865 2.577 0.006
item_ammo_pistol_ttt	618.360596 986.485352 -703.519226	0.087 0.003 -0.016
item_ammo_pistol_ttt	628.156982 983.969116 -703.594421	-0.081 -0.020 -0.025
item_ammo_pistol_ttt	689.493225 -24.951666 128.425552	-0.064 -0.020 -0.019
item_ammo_pistol_ttt	683.436829 -24.690601 128.439545	-0.670 0.297 -0.600
item_ammo_pistol_ttt	704.775330 686.335144 131.267776	-89.253 67.477 -154.138
item_ammo_pistol_ttt	765.286560 665.347595 128.464691	0.690 11.182 -0.002
item_ammo_pistol_ttt	735.848450 648.339050 128.483627	-0.000 26.117 0.098
item_ammo_pistol_ttt	745.931396 675.282837 128.369827	-0.596 0.475 -0.302
item_ammo_pistol_ttt	-646.806335 457.643646 -122.445602	-89.910 -179.273 -179.993
item_ammo_pistol_ttt	-621.532043 464.676697 -122.421783	89.787 -124.309 -179.997
item_ammo_pistol_ttt	-755.362122 532.911011 -703.508728	0.010 -1.061 -0.029
item_ammo_pistol_ttt	-734.441711 535.144958 -700.709961	89.224 -37.568 -151.513
item_ammo_pistol_ttt	-780.846680 558.610779 -703.551147	0.048 0.073 -0.049
item_ammo_pistol_ttt	617.426208 -224.858337 138.955368	0.049 0.001 -9.861
item_ammo_pistol_ttt	611.177795 -217.293793 140.306839	-89.281 -148.207 152.240
item_ammo_pistol_ttt	164.592957 633.806702 -311.611298	-0.096 -0.020 -0.029
item_ammo_pistol_ttt	157.747498 638.550781 -311.582611	-0.071 -0.020 -0.021
item_ammo_pistol_ttt	651.348022 291.546021 -253.540207	0.189 -5.004 6.686
item_ammo_pistol_ttt	644.477844 285.251617 -254.563156	0.176 -0.720 -0.023
item_ammo_pistol_ttt	585.408264 240.778046 -636.750854	89.611 171.790 170.140
item_ammo_pistol_ttt	575.320313 228.540009 -635.895447	-84.947 -96.286 98.606
item_ammo_pistol_ttt	561.778931 237.630936 -636.651855	-88.918 179.455 -179.276
item_ammo_pistol_ttt	547.354126 242.362991 -639.536194	-0.510 -0.032 -0.048
item_ammo_pistol_ttt	601.451294 241.121475 -639.549255	-0.964 2.354 0.000
item_ammo_pistol_ttt	-348.302917 623.743896 -703.572937	-0.370 0.020 -0.186
item_ammo_pistol_ttt	-350.808105 661.385986 -703.593018	-0.080 -0.020 -0.024
item_ammo_pistol_ttt	336.402313 -1011.079102 -703.627319	-0.110 -0.019 -0.033
item_ammo_pistol_ttt	328.071930 -1012.024048 -703.625427	-0.109 -0.019 -0.033
item_ammo_pistol_ttt	532.810425 -526.243530 -534.794312	-1.152 10.038 4.711
item_ammo_pistol_ttt	520.883728 -534.987915 -534.770630	-0.179 0.333 5.391
item_ammo_pistol_ttt	520.874451 -551.370239 -526.802185	0.006 7.937 90.091
item_ammo_pistol_ttt	492.727783 -543.969177 -535.548767	-0.555 0.043 -0.336
item_ammo_pistol_ttt	500.936035 -557.650818 -535.633179	-0.115 -0.019 -0.035
item_ammo_pistol_ttt	203.359558 -967.216187 -535.557007	-0.049 -0.020 -0.015
item_ammo_pistol_ttt	223.565414 -966.224487 -535.567078	-0.057 -0.020 -0.017
item_ammo_pistol_ttt	819.111389 -849.681824 -255.593781	-0.386 0.008 -0.161
item_ammo_pistol_ttt	800.936707 -866.202271 -255.587677	-0.075 -0.020 -0.023
item_ammo_pistol_ttt	813.107544 -842.399048 -255.543274	-0.114 -0.019 -0.049
item_ammo_pistol_ttt	801.947083 -847.152588 -255.669250	-0.147 -0.018 -0.044
item_ammo_pistol_ttt	758.210388 415.629456 128.319717	-0.204 -0.015 -0.023
item_ammo_pistol_ttt	752.206116 414.481750 128.347458	-0.117 0.001 -0.004
item_ammo_pistol_ttt	414.588074 683.167786 -319.563782	0.670 -0.448 0.190
item_ammo_pistol_ttt	438.257782 679.764099 -318.838898	-0.056 0.076 4.577
item_ammo_pistol_ttt	420.619324 679.708679 -319.621216	0.140 -0.469 0.021
item_ammo_pistol_ttt	-200.311554 -134.014999 -543.611328	-0.096 -0.020 -0.029
item_ammo_pistol_ttt	-216.199402 -153.175278 -543.538452	0.403 1.767 -0.000
item_ammo_pistol_ttt	-67.370728 686.468445 -703.581055	-0.405 0.083 -0.139
item_ammo_pistol_ttt	-61.148121 675.758789 -703.547058	0.920 -0.887 0.000
item_ammo_pistol_ttt	587.988342 -866.109131 -535.578430	-0.577 0.030 -0.272
item_ammo_pistol_ttt	602.237122 -867.114441 -535.654663	-0.134 -0.019 -0.040
item_ammo_pistol_ttt	259.622620 -1002.430481 -535.618164	-0.102 -0.020 -0.031
item_ammo_pistol_ttt	277.713562 -992.924194 -535.598755	-0.085 -0.020 -0.026
item_ammo_pistol_ttt	216.753555 -819.924500 -31.628571	-0.199 0.017 -0.137
item_ammo_pistol_ttt	225.672394 -830.403625 -31.597765	0.128 0.061 -0.005
item_ammo_pistol_ttt	802.696045 -938.160339 128.453430	-0.629 0.322 -0.492
item_ammo_pistol_ttt	800.898865 -919.718384 128.468323	-0.172 0.834 -0.254
item_ammo_pistol_ttt	71.107567 988.173157 -318.717804	-0.473 -0.207 5.757
item_ammo_pistol_ttt	62.623974 989.077576 -319.645691	-0.126 -0.019 -0.038
item_ammo_pistol_ttt	57.029484 1014.473206 -319.634918	-0.193 0.010 -0.051
item_ammo_pistol_ttt	221.343399 -956.586426 -255.572342	0.731 -0.033 0.226
item_ammo_pistol_ttt	239.945526 -944.217834 -255.549896	1.095 -0.047 0.038
item_ammo_pistol_ttt	221.962601 -972.535034 -246.788895	0.009 13.112 90.159
item_ammo_pistol_ttt	618.540649 -566.435059 -253.844528	0.174 -0.365 -11.548
item_ammo_pistol_ttt	628.077637 -561.053162 -254.500412	0.653 0.143 -7.373
item_ammo_pistol_ttt	-282.365112 775.296814 -301.631958	-5.954 -0.588 -4.282
item_ammo_pistol_ttt	-299.991821 796.393494 -304.679169	-6.135 -0.637 -4.295
item_ammo_pistol_ttt	-732.956177 -820.339722 262.354309	-0.126 -0.019 -0.038
item_ammo_pistol_ttt	118.816116 919.583679 112.323212	0.034 0.028 0.005
item_ammo_pistol_ttt	109.712837 924.060913 112.325844	0.034 0.028 0.005
item_ammo_pistol_ttt	-812.649109 -464.746185 -703.525940	0.317 0.227 0.058
item_ammo_pistol_ttt	-806.666687 -452.067200 -703.518005	0.058 1.367 0.095
item_ammo_pistol_ttt	-800.444641 -464.553772 -703.580078	-0.777 -0.214 -0.003
item_ammo_pistol_ttt	-793.456909 -448.451050 -703.639282	-0.121 -0.019 -0.036
item_ammo_pistol_ttt	-233.936722 430.891296 -702.861511	-0.139 0.286 5.192
item_ammo_pistol_ttt	-246.161606 423.782806 -703.652344	-0.132 -0.019 -0.040
item_ammo_pistol_ttt	817.062866 753.207031 -319.650146	-0.130 -0.019 -0.039
item_ammo_pistol_ttt	806.680847 764.690735 -319.654694	-0.134 -0.019 -0.040
item_ammo_pistol_ttt	-34.577538 688.491821 -318.772339	-0.266 -0.142 5.387
item_ammo_pistol_ttt	-22.435772 690.525818 -319.598785	-0.085 -0.020 -0.026
item_ammo_pistol_ttt	-614.025391 368.434143 -143.292801	-0.392 -0.478 5.437
item_ammo_pistol_ttt	-603.541687 357.509033 -144.083130	-0.176 -0.030 -0.064
item_ammo_pistol_ttt	768.021179 -498.727753 128.429123	-0.475 0.240 -0.594
item_ammo_pistol_ttt	761.551331 -498.643280 128.445709	-0.473 0.072 -0.266
item_ammo_pistol_ttt	681.414246 -205.609833 137.401230	-0.085 -0.020 -0.026
item_ammo_pistol_ttt	669.591553 -202.943634 137.402695	-0.084 -0.020 -0.025
item_ammo_pistol_ttt	53.689037 1113.222534 -323.571747	0.995 0.208 -0.137
item_ammo_pistol_ttt	53.946712 1131.755859 -323.580170	-0.320 0.351 -0.594
item_ammo_pistol_ttt	76.256737 1131.368164 -323.664246	-0.142 -0.019 -0.043
item_ammo_pistol_ttt	811.621643 -1014.714661 -535.518311	0.820 0.493 0.195
item_ammo_pistol_ttt	828.020203 -999.725769 -535.685181	-0.161 -0.017 -0.049
item_ammo_pistol_ttt	818.598328 -997.391418 -535.633179	-0.115 -0.019 -0.035
item_ammo_pistol_ttt	-53.433380 714.125183 -495.616425	-0.101 -0.020 -0.030
item_ammo_pistol_ttt	-50.188381 733.332458 -495.612976	-0.098 -0.020 -0.029
item_ammo_pistol_ttt	-1085.555542 -1273.636353 -28.116735	2.113 -1.773 10.947
item_ammo_pistol_ttt	-1071.899780 -1281.217407 -30.526947	0.496 -0.145 9.439
item_ammo_pistol_ttt	-701.889648 -832.635559 -287.559509	0.037 0.017 -0.005
item_ammo_pistol_ttt	-691.866882 -830.192505 -287.569427	0.027 -0.042 0.001
item_ammo_pistol_ttt	795.261169 667.672729 -703.609436	-0.604 0.026 -0.272
item_ammo_pistol_ttt	792.308350 649.266724 -703.541565	-0.238 0.410 -0.339
item_ammo_pistol_ttt	127.523064 982.658997 -703.682434	-0.158 -0.017 -0.048
item_ammo_pistol_ttt	118.254898 998.463562 -703.629822	-0.553 0.030 -0.284
weapon_ttt_pump	125.559998 648.607727 -494.568542	-0.120 -9.775 -89.210
weapon_ttt_pump	-1070.908447 -186.670425 -694.497131	-0.519 -10.196 -89.889
weapon_ttt_pump	-91.354103 691.988098 -318.497101	-0.518 -10.195 -89.797
ttt_random_weapon	785.897583 751.327942 -702.787231	1.709 5.717 -93.066
ttt_random_weapon	783.919373 915.514771 -702.778870	1.618 4.459 -93.251
ttt_random_weapon	782.820862 942.727783 -702.813782	1.991 5.709 -92.486
ttt_random_weapon	799.254761 882.960083 -702.791382	1.779 6.095 -92.818
ttt_random_weapon	738.823120 901.005127 -702.831970	2.184 5.689 -92.089
ttt_random_weapon	244.316635 -707.315796 -702.766846	1.491 5.725 -93.514
ttt_random_weapon	-717.632324 -772.916321 -78.799385	1.868 4.779 -92.613
ttt_random_weapon	-744.977295 -710.624146 -78.796593	1.837 4.777 -92.685
ttt_random_weapon	-779.576416 -758.764160 -78.780716	1.658 4.765 -93.095
ttt_random_weapon	-714.355896 -668.942322 177.204071	1.829 4.777 -92.702
ttt_random_weapon	-699.875671 -833.038940 177.210266	1.760 4.772 -92.862
ttt_random_weapon	688.205444 -908.872314 -38.235847	-4.441 0.997 -5.029
ttt_random_weapon	672.204834 -898.709595 -39.037163	-2.666 4.496 -93.828
ttt_random_weapon	673.780762 -893.270447 -39.762142	1.327 1.816 -93.624
ttt_random_weapon	799.022888 -921.472656 -254.792679	1.793 4.710 -92.786
ttt_random_weapon	798.380981 -974.844116 -254.783859	1.693 4.933 -93.014
ttt_random_weapon	752.476074 -984.991394 -254.768539	1.520 4.876 -93.411
ttt_random_weapon	689.018005 -951.660645 -254.809692	1.984 4.720 -92.347
ttt_random_weapon	733.335266 -953.540955 -254.765823	1.357 -12.396 -93.633
ttt_random_weapon	775.563171 970.678284 -318.789734	1.759 4.772 -92.862
ttt_random_weapon	723.455872 802.918091 -318.792114	1.786 4.774 -92.801
ttt_random_weapon	-641.179810 391.226624 -275.278229	1.630 6.200 -93.160
weapon_ttt_explosivegrenade	-772.444336 709.210754 -700.043335	13.051 -0.541 0.236
weapon_ttt_explosivegrenade	-763.775879 707.387512 -699.995422	13.800 2.068 0.257
weapon_ttt_explosivegrenade	439.862000 777.760315 -700.028259	11.079 1.509 1.172
weapon_ttt_explosivegrenade	545.418945 -434.143707 -699.964172	16.936 2.166 0.604
weapon_ttt_explosivegrenade	536.044250 -435.807831 -700.036133	15.591 0.275 0.572
weapon_ttt_explosivegrenade	242.176453 -732.910828 -700.076416	87.296 31.098 51.969
weapon_ttt_explosivegrenade	195.960892 -917.289551 131.958862	11.697 0.344 1.087
weapon_ttt_explosivegrenade	710.241150 -521.193909 131.953140	12.405 0.018 1.138
weapon_ttt_explosivegrenade	639.934326 -396.794952 -252.029510	11.343 1.171 1.202
weapon_ttt_explosivegrenade	649.614502 -393.287842 -252.008072	15.612 3.048 0.517
weapon_ttt_explosivegrenade	662.602661 -394.944794 -252.041824	14.823 0.022 0.500
weapon_ttt_explosivegrenade	638.262512 215.894104 -251.170029	-5.690 -0.003 0.211
weapon_ttt_explosivegrenade	643.865967 241.259460 -251.021927	13.576 0.264 0.408
weapon_ttt_explosivegrenade	648.920715 226.521255 -251.170334	-5.683 -25.053 0.212
item_ammo_smg1_ttt	698.839844 77.888382 168.413834	-0.056 -0.008 -0.070
item_ammo_smg1_ttt	679.868530 76.887589 168.443817	-0.101 0.048 0.078
item_ammo_smg1_ttt	-676.175842 207.124405 -373.951111	-0.217 -1.382 -10.426
item_ammo_smg1_ttt	-654.584167 210.543045 -374.650726	5.508 0.239 -2.231
item_ammo_smg1_ttt	-381.962250 226.867035 -703.489929	0.103 0.384 -0.036
item_ammo_smg1_ttt	-400.343903 224.208145 -702.298523	0.951 3.179 5.917
item_ammo_smg1_ttt	-385.353302 246.841797 -703.471130	0.634 -0.417 -0.187
item_ammo_smg1_ttt	-231.402420 883.866638 -702.625854	1.759 -0.606 4.664
item_ammo_smg1_ttt	-230.287811 854.139709 -703.539246	-0.313 -0.220 -0.021
item_ammo_smg1_ttt	-245.861359 850.069641 -703.468689	0.163 -0.016 -0.143
item_ammo_smg1_ttt	757.133301 174.560883 -254.497147	-0.110 0.081 -0.047
item_ammo_smg1_ttt	757.712158 242.685211 -253.507935	-2.870 0.095 -4.830
item_ammo_smg1_ttt	200.973129 -1007.364990 128.494034	0.101 4.665 -0.119
item_ammo_smg1_ttt	212.024567 -986.870789 130.430740	-19.592 -10.815 -0.000
item_ammo_smg1_ttt	198.114563 -1006.786682 142.319382	0.748 0.645 -0.190
item_ammo_smg1_ttt	-170.159576 947.535828 112.481682	-0.380 -0.001 -0.365
item_ammo_smg1_ttt	-153.284622 950.626038 112.396782	0.137 -0.005 0.080
item_ammo_smg1_ttt	-628.973450 552.108826 -366.713531	-0.075 -0.027 -0.055
item_ammo_smg1_ttt	-600.416138 549.243713 -407.941681	-0.106 0.014 -0.085
item_ammo_smg1_ttt	-100.283653 1285.043457 -323.514801	-0.223 0.059 0.131
item_ammo_smg1_ttt	-102.944122 1281.828857 -309.801086	-0.332 -0.129 0.117
item_ammo_smg1_ttt	-105.701118 1256.829346 -323.484314	0.270 -0.013 -0.227
item_ammo_smg1_ttt	769.545654 972.215820 -494.702423	-0.104 0.826 5.325
item_ammo_smg1_ttt	757.706360 953.500977 -495.436737	-0.755 0.166 -0.503
item_ammo_smg1_ttt	-1055.977661 -288.896301 298.928162	0.522 -1.879 18.708
item_ammo_smg1_ttt	-1038.826782 -291.789337 297.904114	2.796 -8.166 18.321
item_ammo_smg1_ttt	623.238647 -416.864044 -535.565430	-0.025 -0.020 -0.011
item_ammo_smg1_ttt	644.030579 -410.278442 -535.476440	-0.218 -0.016 0.188
weapon_zm_molotov	-769.657593 213.450790 -276.318329	-1.678 -1.821 -1.049
weapon_zm_molotov	-770.561218 220.196487 -276.348022	-2.717 -1.636 -1.700
weapon_zm_molotov	-763.234131 212.933975 -276.336182	-2.302 -1.726 -1.440
weapon_zm_molotov	-762.896851 218.861572 -276.340790	-2.523 -1.150 -1.502
weapon_zm_molotov	-807.622314 -174.289291 -703.860718	-0.973 -1.300 -0.567
weapon_zm_molotov	-802.258972 -168.570465 -703.848022	-0.838 -1.322 -0.488
weapon_zm_molotov	-794.542725 -169.710098 -703.866333	-1.033 -1.285 -0.602
weapon_zm_molotov	-796.548279 -176.305084 -703.785706	-1.132 -1.769 0.036
weapon_zm_molotov	350.503296 -946.208862 -703.854126	-0.903 -1.311 -0.526
weapon_zm_molotov	336.424377 -942.747620 -703.904175	-1.436 -1.219 -0.837
weapon_zm_molotov	331.108521 -950.878784 -703.862061	-0.987 -1.296 -0.575
weapon_zm_molotov	826.678467 -744.226135 -255.807068	-1.351 -1.490 -0.738
weapon_zm_molotov	816.271667 -753.774536 -255.805984	-1.311 -1.491 -0.717
weapon_zm_molotov	456.496948 -576.212280 128.170685	-1.502 -1.345 -1.646
weapon_zm_molotov	463.600555 -569.077148 128.152679	-0.582 -1.689 -1.067
weapon_zm_molotov	733.275757 935.121582 128.158691	-0.713 -1.695 -1.087
weapon_zm_molotov	720.002197 933.464600 128.155411	-0.746 -1.696 -1.137
weapon_zm_molotov	710.077209 934.353333 128.118027	-1.119 -1.329 -1.706
weapon_ttt_dualelite	-203.189835 -150.189774 -543.970093	1.680 0.179 0.538
weapon_ttt_dualelite	-76.793594 687.286011 -703.973389	1.869 0.141 -0.071
weapon_ttt_dualelite	587.480835 -879.694031 -536.035156	1.961 0.154 -0.055
weapon_ttt_dualelite	276.986267 -1009.643555 -536.015076	1.937 0.149 -0.060
weapon_ttt_dualelite	208.161026 -831.541443 -31.908581	1.760 -0.058 -2.093
weapon_ttt_dualelite	822.587708 -932.782959 128.005386	1.912 0.146 -0.066
weapon_ttt_dualelite	75.741142 998.224609 -319.989868	1.933 0.479 0.072
weapon_ttt_dualelite	233.523193 -968.422729 -256.029114	1.933 0.164 -0.209
