# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: dm_island17
# Exported by: Badger
setting:	replacespawns 1
ttt_playerspawn	-1241.983521 1203.430908 -491.781738	-11.968 179.978 0.126
ttt_playerspawn	181.300278 97.336113 -481.532990	0.021 -90.000 -0.021
ttt_playerspawn	-247.082001 -116.251205 24.543354	0.188 0.027 -0.010
ttt_playerspawn	373.791656 27.409765 32.559723	0.132 -85.682 -0.004
ttt_playerspawn	14.795008 259.614838 32.457481	-0.013 -0.000 -0.013
ttt_playerspawn	-34.022236 48.061886 928.498718	0.022 180.000 0.022
ttt_playerspawn	-30.096895 -36.161316 800.480347	0.066 90.001 -0.018
ttt_playerspawn	-2031.911011 670.335632 -239.430801	0.172 103.577 -0.164
ttt_playerspawn	-1484.688110 712.198181 -79.411659	0.122 -90.054 -0.126
ttt_playerspawn	-1134.665161 1119.753540 -63.485680	0.009 -90.000 0.009
ttt_playerspawn	-936.534912 961.000427 192.533066	-0.037 -0.000 0.037
ttt_playerspawn	-1443.435303 -13.937243 -319.034851	-1.621 91.093 -2.856
ttt_playerspawn	-1277.945313 528.351379 -297.076233	3.176 -90.061 -1.559
ttt_playerspawn	-914.251587 -1031.207520 -332.297943	0.149 136.059 0.000
ttt_playerspawn	-1508.109619 -738.703125 -319.458496	-0.012 -0.187 -0.126
ttt_playerspawn	-283.902161 2129.595215 15.182920	-1.404 89.929 -0.187
ttt_playerspawn	-964.716370 1295.455322 193.928665	0.000 45.000 0.000
ttt_playerspawn	132.472244 1959.245850 7.685397	-1.632 137.891 10.761
ttt_playerspawn	-216.167526 1356.097534 82.462929	-0.000 -90.000 0.000
ttt_playerspawn	-949.245178 294.001617 65.549522	-5.718 -90.246 0.146
ttt_playerspawn	-2309.834473 -437.314911 -446.156403	-3.530 -0.041 0.217
ttt_playerspawn	-2158.292480 640.595947 -268.178223	0.000 -45.000 0.000
ttt_playerspawn	-359.899597 494.060730 -266.266113	2.585 -134.998 -0.663
ttt_playerspawn	555.115479 -490.343262 -279.646332	-6.080 45.623 -3.512
weapon_ttt_galil	402.692841 253.597504 32.702347	0.385 -5.217 82.774
weapon_ttt_galil	414.763153 265.525452 33.019344	0.173 3.053 -86.658
weapon_ttt_galil	-1120.694458 -940.778564 -330.349243	0.570 -4.646 86.994
item_box_buckshot_ttt	-6.351186 -83.019714 800.341064	0.530 0.003 -0.419
item_box_buckshot_ttt	-6.396978 -57.699924 800.375977	0.661 -0.000 -0.446
item_box_buckshot_ttt	21.269600 -80.192085 800.382385	-0.390 0.001 0.401
item_box_buckshot_ttt	282.409943 -42.157539 32.619808	0.092 0.071 2.764
item_box_buckshot_ttt	270.966370 -41.833069 32.591934	0.074 -0.235 3.490
item_box_buckshot_ttt	-1147.466064 1540.455444 -146.776627	-7.071 -1.838 13.255
item_box_buckshot_ttt	-1170.235718 1541.439819 -145.418488	-6.771 -2.209 102.858
item_box_buckshot_ttt	-1448.192627 947.394348 -79.621857	0.284 0.003 -0.142
item_box_buckshot_ttt	-1456.716431 961.653564 -79.578209	-0.713 -0.006 0.634
item_box_buckshot_ttt	-1444.327148 1003.063416 -79.623276	0.484 0.018 -0.305
item_box_buckshot_ttt	744.269836 594.062622 -181.236404	2.026 -0.140 7.158
item_box_buckshot_ttt	982.400757 36.781151 -54.076748	0.075 -0.007 -0.206
item_box_buckshot_ttt	999.039734 73.193794 -54.100365	0.262 -0.094 0.604
item_box_buckshot_ttt	-1227.195923 -837.436584 -326.495850	-1.266 -0.260 1.713
item_box_buckshot_ttt	-1223.033081 -549.855530 -182.233826	-0.227 -2.341 19.486
item_ammo_357_ttt	5.711599 147.714615 928.323914	0.449 0.069 0.059
item_ammo_357_ttt	25.378714 144.148804 928.368958	0.524 -0.100 -0.017
item_ammo_357_ttt	2.528548 132.310638 928.371460	0.458 0.057 0.040
item_ammo_357_ttt	17.502892 -26.418850 928.338562	0.452 0.065 0.053
item_ammo_357_ttt	6.688918 -48.014717 928.328247	0.450 0.068 0.057
item_ammo_357_ttt	27.503321 -42.422474 928.346313	0.453 0.062 0.050
item_ammo_357_ttt	-1219.880249 928.494568 72.432816	0.698 -0.294 -0.682
item_ammo_357_ttt	-1219.923340 916.575256 72.361679	0.615 -0.071 -0.135
item_ammo_357_ttt	-1214.984497 946.428955 72.355385	0.456 0.062 0.045
item_ammo_357_ttt	-1495.864746 1229.967651 -79.615944	0.461 0.057 0.034
item_ammo_357_ttt	-1513.379761 1217.318115 -79.659378	0.453 0.066 0.051
item_ammo_357_ttt	-2061.056641 632.800476 -275.500916	7.645 -8.507 8.261
item_ammo_357_ttt	-2050.803467 632.529053 -276.591431	7.512 -7.577 8.273
item_ammo_357_ttt	-2094.024902 637.270874 -111.010307	12.344 -136.867 10.432
item_ammo_357_ttt	-188.875168 -746.504150 -495.426361	5.785 0.410 -0.901
item_ammo_357_ttt	-182.067200 -750.572693 -495.837189	5.779 -0.261 -0.981
item_ammo_357_ttt	-1353.285278 -817.753174 -183.625656	1.080 1.018 0.005
item_ammo_357_ttt	-1334.672607 -801.776001 -183.649933	0.455 0.064 0.047
item_ammo_357_ttt	-2303.135010 -1040.648071 -446.626312	16.208 8.478 11.775
item_ammo_357_ttt	-2290.819092 -1039.059814 -448.537445	7.246 -0.985 0.087
item_ammo_revolver_ttt	-1557.177734 -405.715393 -319.533813	0.542 0.383 -0.103
item_ammo_revolver_ttt	-1539.363647 -421.969452 -319.618622	0.460 0.056 0.035
item_ammo_revolver_ttt	-1547.276367 -406.656586 -318.687469	1.948 1.600 11.178
item_ammo_revolver_ttt	99.286987 -19.031990 800.319397	0.448 0.073 0.060
item_ammo_revolver_ttt	109.541702 -33.979694 800.450134	1.774 -0.336 -1.072
item_ammo_revolver_ttt	142.864685 -27.727533 800.429077	0.650 0.628 0.145
item_ammo_revolver_ttt	-1265.292236 787.555847 72.314842	0.448 0.075 0.061
item_ammo_revolver_ttt	-1259.131592 798.186829 72.449867	1.050 0.255 -0.694
item_ammo_revolver_ttt	-1207.565430 -823.803711 -183.570831	0.588 0.328 0.045
item_ammo_revolver_ttt	-1219.250854 -816.834961 -183.642883	0.456 0.062 0.045
item_ammo_revolver_ttt	-2311.015869 -956.434753 -444.108948	-41.867 -178.382 179.997
item_ammo_revolver_ttt	-2291.880127 -961.343262 -448.969757	-1.189 0.095 -0.033
item_ammo_revolver_ttt	-795.947632 -859.598267 -451.042572	6.340 -0.152 6.028
item_ammo_revolver_ttt	-803.944946 -874.688782 -451.927094	6.520 -0.106 6.033
item_ammo_revolver_ttt	-781.691162 -871.554565 -453.655884	7.136 -0.377 5.846
item_ammo_revolver_ttt	-2326.380615 985.710754 -275.934326	-0.961 0.209 0.152
item_ammo_revolver_ttt	-2320.053467 983.125732 -275.762787	-1.417 -1.043 -0.520
item_ammo_revolver_ttt	-124.024849 1948.571045 30.941818	3.024 4.708 -8.788
item_ammo_revolver_ttt	-144.555206 1956.076660 30.469904	2.027 -0.082 -9.104
item_ammo_revolver_ttt	173.950790 228.834351 928.334534	0.451 0.065 0.054
item_ammo_revolver_ttt	159.869812 236.019760 928.328247	0.450 0.068 0.057
item_ammo_revolver_ttt	-1625.974365 -807.046753 -319.634674	0.458 0.060 0.041
item_ammo_revolver_ttt	-1611.909912 -791.313721 -319.595428	0.465 0.056 0.026
ttt_random_ammo	119.550598 240.235718 800.351196	0.052 0.000 -0.011
ttt_random_ammo	144.486511 245.321121 800.458374	0.179 -0.302 0.278
ttt_random_ammo	130.895523 239.548584 800.320129	0.047 0.000 -0.034
ttt_random_ammo	143.847687 240.438339 800.404175	0.427 -0.867 0.382
ttt_random_ammo	246.452347 164.524643 32.317425	0.047 0.000 -0.035
ttt_random_ammo	251.543182 156.635025 32.390312	0.461 0.003 0.506
ttt_random_ammo	248.875061 181.528961 32.332798	0.046 0.000 -0.028
ttt_random_ammo	255.271088 164.062378 32.372757	0.106 0.000 0.066
ttt_random_ammo	-206.984344 -175.765411 24.488985	0.689 -0.397 0.226
ttt_random_ammo	-212.719589 -177.214798 24.470137	0.347 2.898 0.149
ttt_random_ammo	-218.693924 -174.566376 24.467541	0.450 -0.232 0.066
ttt_random_ammo	-207.997421 -170.395233 24.372757	0.109 0.000 0.069
ttt_random_ammo	-214.279434 -169.142242 24.435316	1.541 -0.099 0.640
ttt_random_ammo	-1029.141479 918.901123 112.707260	-0.002 16.763 -0.003
ttt_random_ammo	-1042.331787 923.267151 114.013702	-0.314 0.046 -0.397
ttt_random_ammo	-1052.645264 926.921021 113.871475	-0.663 -0.419 -0.847
ttt_random_ammo	-1718.172729 350.175995 -263.660858	-0.490 4.302 5.316
ttt_random_ammo	-1725.093506 340.175018 -264.598297	-0.090 -0.215 5.614
ttt_random_ammo	-1746.053345 354.763641 -263.303711	0.772 -12.227 5.052
ttt_random_ammo	-1724.386963 373.266632 -259.390076	-1.152 11.648 94.584
ttt_random_ammo	-1709.985962 365.026001 -260.118958	-1.024 179.631 -95.148
ttt_random_ammo	-1703.210205 360.015778 -262.752380	0.135 -0.380 5.379
ttt_random_ammo	-1711.007446 343.509552 -264.321106	-0.079 -0.289 6.397
ttt_random_ammo	-1746.886353 397.196320 -257.242828	0.686 -0.980 95.147
ttt_random_ammo	-1846.228638 547.265808 -303.669891	1.972 2.218 10.078
ttt_random_ammo	-1840.248657 531.751770 -306.127533	1.998 2.072 9.336
ttt_random_ammo	-1825.085815 522.859680 -306.528900	-6.612 1.034 2.940
ttt_random_ammo	216.742111 1079.017700 -182.144852	-8.458 1.942 3.162
ttt_random_ammo	230.098267 1055.013550 -178.657944	-81.980 -154.689 166.109
ttt_random_ammo	202.168518 1062.768188 -185.006790	-9.071 1.696 3.181
ttt_random_ammo	201.466721 1045.189087 -186.150040	-8.855 1.770 3.176
ttt_random_ammo	-7.315142 538.298035 -239.302612	-9.092 2.005 3.028
ttt_random_ammo	2.876593 563.151794 -234.084595	-2.552 -44.558 98.215
ttt_random_ammo	727.534424 584.986206 -181.602051	1.944 2.218 7.453
ttt_random_ammo	715.875122 579.534119 -181.883224	2.454 0.298 6.582
ttt_random_ammo	720.693054 589.165466 -180.889816	1.932 2.250 8.459
ttt_random_ammo	-1408.799194 -800.864502 -183.655426	0.048 0.000 -0.019
ttt_random_ammo	-1452.889771 -798.897705 -180.404144	-88.268 -61.089 65.958
ttt_random_ammo	-1427.523560 -817.776917 -183.674698	0.046 0.000 -0.031
ttt_random_ammo	-1218.412476 -483.991333 -183.620560	0.167 0.001 0.144
ttt_random_ammo	-1233.298340 -482.597534 -183.617630	0.210 -0.001 -0.197
ttt_random_ammo	-1101.691895 212.411057 -313.330048	1.440 -0.397 0.584
ttt_random_ammo	-1060.642090 226.616592 -314.005951	2.405 -1.055 0.667
ttt_random_ammo	-1080.928711 204.773773 -313.919525	1.641 -0.350 0.525
ttt_random_ammo	-1297.217529 715.700134 -478.984955	1.343 -6.979 -89.620
ttt_random_ammo	-1287.536377 723.024902 -479.093384	88.341 -177.664 176.756
ttt_random_ammo	-1891.550537 983.254944 -478.280518	81.980 -166.592 -174.206
ttt_random_ammo	-1891.581299 998.744812 -478.643127	79.692 -152.905 -161.500
ttt_random_ammo	158.156982 761.568604 -497.121765	-81.952 -55.382 102.682
ttt_random_ammo	159.769241 768.057495 -498.069763	1.256 -6.621 33.742
ttt_random_ammo	144.800308 763.972595 -496.740509	-83.519 108.635 -10.303
ttt_random_ammo	57.399689 -5.835764 -485.735901	-58.409 178.804 -176.210
ttt_random_ammo	63.655434 -6.090872 -483.306427	-64.632 3.708 1.413
ttt_random_ammo	-356.694611 -1110.586792 -496.566498	-5.099 0.753 1.931
ttt_random_ammo	-336.659943 -1103.590576 -494.783264	-5.729 0.690 1.881
ttt_random_ammo	-325.344971 -1102.817139 -493.838013	-5.314 0.741 1.913
ttt_random_ammo	-997.962036 349.915924 59.731438	0.952 0.879 -6.688
ttt_random_ammo	-998.547546 359.065338 60.949360	-2.861 15.783 -83.070
ttt_random_ammo	-218.115692 -26.318714 19.117651	-8.612 2.171 2.219
ttt_random_ammo	-229.760422 -23.068869 17.646692	-9.056 6.179 1.495
ttt_random_ammo	-224.293671 -18.736490 18.619232	-8.768 1.847 2.377
ttt_random_ammo	-222.828094 -13.859170 18.955671	-6.823 1.613 2.503
ttt_random_ammo	-765.073364 324.256805 -292.763367	-0.740 -7.251 5.779
ttt_random_ammo	-759.367859 315.494751 -290.853912	-2.174 -1.628 -86.173
ttt_random_ammo	-752.148010 315.434998 -290.544189	-3.012 5.401 93.077
ttt_random_ammo	-1996.089355 154.608505 -347.385040	-1.846 0.073 68.063
ttt_random_ammo	-1996.331909 169.044754 -345.338562	0.538 -6.400 -82.240
ttt_random_ammo	-1995.784302 157.079056 -346.776367	-1.357 -1.646 -83.258
ttt_random_ammo	-2307.197266 259.658417 -359.513641	1.175 0.033 1.423
ttt_random_ammo	-2296.284180 261.287994 -359.511078	0.823 -0.019 0.997
ttt_random_ammo	-2295.738525 247.729385 -359.634583	0.077 0.000 0.026
ttt_random_ammo	-2291.754883 31.097382 -359.657715	0.048 0.000 -0.021
ttt_random_ammo	-2307.642090 35.481033 -359.549500	0.867 0.023 1.106
ttt_random_ammo	-508.643097 -120.586365 -39.774399	-8.965 5.121 2.386
ttt_random_ammo	-521.790588 -120.600365 -38.397762	-87.398 -176.034 -168.381
ttt_random_ammo	-529.516602 -143.420303 -42.885899	-1.568 -1.305 7.268
ttt_random_ammo	-520.305725 -119.469063 -39.124271	-0.451 -58.571 -81.948
ttt_random_ammo	-505.643219 -137.439072 -39.881008	-10.585 0.789 0.382
ttt_random_ammo	386.645660 1488.787109 -82.550346	2.048 0.865 100.546
ttt_random_ammo	390.678009 1472.166504 -85.851631	2.203 0.223 100.513
ttt_random_ammo	398.558838 1467.926636 -87.065331	2.177 0.219 100.513
ttt_random_ammo	398.108398 1486.548096 -83.693016	3.345 0.898 99.893
ttt_random_ammo	826.142273 835.341980 -175.531311	4.843 1.168 -0.377
ttt_random_ammo	836.286682 838.986084 -176.375793	6.148 1.902 0.055
ttt_random_ammo	832.536682 837.175415 -162.407013	-85.426 16.942 -3.108
ttt_random_ammo	822.329712 821.002563 -175.248734	4.628 0.480 -0.329
ttt_random_ammo	1008.872681 57.224113 -264.570618	-0.058 -0.013 6.900
ttt_random_ammo	1002.713684 71.033325 -263.145264	-0.074 -0.006 6.595
ttt_random_ammo	1013.743347 47.056503 -263.403351	0.124 -0.887 95.348
ttt_random_ammo	777.931824 -238.343307 -175.650986	0.050 0.000 -0.014
ttt_random_ammo	763.123352 -220.900940 -175.655441	0.048 0.000 -0.019
ttt_random_ammo	749.453857 -234.216827 -175.642502	0.059 0.000 0.000
ttt_random_ammo	-430.047821 -447.202637 -308.138275	-1.386 -0.668 4.131
ttt_random_ammo	-427.282806 -436.487610 -307.998505	-4.726 -0.506 -2.210
ttt_random_ammo	-424.220215 -441.325867 -307.654144	-1.395 -0.190 4.681
ttt_random_ammo	-423.168823 -453.714447 -308.391052	-1.339 -0.632 4.878
ttt_random_ammo	-2076.273193 844.363525 -239.513611	1.031 -1.812 -1.249
ttt_random_ammo	-2068.578125 848.669067 -237.457336	-0.388 0.190 -89.120
ttt_random_ammo	-2063.260010 844.674255 -239.506683	-2.015 0.019 2.568
ttt_random_ammo	-1217.163696 885.830261 -487.281189	-58.109 177.820 159.909
ttt_random_ammo	-1216.588135 878.268677 -488.038971	-1.738 -88.211 120.688
ttt_random_ammo	-1216.077637 878.414490 -487.711243	57.430 0.012 -3.730
ttt_random_ammo	-1293.919556 1495.520996 -477.898315	57.189 -172.286 -170.108
ttt_random_ammo	-1274.544678 1512.067749 -484.138275	-84.036 53.188 -26.079
ttt_random_ammo	-1614.125854 1706.403809 -470.141449	-2.382 1.823 -18.319
ttt_random_ammo	-1625.969604 1693.990723 -466.735291	-3.024 -4.292 -98.997
ttt_random_ammo	-1621.457520 1705.837280 -470.390320	-4.622 -11.781 -15.173
ttt_random_ammo	-1624.155640 1702.664307 -465.292877	-5.057 -13.196 -9.791
ttt_random_ammo	-2543.906250 1490.906738 -472.108429	-0.634 0.789 -8.200
ttt_random_ammo	-2536.312256 1485.256836 -471.359711	-0.683 0.637 -7.327
ttt_random_ammo	-2526.179199 1482.505493 -470.937927	-0.661 0.688 -7.758
ttt_random_ammo	-2214.014648 308.398254 -447.670898	0.023 -0.151 0.265
ttt_random_ammo	-2217.045654 330.546539 -447.663788	0.025 -0.150 0.275
ttt_random_ammo	-2230.153564 333.235779 -447.582825	0.005 -0.153 0.142
ttt_random_ammo	-1264.449463 929.756653 192.377838	0.147 0.001 0.119
ttt_random_ammo	-1253.397217 929.025574 192.439148	1.165 0.029 1.407
ttt_random_ammo	-949.006775 1060.355957 194.708557	88.786 -44.762 -89.978
ttt_random_ammo	-928.244812 1067.555664 192.327866	0.046 -0.000 0.030
ttt_random_ammo	-1073.609741 847.840088 192.335236	0.046 0.000 -0.026
ttt_random_ammo	-1090.661255 842.446899 192.394653	1.081 0.014 1.262
ttt_random_ammo	-1079.422974 853.113098 192.443283	1.080 0.028 1.305
ttt_random_ammo	-561.497864 988.177124 117.880287	69.135 177.185 179.669
ttt_random_ammo	-559.545044 978.471558 115.296944	80.922 170.112 174.354
ttt_random_ammo	590.849487 74.865868 32.444092	0.572 -0.382 0.568
ttt_random_ammo	583.630371 76.945564 35.587116	-88.194 -97.137 89.958
ttt_random_ammo	592.069092 87.563332 32.357494	0.058 0.000 0.000
ttt_random_ammo	-1923.270142 738.020142 -239.502518	-0.527 -0.851 0.689
ttt_random_ammo	-1915.376709 737.680237 -239.593735	0.469 -0.155 2.783
ttt_random_ammo	-1923.230347 733.081482 -239.509415	0.549 -1.193 0.655
ttt_random_ammo	-1413.873657 -380.406830 -323.532562	0.150 -3.721 0.559
ttt_random_ammo	-1417.489136 -375.194214 -323.541443	0.319 0.725 1.076
ttt_random_ammo	-1414.917603 -368.336395 -323.566650	-0.174 -0.433 0.504
ttt_random_ammo	-1063.412964 -106.240891 -316.865265	1.123 -0.270 0.031
ttt_random_ammo	-1074.067505 -106.873947 -316.751892	0.489 -0.081 0.965
ttt_random_ammo	151.400604 773.963074 -495.402039	-0.562 3.557 101.729
ttt_random_ammo	141.108521 778.322205 -494.484222	-0.577 2.694 -67.181
ttt_random_ammo	160.149170 778.760193 -494.619019	1.884 -6.755 72.962
ttt_random_ammo	164.213882 181.280640 -481.501434	-0.424 0.206 0.514
ttt_random_ammo	170.173447 166.767136 -481.543640	-1.310 -0.032 1.590
weapon_zm_rifle	10.420959 -29.318987 927.108459	3.704 12.664 65.591
weapon_zm_rifle	-1236.376465 905.816589 83.790520	-0.088 92.969 -90.217
weapon_zm_rifle	-1510.121948 1235.706177 -60.723545	62.985 -96.718 86.434
weapon_zm_rifle	-1318.782349 -806.992188 -184.875427	3.614 12.655 65.141
weapon_zm_mac10	40.824997 209.448761 33.279976	0.404 -51.593 -88.310
weapon_zm_mac10	-1249.966797 759.607361 -76.935844	-5.514 -25.754 -38.368
weapon_zm_mac10	-265.063477 -770.213135 -487.768890	3.461 57.711 91.307
weapon_zm_mac10	-1445.683472 -801.245972 -182.742188	-0.438 -46.035 -88.115
weapon_zm_mac10	-1732.283081 1168.807007 -483.527527	-4.509 -55.460 -89.543
weapon_zm_mac10	-1278.043091 1989.080933 -493.921509	0.595 -46.533 -94.277
item_ammo_pistol_ttt	-1585.018555 -552.843506 -337.039215	-5.169 -0.235 -1.552
item_ammo_pistol_ttt	-1598.129517 -552.647095 -338.177612	-6.081 -0.530 -1.316
