# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_dust
# Exported by: [CM:MOD] SilentK
setting:	replacespawns 1
ttt_random_weapon	2521.795166 1186.519287 33.200100	1.874 4.930 -92.601
ttt_random_weapon	-40.345200 3645.359131 49.206902	1.798 4.929 -92.775
ttt_random_weapon	-1223.718994 3682.846680 1.195700	1.890 5.712 -92.694
ttt_random_weapon	-881.382629 3252.990967 33.204700	1.822 4.690 -92.719
item_ammo_smg1_ttt	2183.518066 393.785309 2.599500	0.863 4.003 0.945
item_ammo_smg1_ttt	-728.206482 886.019104 0.488100	-1.234 0.123 -0.289
item_ammo_smg1_ttt	-385.194397 2125.539795 1.336000	-1.428 2.603 -2.767
item_ammo_smg1_ttt	-371.062195 2112.197510 11.920100	-12.564 -70.163 78.184
item_ammo_smg1_ttt	-1225.087646 2521.042969 -131.381195	5.362 -2.247 18.884
item_ammo_smg1_ttt	-1236.199219 3563.817383 9.744200	0.000 -21.705 88.291
item_ammo_smg1_ttt	819.938477 3829.552490 48.517399	-0.301 0.183 -0.113
item_ammo_smg1_ttt	825.861328 3827.789795 62.376801	-0.670 -0.087 -0.041
item_ammo_smg1_ttt	857.780518 850.392517 9.715000	0.225 53.045 88.014
item_ammo_smg1_ttt	-812.316223 -140.459702 0.511300	0.098 -0.162 -0.116
item_ammo_smg1_ttt	520.249023 2773.508545 0.693200	0.006 -2.635 0.353
weapon_ttt_m16	1252.449951 880.431702 9.353700	-63.721 118.337 126.613
weapon_ttt_m16	-963.986572 2252.944336 -181.127502	-4.164 -10.180 -78.233
weapon_ttt_m16	1058.120605 3191.534424 -62.866402	2.129 -0.179 84.310
weapon_ttt_m16	-352.633698 -1823.418335 65.159203	2.037 0.976 84.294
ttt_playerspawn	1623.501343 3227.621826 -127.485565	0.012 -0.035 -0.103
ttt_playerspawn	1514.971802 3073.804688 -127.508339	-0.208 -0.069 0.096
ttt_playerspawn	1350.067139 3293.683350 -127.495186	-0.007 -0.000 0.007
ttt_playerspawn	1354.297974 2984.815918 -126.648888	2.613 -1.339 0.221
ttt_playerspawn	42.482281 3423.399170 -1.974462	-1.409 0.217 -0.900
ttt_playerspawn	-23.136311 3105.557861 -6.116363	0.993 -0.012 -0.910
ttt_playerspawn	817.835754 3243.633789 0.469279	0.091 0.171 -0.015
ttt_playerspawn	626.705872 2734.311768 0.495827	-0.118 -0.009 0.012
ttt_playerspawn	18.244415 2183.465088 0.536125	0.027 -0.000 -0.027
ttt_playerspawn	-634.357910 2164.652344 0.395687	0.034 -0.153 -1.298
ttt_playerspawn	-1653.976807 2575.301270 32.483433	0.052 -0.000 -0.052
ttt_playerspawn	-1379.671509 2883.391113 0.534127	-0.035 0.177 0.037
ttt_playerspawn	-1436.836060 3530.040527 1.232272	1.625 -0.248 -0.022
ttt_playerspawn	-1085.451904 1459.303223 -191.325882	-0.291 0.119 0.055
ttt_playerspawn	-1047.059692 666.237488 -187.175674	-3.271 -3.203 -1.333
ttt_playerspawn	-786.190308 828.914185 0.509664	0.048 -0.000 -0.048
ttt_playerspawn	145.790817 637.388855 0.519009	0.040 -0.099 0.050
ttt_playerspawn	1949.586670 648.232788 1.416052	-0.178 0.065 -0.264
ttt_playerspawn	2332.664551 408.985718 0.495231	-0.008 0.000 -0.008
ttt_playerspawn	1957.626343 1079.618896 32.517735	0.043 -0.000 -0.043
ttt_playerspawn	1544.560059 1125.567871 0.529163	-0.222 -0.011 0.335
ttt_playerspawn	633.088562 1123.856201 32.560867	0.022 -0.000 -0.020
ttt_playerspawn	-890.254333 1416.176392 0.548347	0.030 0.000 -0.030
ttt_playerspawn	-0.952642 1295.079956 32.489113	0.045 -0.000 -0.045
ttt_playerspawn	559.326233 -374.037628 16.894135	-2.817 0.272 0.225
ttt_playerspawn	126.620644 -655.777344 0.455210	0.010 0.000 0.010
ttt_playerspawn	-548.608826 -1668.373901 64.532173	-0.007 0.084 0.039
ttt_playerspawn	15.406316 -1612.569580 64.585312	-0.026 0.416 0.043
ttt_playerspawn	573.327393 -1698.009399 64.535065	0.008 0.015 -0.069
ttt_playerspawn	-697.174438 -182.248871 0.588820	-0.027 -0.094 -0.062
ttt_playerspawn	-974.650879 242.313782 32.559963	0.015 -0.000 -0.015
ttt_playerspawn	573.493469 3729.551514 48.573486	0.009 0.000 -0.015
item_box_buckshot_ttt	-777.676086 1526.342896 0.369500	0.778 0.008 -0.540
item_box_buckshot_ttt	179.333496 1493.089722 36.354000	1.164 18.720 90.164
item_box_buckshot_ttt	186.715393 1468.886963 32.466499	-0.837 89.345 0.077
item_box_buckshot_ttt	-1704.779541 2201.497314 112.356300	-0.820 -0.006 0.739
item_box_buckshot_ttt	-1719.169800 2211.811523 36.425900	0.000 104.885 90.002
item_box_buckshot_ttt	-906.759705 1800.777588 -180.236603	-17.377 -2.588 -4.945
item_box_buckshot_ttt	-1717.915894 3695.746094 0.483600	-0.493 -14.871 -0.016
item_box_buckshot_ttt	-1772.967651 3702.673828 4.569400	14.858 -1.035 6.598
item_box_buckshot_ttt	-197.088196 3065.734863 12.044600	3.028 6.203 2.932
item_box_buckshot_ttt	-293.180908 3021.671387 15.676400	4.510 0.179 -3.779
item_box_buckshot_ttt	-287.789001 3003.574951 16.443199	2.824 94.721 4.462
item_box_buckshot_ttt	1853.102539 3209.904297 -117.841499	0.898 -0.142 -3.296
item_box_buckshot_ttt	1306.451660 1157.436890 32.453899	1.578 -0.063 -0.465
item_box_buckshot_ttt	1360.231323 1430.162964 24.787201	-5.629 -0.212 11.430
item_box_buckshot_ttt	510.895203 -222.983597 45.293098	-14.500 100.024 -92.326
item_box_buckshot_ttt	495.861206 -187.610992 55.375702	-4.693 11.756 114.522
item_box_buckshot_ttt	517.617615 -209.367096 50.071098	45.646 72.990 -172.696
item_box_buckshot_ttt	-1049.485107 135.877304 32.435902	-0.604 -0.007 0.536
item_box_buckshot_ttt	772.349121 -1573.832764 67.664497	-3.540 -0.065 3.571
item_box_buckshot_ttt	497.023712 -1850.002563 64.471802	0.793 -0.009 -0.825
item_ammo_357_ttt	2578.956055 663.320679 2.806000	0.783 0.205 2.118
item_ammo_357_ttt	-38.702702 1157.574707 32.419998	-0.512 1.025 -0.000
item_ammo_357_ttt	-246.204498 1587.662598 50.187099	-45.326 -0.442 -0.478
item_ammo_357_ttt	-1254.303223 610.266113 -60.706402	88.834 36.802 0.008
item_ammo_357_ttt	-1324.789307 556.991699 -63.689899	0.720 0.104 -0.024
item_ammo_357_ttt	-1279.252686 609.633728 16.348900	0.452 0.054 0.033
item_ammo_357_ttt	687.666687 3336.595215 -99.851601	23.444 -10.661 -6.649
item_ammo_357_ttt	681.584717 3334.368896 -97.065598	24.376 -7.451 -5.592
item_ammo_357_ttt	714.600708 -960.403992 69.046501	-4.404 -0.706 1.157
item_ammo_357_ttt	724.788330 -798.024109 96.461700	0.459 -4.387 -0.248
item_ammo_357_ttt	-115.354599 -497.850891 3.230600	0.490 2.888 -9.036
item_ammo_revolver_ttt	583.442993 400.732086 0.513600	1.055 -1.601 0.293
item_ammo_revolver_ttt	573.540527 400.930511 0.505000	0.772 -11.840 -0.080
item_ammo_revolver_ttt	2231.198242 1208.713989 32.314800	0.447 0.073 0.062
item_ammo_revolver_ttt	2264.332764 1242.095215 32.432800	0.934 144.740 0.038
item_ammo_revolver_ttt	-1886.870361 2844.487305 32.459000	1.762 0.285 -1.074
item_ammo_revolver_ttt	-1846.273315 2941.635498 48.369999	0.458 0.057 0.040
item_ammo_revolver_ttt	-1971.376343 2736.077393 35.409302	88.867 61.213 -145.085
item_ammo_revolver_ttt	-913.391418 1605.126343 -178.761398	-8.587 1.747 -1.091
item_ammo_revolver_ttt	279.669586 3290.499512 7.681800	-85.146 -169.864 -143.920
item_ammo_revolver_ttt	276.678802 3309.389160 32.356499	0.466 -83.513 -0.499
item_ammo_revolver_ttt	-116.739799 541.175415 0.862800	-1.151 -0.199 -2.656
item_ammo_revolver_ttt	-291.327911 -281.520203 0.353200	0.573 0.053 -0.023
ttt_random_ammo	-1297.413208 1324.782593 10.508700	-0.118 0.819 0.085
ttt_random_ammo	-1296.192627 1078.121460 43.354000	1.540 0.040 1.841
ttt_random_ammo	-1754.107056 3342.016602 18.691601	4.198 -0.259 -6.193
ttt_random_ammo	-1781.589355 3367.265381 15.273900	0.853 -0.819 -5.638
ttt_random_ammo	-1776.723755 3346.089844 17.798800	0.840 -0.216 -6.023
ttt_random_ammo	1674.025146 3732.251465 67.838501	-0.188 4.417 89.245
ttt_random_ammo	1689.713379 3747.616699 57.234200	0.048 -0.000 0.021
ttt_random_ammo	268.281891 2852.477051 10.209500	-3.715 -1.900 -4.030
ttt_random_ammo	-1276.237793 3108.358398 32.340698	-0.046 0.000 0.023
ttt_random_ammo	-1278.846191 3088.146729 32.359501	0.060 -0.000 -0.005
ttt_random_ammo	-1302.864380 3086.394043 32.376301	-0.118 -0.000 0.082
ttt_random_ammo	-1300.369507 3110.106934 32.376301	-0.116 -0.000 0.080
ttt_random_ammo	-912.948730 2682.962646 32.357498	0.057 0.000 0.000
ttt_random_ammo	-903.329895 2544.661133 32.385201	0.265 -0.001 -0.266
ttt_random_ammo	-916.316711 2646.156738 32.376099	0.129 -0.000 -0.096
ttt_random_ammo	-1986.076294 2934.559570 32.382500	0.218 0.001 0.206
ttt_random_ammo	-1993.584473 2858.270020 32.369099	0.090 -0.000 -0.044
ttt_random_ammo	-1674.544189 2176.134766 32.376202	0.134 0.000 0.102
ttt_random_ammo	-479.517609 2058.900635 58.663300	0.049 0.000 -0.015
ttt_random_ammo	-507.271301 2058.871826 58.631401	0.047 0.000 -0.035
ttt_random_ammo	-529.612183 2058.504150 58.667301	0.052 0.000 -0.009
ttt_random_ammo	752.543213 2073.289063 0.325200	0.045 0.000 -0.031
ttt_random_ammo	728.635986 2071.076904 0.386700	0.301 0.002 0.311
ttt_random_ammo	755.430420 2096.779785 0.395100	1.020 0.013 1.190
ttt_random_ammo	722.915588 2091.894287 0.351200	0.051 0.000 -0.011
ttt_random_ammo	-106.598297 1799.142334 32.349098	0.051 -0.000 0.014
ttt_random_ammo	-78.797501 1802.415894 32.417599	1.667 -0.036 -2.022
ttt_random_ammo	-48.332100 1800.993530 32.353401	0.055 -0.000 0.008
ttt_random_ammo	-84.565804 1659.026978 32.384102	-0.196 -0.001 0.178
ttt_random_ammo	-244.288895 1273.869019 32.318199	-0.048 -0.000 -0.035
ttt_random_ammo	-209.516693 1282.222534 32.343102	-0.048 -0.000 -0.021
ttt_random_ammo	-179.179993 1279.449707 32.356400	-0.058 -0.000 -0.003
ttt_random_ammo	-1293.201172 1516.933228 0.331100	-0.046 -0.000 -0.029
ttt_random_ammo	-1264.578247 1510.484985 0.380200	-0.152 -0.001 0.124
ttt_random_ammo	-780.162292 1304.258667 0.380200	-0.152 -0.001 0.124
ttt_random_ammo	-881.216919 767.930420 32.383499	-0.113 -0.264 0.394
ttt_random_ammo	-1037.406616 495.228607 32.403198	-0.064 0.163 -0.053
ttt_random_ammo	-1007.871887 496.785889 32.385201	-0.075 -0.163 0.065
ttt_random_ammo	-987.197815 497.985504 32.417999	0.157 0.121 -0.199
ttt_random_ammo	-1128.266724 250.838394 32.365398	0.077 -0.000 -0.026
ttt_random_ammo	-492.694794 -269.260986 0.385700	0.345 0.690 -0.062
ttt_random_ammo	-814.011292 -24.346399 0.322600	0.033 -0.080 -0.204
ttt_random_ammo	-781.573486 -14.197300 0.344500	0.047 0.000 -0.019
ttt_random_ammo	-768.590576 -36.156799 0.322700	0.045 -0.000 0.032
ttt_random_ammo	-798.580322 -51.747101 1.380600	-0.148 -0.900 -0.105
ttt_random_ammo	-619.520081 -14.998300 0.355400	0.054 0.000 -0.005
ttt_random_ammo	-596.878723 -44.600498 0.370100	-0.008 -0.076 0.199
ttt_random_ammo	-867.369385 -456.804688 0.408800	-0.053 -0.195 0.256
ttt_random_ammo	-628.701294 -694.921204 0.359700	1.151 0.030 -0.806
ttt_random_ammo	-635.637817 -727.484985 0.430700	1.168 0.029 1.392
ttt_random_ammo	-639.507629 -754.244019 0.332700	0.045 0.000 -0.028
ttt_random_ammo	-621.913818 -629.470520 0.359500	0.060 0.000 0.004
ttt_random_ammo	-56.897400 -1388.902954 0.394000	0.769 0.008 0.883
ttt_random_ammo	-80.259201 -1391.796265 0.369100	0.085 0.000 0.040
ttt_random_ammo	-59.147202 -1341.462158 0.357900	-0.108 -0.180 0.022
ttt_random_ammo	-71.669502 -1366.348389 0.374100	0.025 0.121 -0.085
ttt_random_ammo	-744.329712 -1466.676147 64.335197	0.045 0.000 -0.026
ttt_random_ammo	-709.508301 -1465.837402 64.366402	-0.254 -0.360 0.207
ttt_random_ammo	-670.609314 -1462.047119 64.194397	0.693 0.015 0.142
ttt_random_ammo	-749.156189 -1818.734253 64.372704	0.103 -0.000 -0.063
ttt_random_ammo	-371.402802 -1842.751465 64.344498	0.047 -0.000 0.019
ttt_random_ammo	-401.766205 -1837.054565 64.359001	0.051 -0.057 0.174
ttt_random_ammo	-388.657898 -1807.810547 64.363403	0.067 0.000 0.015
ttt_random_ammo	727.895325 -1560.543579 65.605698	-3.822 -1.432 5.436
ttt_random_ammo	700.991028 -1564.573364 64.537498	-0.848 -0.065 0.094
ttt_random_ammo	739.143982 -1515.218872 96.357498	0.057 0.000 0.000
ttt_random_ammo	695.930603 -922.810486 69.964500	-6.792 1.759 3.379
ttt_random_ammo	667.379272 -923.944275 66.753899	-7.783 1.710 3.349
ttt_random_ammo	644.933594 -933.764404 65.016098	-3.713 0.582 0.369
ttt_random_ammo	-205.755203 -37.375702 0.374400	0.114 -0.000 -0.077
ttt_random_ammo	-197.294907 -21.430099 0.367200	0.078 -0.000 -0.031
ttt_random_ammo	2543.892822 1153.505127 32.423199	1.453 0.034 1.749
ttt_random_ammo	2504.014648 1153.616211 32.346802	0.050 0.000 -0.017
ttt_random_ammo	2480.957764 1154.593872 32.335201	0.046 0.000 -0.027
ttt_random_ammo	1867.534790 886.516113 80.366997	0.308 0.002 0.321
ttt_random_ammo	1910.055054 839.531921 80.298698	0.046 0.000 -0.035
ttt_random_ammo	1388.451172 1061.051392 0.330300	0.045 0.000 -0.029
ttt_random_ammo	635.278381 1296.803711 32.389702	0.485 -0.003 -0.534
ttt_random_ammo	632.084900 1328.201294 32.346901	0.050 -0.000 0.017
ttt_random_ammo	526.806824 1299.950928 32.338402	-0.047 -0.000 -0.025
ttt_random_ammo	444.816986 2121.454834 2.293100	1.854 0.722 0.130
ttt_random_ammo	439.486786 2086.363525 1.808300	1.596 -0.093 0.166
ttt_random_ammo	872.590576 3186.563477 0.444700	-0.033 -0.121 0.031
ttt_random_ammo	893.404175 3166.713623 1.030700	-3.211 0.679 -0.134
ttt_random_ammo	1617.871826 2842.413330 -112.867897	-3.823 3.854 -7.347
ttt_random_ammo	1768.415649 2897.598389 -115.089996	1.601 1.704 -92.893
ttt_random_ammo	1773.110596 3078.589111 -115.596298	-0.730 0.007 -0.834
ttt_random_ammo	1773.952271 3043.998291 -115.653198	0.050 -0.000 0.017
ttt_random_ammo	1891.604492 3351.251221 -127.383202	-0.145 -0.134 1.523
ttt_random_ammo	1890.192749 3325.181885 -127.266701	-0.072 -0.154 -8.391
ttt_random_ammo	1894.562012 3385.191895 -126.852501	-0.134 -0.109 1.593
ttt_random_ammo	1119.484375 3129.422852 -63.615601	-0.097 0.000 -0.057
ttt_random_ammo	1113.527466 3152.503174 -63.622700	-0.069 0.000 -0.020
ttt_random_ammo	1139.485840 3156.964111 -63.556000	-0.033 0.169 -0.026
ttt_random_ammo	1135.182251 3125.882813 -63.553799	-1.579 0.039 -1.894
ttt_random_ammo	1053.045166 3129.106201 0.347000	-0.044 0.000 0.027
ttt_random_ammo	1050.133545 3156.086670 0.330400	-0.046 0.000 0.034
ttt_random_ammo	1076.414795 3159.273926 0.460200	-1.257 0.032 -1.517
ttt_random_ammo	1073.877197 3119.959717 0.340100	-0.044 0.000 0.031
weapon_zm_rifle	-22.613701 1156.533691 33.486000	5.658 -2.756 23.742
weapon_zm_rifle	-1269.128418 563.227783 -62.615601	3.264 18.470 67.166
weapon_zm_rifle	869.831177 3356.538330 -122.890900	-0.048 -2.134 -95.346
weapon_zm_rifle	710.563110 -974.476013 69.345901	5.057 137.606 63.132
weapon_zm_mac10	2181.768311 380.829193 16.813499	0.475 60.761 89.200
weapon_zm_mac10	-892.524475 2308.320313 33.209599	-0.414 -43.426 -88.848
weapon_zm_mac10	-1225.582764 2493.284912 -140.266998	-13.691 62.205 98.768
weapon_zm_mac10	67.108002 3789.613525 49.217201	-0.232 -11.065 -88.240
item_ammo_pistol_ttt	-9.143600 -1401.045166 96.362801	-0.119 -0.019 -0.036
item_ammo_pistol_ttt	-31.651600 -1435.238403 99.288399	-89.289 122.369 146.227
item_ammo_pistol_ttt	1281.192749 867.555725 0.494000	0.223 0.270 0.103
item_ammo_pistol_ttt	1287.406616 870.429321 3.367100	89.133 164.942 166.204
item_ammo_pistol_ttt	1294.475952 870.740479 10.689800	-67.406 -0.438 29.710
item_ammo_pistol_ttt	1495.688599 469.546112 29.387800	-75.768 -171.888 -173.204
item_ammo_pistol_ttt	-117.022202 1658.177734 32.418301	-0.325 0.030 -0.418
item_ammo_pistol_ttt	-911.300781 1197.512939 -99.661201	0.014 0.029 0.014
item_ammo_pistol_ttt	-1265.176880 1324.152832 -183.821594	81.647 -165.932 -165.203
item_ammo_pistol_ttt	-1736.701416 3626.619385 4.250600	-88.441 42.980 -56.071
item_ammo_pistol_ttt	1046.982788 3203.024902 -63.654800	-0.177 -0.013 -0.037
item_ammo_pistol_ttt	1661.678223 2847.339111 -110.222397	-3.824 0.024 -8.415
item_ammo_pistol_ttt	-34.616600 3754.737549 51.209702	-89.854 1.362 -0.073
item_ammo_pistol_ttt	122.686897 2286.289307 24.491199	0.014 4.255 -0.186
item_ammo_pistol_ttt	1304.435791 1332.291626 32.388699	-0.096 -0.020 -0.029
item_ammo_pistol_ttt	-630.386597 -669.086182 0.369500	0.056 -0.002 0.027
item_ammo_pistol_ttt	-335.384003 -1846.668335 64.430496	-0.601 0.037 -0.394
item_ammo_pistol_ttt	-58.584599 -74.369003 0.391100	-0.062 -0.033 0.013
weapon_ttt_explosivegrenade	-1260.365601 584.069336 -59.097950	-0.120 0.000 -0.054
weapon_ttt_explosivegrenade	-1235.009399 591.213989 -59.232922	-0.002 0.000 -0.001
weapon_ttt_explosivegrenade	-1255.218384 1986.726563 -181.767365	-47.855 89.706 111.102
weapon_ttt_explosivegrenade	-1154.010376 1860.493042 -128.866959	-1.459 0.008 -0.656
weapon_ttt_explosivegrenade	-1130.515381 3721.851807 5.677175	-0.019 -0.003 7.314
weapon_ttt_explosivegrenade	1905.691772 3463.267334 116.805252	-0.065 0.000 -0.029
weapon_ttt_explosivegrenade	1905.789185 3370.876953 116.784241	-0.009 0.000 -0.004
weapon_ttt_explosivegrenade	-187.839966 1206.727539 132.784241	-0.007 0.000 -0.004
weapon_ttt_explosivegrenade	-197.257050 1216.509399 132.780594	-0.005 0.000 -0.003
weapon_ttt_explosivegrenade	-214.301666 1228.393188 132.769058	-0.002 0.000 -0.001
weapon_ttt_explosivegrenade	-188.925781 1229.048584 132.782440	-0.006 0.000 -0.003
weapon_zm_pistol	1521.110229 480.811005 32.428001	-12.978 32.524 82.795
weapon_zm_pistol	530.526306 1336.704346 33.537899	0.399 -150.631 -88.661
weapon_zm_pistol	-922.931702 1246.125122 -99.504898	0.357 35.030 91.948
weapon_zm_pistol	-1781.602905 3616.021240 2.929400	-1.567 -37.231 -90.282
weapon_zm_pistol	-356.868500 3008.957520 13.901600	5.212 -38.637 -90.348
weapon_zm_pistol	1631.277588 2864.557861 -113.891602	-8.903 -34.890 -95.466
weapon_zm_molotov	-1283.971069 1329.927124 4.555100	3.559 -0.098 -3.672
weapon_zm_molotov	-1274.304321 1326.083374 1.761800	-24.809 14.717 -89.943
weapon_zm_molotov	-1637.643555 2049.719727 33.630901	73.474 -91.224 -93.894
weapon_zm_molotov	-925.675476 1906.615356 -178.386703	34.689 124.535 -104.164
weapon_zm_molotov	-46.446301 -1378.861450 4.533100	1.181 0.012 -0.993
weapon_zm_molotov	-858.683777 -825.562805 4.602200	2.359 -0.124 -2.404
weapon_ttt_confgrenade	1808.636963 476.104706 3.853700	-1.223 0.711 -2.348
weapon_ttt_confgrenade	163.749603 1506.652222 131.565201	1.744 45.447 6.337
weapon_ttt_confgrenade	-894.843872 3039.383301 35.524300	1.959 0.245 -0.619
weapon_ttt_confgrenade	858.257202 3251.120117 1.978500	-15.600 42.794 -97.214
weapon_ttt_confgrenade	562.841125 -1274.051636 63.892883	-6.701 -1.777 3.896
weapon_ttt_confgrenade	436.757507 -1250.499146 57.601810	5.249 -16.543 -116.866
weapon_zm_shotgun	145.171799 1589.612427 33.020401	-0.275 -81.803 -83.788
weapon_zm_shotgun	-1747.677734 2265.965088 33.268101	-0.423 7.998 84.206
weapon_zm_shotgun	-881.982422 3727.766113 1.609500	-0.350 3.493 85.630
weapon_zm_shotgun	-298.855896 3061.517334 14.092200	3.694 -1.569 -93.802
weapon_zm_shotgun	1861.772461 3223.066162 -118.160896	1.448 -10.340 -96.313
weapon_zm_shotgun	577.092590 -69.691704 13.277800	-11.617 -9.627 -92.140
weapon_zm_shotgun	506.498688 -1837.662842 65.243797	0.000 -151.583 82.501
weapon_zm_sledge	-1148.669434 1494.950195 2.949900	0.704 -23.856 88.461
weapon_zm_sledge	-1256.006714 1935.588379 -124.902397	2.089 37.753 88.299
weapon_zm_sledge	1261.309570 3778.107422 53.930500	0.787 50.619 -130.813
weapon_zm_sledge	-361.165588 -752.191406 10.649500	-1.278 22.647 96.769
weapon_zm_revolver	578.564880 394.786194 4.312300	29.580 92.007 22.986
weapon_zm_revolver	2401.549805 1194.391724 74.899597	5.366 -28.370 -82.500
weapon_zm_revolver	-1888.482544 2851.519775 58.843399	2.453 13.089 -83.538
weapon_zm_revolver	299.347809 3271.114990 7.254600	2.269 153.608 -89.048
weapon_zm_revolver	240.607498 137.518402 22.712500	-6.614 -99.385 -80.066
weapon_zm_revolver	474.945709 -1542.850586 65.948799	2.678 -18.221 -84.074
weapon_ttt_glock	-20.154100 -1426.857788 97.534203	0.488 44.931 -88.530
weapon_ttt_glock	-920.480774 1244.741211 -96.670502	12.629 -35.110 -85.593
weapon_ttt_glock	95.171898 3585.521240 33.383499	-0.404 -41.074 -89.323
weapon_ttt_glock	717.009583 -593.658325 44.315498	-5.197 -33.438 -87.429
