# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_prodigy
# Exported by: [CM:MOD] SilentK
setting:	replacespawns 1
ttt_playerspawn	1742.712646 -1090.882446 -287.518585	-0.045 0.000 0.045
ttt_playerspawn	423.823883 -493.134949 -49.932999	2.525 0.016 -2.524
ttt_playerspawn	-129.577713 -354.972351 -207.972931	6.805 0.716 3.705
ttt_playerspawn	412.744751 112.654778 -255.489685	-0.022 0.041 0.022
ttt_playerspawn	319.796478 71.445328 -255.434036	0.012 -0.000 0.014
ttt_playerspawn	1942.183838 -995.453552 -479.487488	-0.026 0.000 0.026
ttt_playerspawn	1973.150635 155.172623 -287.468750	-0.029 0.000 0.029
ttt_playerspawn	1767.777954 -324.492767 -415.437286	0.012 -0.000 0.014
ttt_playerspawn	190.480148 -709.668518 -210.659897	3.685 0.744 1.239
ttt_playerspawn	2995.382080 615.870544 -383.473602	-0.233 -0.036 0.005
ttt_playerspawn	3107.654785 679.290222 -383.512939	0.035 0.000 -0.035
ttt_playerspawn	1934.947388 911.623413 -383.492950	0.025 0.000 -0.025
ttt_playerspawn	2544.428955 429.945953 -383.474854	0.021 0.000 -0.021
ttt_playerspawn	1997.983276 524.543213 -393.542755	0.008 0.000 -0.008
ttt_playerspawn	962.488403 933.425659 -255.540863	0.058 0.158 0.098
ttt_playerspawn	749.191345 538.896240 -255.477356	0.029 0.000 -0.029
ttt_playerspawn	-127.795967 -430.623352 -208.781296	4.883 -0.011 -0.273
ttt_playerspawn	460.785309 -363.496857 -207.482620	0.114 2.018 -0.004
ttt_playerspawn	570.417419 -898.069580 -399.488464	0.031 0.000 -0.018
ttt_playerspawn	897.379028 -1602.011353 -399.478210	-0.143 -3.197 -0.009
weapon_ttt_mp5	1250.952637 -733.971741 -374.797150	1.303 -12.011 85.930
weapon_ttt_mp5	1325.118530 -1304.231567 -286.812378	1.161 -13.081 84.976
weapon_ttt_mp5	482.551208 794.282104 -294.735321	1.272 -12.639 85.659
weapon_ttt_mp5	2339.644043 16.882641 -414.779999	1.224 -12.775 85.519
item_box_buckshot_ttt	-64.418701 404.001801 -295.533386	-0.338 -1.874 0.310
item_box_buckshot_ttt	-56.841801 412.401886 -295.506287	0.029 4.334 -0.299
item_box_buckshot_ttt	988.193726 -1132.472046 -399.548798	0.521 -0.007 0.412
item_box_buckshot_ttt	979.181519 -1133.205566 -399.567810	0.721 -0.006 0.594
item_box_buckshot_ttt	2939.825195 -1023.109924 -159.571793	-0.651 -0.007 0.583
item_box_buckshot_ttt	2937.946045 -1010.411926 -159.572205	0.025 0.023 0.022
item_box_buckshot_ttt	3005.173340 -61.488499 -479.597992	-0.855 -0.010 0.765
item_box_buckshot_ttt	2367.530762 440.926514 -383.491302	0.000 -13.460 0.046
item_box_buckshot_ttt	2363.766113 429.296906 -383.494202	-0.112 -0.717 0.004
item_box_buckshot_ttt	2357.536621 452.571411 -383.488586	-0.203 20.185 0.165
item_box_buckshot_ttt	2373.736328 452.639587 -383.545685	-0.464 -0.733 1.062
item_box_buckshot_ttt	414.371887 -566.017273 -207.561707	1.824 0.074 0.526
item_box_buckshot_ttt	410.024689 -555.908997 -207.520706	0.919 0.116 0.335
item_box_buckshot_ttt	1880.717651 -1267.810791 -479.575836	-0.228 0.169 0.249
item_box_buckshot_ttt	1873.315552 -1270.779663 -479.587402	0.525 0.310 0.574
item_box_buckshot_ttt	1862.246704 -1271.999634 -479.604828	-0.951 -0.004 0.843
item_ammo_357_ttt	357.516388 -471.342804 -40.151299	5.858 0.588 3.207
item_ammo_357_ttt	365.385010 -474.428589 -41.123600	7.418 -0.508 2.228
item_ammo_357_ttt	1929.461792 176.927399 -287.667511	0.450 0.064 0.055
item_ammo_357_ttt	1946.483032 176.837296 -287.646393	0.454 0.059 0.047
item_ammo_357_ttt	2943.247803 -596.394775 -479.634705	0.457 0.058 0.042
item_ammo_357_ttt	2927.471680 -585.061829 -479.655487	0.453 0.062 0.050
item_ammo_357_ttt	1958.629150 -617.908081 -115.563904	0.970 -0.018 -0.829
item_ammo_357_ttt	1969.716919 -614.161926 -115.628502	0.458 0.057 0.040
item_ammo_357_ttt	2163.890381 384.365570 -383.673920	0.449 0.068 0.057
item_ammo_357_ttt	2161.248779 395.592041 -383.556519	1.076 0.876 -0.042
item_ammo_357_ttt	2152.680908 385.368683 -383.655579	0.453 0.062 0.050
item_ammo_357_ttt	3109.786133 -450.799561 -472.240326	-32.527 161.174 -158.112
item_ammo_357_ttt	3130.191895 -458.600952 -477.048981	5.182 -4.823 27.026
item_ammo_357_ttt	3117.011719 -458.182892 -470.310944	-18.905 -114.109 161.035
item_ammo_357_ttt	417.493958 -560.394775 -49.330734	-6.376 1.284 36.241
item_ammo_357_ttt	424.407166 -562.794067 -50.606384	-12.909 1.835 -4.379
item_ammo_357_ttt	434.978668 -568.312561 -49.917221	13.867 -3.829 -0.298
item_ammo_revolver_ttt	-45.969398 399.736511 -295.574707	0.469 0.054 0.018
item_ammo_revolver_ttt	-43.664398 414.742889 -295.676086	0.449 0.068 0.058
item_ammo_revolver_ttt	2412.635742 -1512.764526 -159.596497	0.661 0.814 -0.027
item_ammo_revolver_ttt	2404.988525 -1514.238403 -159.529694	0.478 -1.190 0.000
item_ammo_revolver_ttt	2224.964111 -525.067627 -463.665405	0.451 0.065 0.054
item_ammo_revolver_ttt	2216.117432 -530.286316 -463.636292	0.457 0.058 0.042
item_ammo_revolver_ttt	2935.550293 673.483276 -347.250793	0.447 0.050 0.032
item_ammo_revolver_ttt	2275.187744 405.373505 -383.540314	0.270 -36.020 -0.000
item_ammo_revolver_ttt	2243.476074 421.344788 -380.603088	-89.860 -46.342 44.125
item_ammo_revolver_ttt	2266.315430 423.935608 -380.726410	88.668 -88.583 -2.797
item_ammo_revolver_ttt	2292.037598 404.099304 -378.917511	-0.056 21.052 -89.754
item_ammo_revolver_ttt	2286.522461 415.856506 -380.672699	89.266 35.794 -0.000
item_ammo_revolver_ttt	2189.483643 -121.106750 -415.618805	-0.259 1.844 0.015
item_ammo_revolver_ttt	2181.576172 -120.474953 -415.671753	0.449 0.067 0.057
item_ammo_revolver_ttt	2175.180420 -122.027855 -415.538330	0.712 -0.372 -0.288
item_ammo_revolver_ttt	1912.378540 1037.827759 -383.637207	0.848 0.330 0.006
item_ammo_revolver_ttt	1919.831299 1037.251831 -383.541656	0.409 0.117 0.104
item_ammo_revolver_ttt	1931.422485 1029.826538 -383.524841	1.918 0.287 -0.958
item_ammo_revolver_ttt	719.471619 -408.796783 -288.975861	-0.428 0.043 -6.308
item_ammo_revolver_ttt	706.221008 -403.379272 -289.758179	0.391 0.010 -6.264
item_ammo_revolver_ttt	698.089600 -403.415985 -289.770325	1.053 -0.032 -5.563
item_ammo_revolver_ttt	-58.817234 13.318106 -255.610916	0.462 0.055 0.032
item_ammo_revolver_ttt	-60.776718 27.169310 -255.656662	0.788 0.246 -0.014
item_ammo_revolver_ttt	-52.579914 18.705673 -255.597443	0.464 0.055 0.027
item_ammo_revolver_ttt	2137.890137 -1612.198242 -479.687561	0.446 0.073 0.063
item_ammo_revolver_ttt	2127.336914 -1613.432739 -479.685211	0.447 0.073 0.062
item_ammo_revolver_ttt	2116.063965 -1616.646240 -479.663391	0.451 0.065 0.053
item_ammo_revolver_ttt	121.579025 -663.812744 -153.375214	0.893 0.425 -0.045
item_ammo_revolver_ttt	130.440567 -649.000061 -170.830063	0.510 0.088 0.003
item_ammo_revolver_ttt	123.689430 -646.959351 -170.870453	1.535 1.863 0.000
ttt_random_ammo	2101.699219 1005.779419 -383.543488	0.828 0.024 1.002
ttt_random_ammo	2131.167480 1002.046997 -383.648804	0.052 0.000 -0.011
ttt_random_ammo	2162.837646 1001.931580 -383.625488	0.121 0.000 0.085
ttt_random_ammo	2201.431152 1000.330322 -383.630890	0.091 0.000 0.045
ttt_random_ammo	1803.798828 389.677094 -383.651001	0.051 0.000 -0.014
ttt_random_ammo	1787.360229 416.928192 -383.628998	0.098 0.000 0.055
ttt_random_ammo	1816.823608 444.980011 -383.543304	0.783 0.023 0.944
ttt_random_ammo	1860.203979 437.640808 -383.550201	0.979 0.026 1.186
ttt_random_ammo	1845.655762 399.645111 -383.569000	1.386 0.032 1.679
ttt_random_ammo	1885.400269 382.448486 -383.540985	0.780 0.023 0.945
ttt_random_ammo	1902.098022 403.912109 -383.609711	0.465 0.003 0.510
ttt_random_ammo	1895.227417 424.332397 -383.585510	1.738 0.031 2.106
ttt_random_ammo	1761.370850 594.383606 -383.679901	0.047 0.000 -0.034
ttt_random_ammo	1794.672363 642.323914 -383.662415	0.047 0.000 -0.025
ttt_random_ammo	1828.835571 602.456116 -383.618988	0.192 0.001 0.174
ttt_random_ammo	1852.753784 635.092224 -383.559113	1.049 0.027 1.257
ttt_random_ammo	1892.807129 600.330322 -383.569611	1.332 0.032 1.607
ttt_random_ammo	1906.751953 635.486572 -383.634613	0.077 0.000 0.026
ttt_random_ammo	466.583313 -600.599670 -207.642502	0.059 -0.000 -0.001
ttt_random_ammo	469.918091 -624.142822 -207.669601	0.046 -0.000 0.029
ttt_random_ammo	437.782104 -606.783875 -207.606705	1.462 -0.025 -1.726
ttt_random_ammo	439.564087 -636.147400 -207.564606	1.219 -0.030 -1.472
ttt_random_ammo	293.884613 -639.426575 -207.620697	0.170 -0.001 -0.146
ttt_random_ammo	484.308289 -353.054108 -207.679901	0.047 0.000 -0.034
ttt_random_ammo	452.743988 -385.650787 -207.636505	0.072 0.000 0.019
ttt_random_ammo	434.122589 -367.308807 -207.636505	0.071 0.000 0.018
ttt_random_ammo	408.808502 -391.912506 -207.646698	0.055 0.000 -0.007
ttt_random_ammo	297.383606 -389.578613 -207.644501	0.057 -0.000 0.004
ttt_random_ammo	304.144806 -360.085785 -207.632706	0.083 -0.000 -0.035
ttt_random_ammo	17.894699 173.870193 -255.583893	1.682 0.035 2.035
ttt_random_ammo	39.998901 174.869995 -255.669601	0.046 0.000 -0.029
ttt_random_ammo	495.194397 26.190800 -255.610199	-0.284 -0.001 0.288
ttt_random_ammo	486.303986 47.469200 -255.612106	-0.251 -0.001 0.247
ttt_random_ammo	920.555176 -848.841187 -399.545593	-1.346 -0.033 1.632
ttt_random_ammo	934.398499 -868.006226 -399.611115	0.398 -0.002 -0.429
ttt_random_ammo	907.736084 -870.789673 -399.544006	-1.220 -0.030 1.474
ttt_random_ammo	857.131592 -1607.814941 -399.517609	-0.008 -5.239 0.338
ttt_random_ammo	871.657104 -1602.373413 -399.648804	0.052 -0.000 0.011
ttt_random_ammo	1088.460815 -1582.568115 -399.491913	-1.565 0.044 1.897
ttt_random_ammo	1125.244751 -1583.074463 -399.536987	-0.966 0.110 1.400
ttt_random_ammo	1847.192505 -1312.898804 -479.611115	0.405 -0.002 -0.437
ttt_random_ammo	1826.206543 -1318.605591 -479.623901	0.133 -0.000 -0.100
ttt_random_ammo	1820.052002 -1348.517822 -479.642487	0.059 -0.000 -0.000
ttt_random_ammo	1875.582642 -1219.876831 -479.614594	0.275 0.001 0.278
ttt_random_ammo	1874.275024 -1293.583862 -479.579712	1.522 0.036 1.834
ttt_random_ammo	1872.864746 -1247.765625 -479.543121	0.067 -4.010 -0.583
ttt_random_ammo	2113.771240 -1394.182739 -479.627197	0.109 0.000 0.069
ttt_random_ammo	2121.542725 -1414.934570 -479.644501	0.057 0.000 -0.004
ttt_random_ammo	1889.367310 -882.088684 -479.604401	-0.410 -0.003 0.443
ttt_random_ammo	2143.985596 -833.376404 -479.618988	0.192 0.001 0.174
ttt_random_ammo	3280.604248 -71.748657 -479.627228	0.110 0.000 0.070
ttt_random_ammo	3267.551758 -123.861465 -479.576630	1.567 0.040 1.901
ttt_random_ammo	3238.248779 -137.629868 -479.530701	-1.037 0.049 -1.312
ttt_random_ammo	3235.861084 -142.541885 -479.521149	1.287 -0.278 -1.419
ttt_random_ammo	3252.635986 -181.816360 -479.605072	1.241 0.019 1.456
weapon_zm_rifle	369.339996 -443.012909 -39.122002	6.421 135.543 64.887
weapon_zm_rifle	1951.391968 184.432404 -278.627991	3.255 -179.552 65.319
weapon_zm_rifle	2968.242188 -603.170227 -478.597412	3.240 -115.204 66.492
weapon_zm_rifle	1950.329102 -603.527527 -114.638496	3.302 12.032 65.162
weapon_zm_mac10	-206.733398 -452.487488 -214.718094	-0.024 109.041 -87.139
weapon_zm_mac10	797.115784 -1290.013184 -398.685089	0.083 -18.166 -88.163
weapon_zm_mac10	2956.031006 -584.353271 -476.525299	-4.972 -8.672 -95.600
weapon_zm_mac10	814.248718 637.817505 -220.247894	-0.012 -43.596 -88.018
weapon_zm_mac10	407.403809 48.044144 -255.098984	-0.101 101.460 87.759
weapon_zm_mac10	424.726563 53.495586 -254.658966	-0.074 113.643 -88.188
item_ammo_pistol_ttt	-65.012299 636.650024 -295.565094	-0.056 -0.020 -0.017
item_ammo_pistol_ttt	-53.696701 636.093018 -295.627289	-0.110 -0.019 -0.033
item_ammo_pistol_ttt	-67.349800 618.353821 -295.661591	-0.150 -0.001 -0.021
item_ammo_pistol_ttt	-54.572300 617.694519 -295.517487	-0.448 0.173 -0.226
item_ammo_pistol_ttt	158.569305 -669.894592 -203.738205	80.618 159.031 160.106
item_ammo_pistol_ttt	151.944702 -667.782776 -203.807907	42.643 1.610 4.176
item_ammo_pistol_ttt	1702.478638 -143.053406 -348.762390	83.333 127.798 1.338
item_ammo_pistol_ttt	1724.125610 -140.122498 -348.763306	89.842 177.993 -179.993
item_ammo_pistol_ttt	1109.012817 -1484.711304 -399.641388	-0.122 -0.019 -0.037
item_ammo_pistol_ttt	1101.508179 -1484.577515 -399.669312	-0.147 -0.018 -0.044
item_ammo_pistol_ttt	2444.073486 422.464386 -383.514404	0.003 2.719 -0.086
item_ammo_pistol_ttt	2420.640381 428.203888 -383.502899	-0.028 0.305 -0.019
item_ammo_pistol_ttt	2427.942383 427.638489 -383.505005	0.039 -0.080 0.012
item_ammo_pistol_ttt	2437.642090 428.107391 -383.535095	0.327 0.148 0.019
item_ammo_pistol_ttt	1913.536255 -1004.684326 -479.557495	1.579 -0.324 0.146
item_ammo_pistol_ttt	2722.753906 -513.785217 -463.583832	0.280 -0.156 0.069
item_ammo_pistol_ttt	2736.454346 -515.416687 -463.573578	0.010 -0.136 -0.002
item_ammo_pistol_ttt	2730.298828 -517.269104 -463.558716	0.378 0.874 -0.251
item_ammo_pistol_ttt	1259.332764 -664.287720 -375.581177	-0.693 0.143 -0.737
item_ammo_pistol_ttt	1269.190918 -666.999512 -375.677032	-0.154 -0.018 -0.046
item_ammo_pistol_ttt	1275.225830 -667.483704 -375.637207	-0.119 -0.019 -0.036
item_ammo_pistol_ttt	1751.426880 438.248199 -383.519531	0.366 3.594 0.000
item_ammo_pistol_ttt	1757.369751 420.215546 -383.549805	0.570 0.818 0.136
item_ammo_pistol_ttt	1751.199585 397.295654 -383.570587	-0.510 -0.105 -0.616
item_ammo_pistol_ttt	3346.853027 -550.661072 -479.531738	-0.027 -0.020 -0.008
item_ammo_pistol_ttt	3340.832764 -568.698669 -479.604584	-0.686 0.033 -0.229
item_ammo_pistol_ttt	3334.586670 -560.298584 -479.671783	-0.149 -0.018 -0.045
item_ammo_pistol_ttt	429.617615 233.285599 -295.519440	-0.160 0.477 -0.170
item_ammo_pistol_ttt	420.738373 233.254150 -295.516357	-0.642 0.516 -0.306
item_ammo_pistol_ttt	413.051056 233.233124 -295.531555	-0.616 0.581 -0.396
item_ammo_pistol_ttt	683.844116 9.227793 -255.511398	0.385 0.196 0.059
item_ammo_pistol_ttt	669.727478 9.242970 -255.576889	-0.381 0.397 -0.616
item_ammo_pistol_ttt	660.535156 9.267928 -255.525742	-0.214 0.354 -0.228
item_ammo_pistol_ttt	1902.591187 174.238007 -415.515930	0.294 0.614 0.000
item_ammo_pistol_ttt	1895.875000 162.638000 -412.710205	-89.731 -162.895 -179.999
item_ammo_pistol_ttt	1913.893921 185.067749 -407.572510	0.023 0.020 0.422
item_ammo_pistol_ttt	691.672302 758.173340 -295.522339	0.119 0.096 0.026
item_ammo_pistol_ttt	685.516113 748.354919 -295.582397	-0.327 0.104 -0.363
item_ammo_pistol_ttt	692.700562 756.087585 -284.004150	0.031 -0.024 0.059
weapon_ttt_explosivegrenade	2536.214844 1000.083740 -379.232941	-0.002 0.000 -0.001
weapon_ttt_explosivegrenade	1125.299561 597.101624 -251.237061	-0.002 0.000 -0.001
weapon_ttt_explosivegrenade	189.050812 422.256195 -291.202362	-0.030 0.000 -0.013
weapon_ttt_explosivegrenade	552.530090 -147.310043 -289.182526	-11.821 37.208 102.712
weapon_ttt_explosivegrenade	1033.655396 -1589.970215 -395.207214	-0.019 0.000 -0.009
weapon_ttt_explosivegrenade	2388.077637 -861.530945 -150.287033	-0.000 -0.000 4.547
weapon_ttt_explosivegrenade	1979.745850 24.449785 -191.992172	-0.007 0.000 -0.003
weapon_ttt_explosivegrenade	1962.635742 24.844336 -191.954620	-0.355 0.000 -0.160
weapon_ttt_explosivegrenade	1950.227051 25.100630 -191.973862	-0.041 0.000 -0.018
weapon_ttt_explosivegrenade	1971.748779 22.035093 -192.001572	-0.003 0.000 -0.002
weapon_zm_pistol	134.434494 -654.320923 -171.014496	-0.148 36.020 88.021
weapon_zm_pistol	1691.915771 -125.744202 -350.489899	-0.367 -38.065 -90.025
weapon_zm_pistol	3219.737549 -251.766998 -456.089386	-1.146 -36.159 -91.112
weapon_zm_pistol	2504.668213 898.777222 -366.089813	0.257 40.287 89.142
weapon_zm_pistol	1904.063232 -979.166077 -446.933594	0.459 36.486 88.974
weapon_zm_pistol	405.159943 44.371838 -254.200012	1.526 18.659 -85.611
weapon_ttt_aug	2737.117188 789.659607 -383.369537	0.268 19.043 84.678
weapon_zm_molotov	2411.769287 -589.362671 -139.488693	0.311 0.002 0.004
weapon_zm_molotov	2912.393066 -1028.221924 -158.264496	36.859 60.860 -90.910
weapon_zm_molotov	2476.582031 916.478027 -361.851196	-1.746 0.262 3.266
weapon_zm_molotov	2881.733887 -591.026611 -478.431000	59.847 -3.523 89.726
weapon_zm_molotov	1832.199707 -1012.045715 -260.211884	-28.482 66.048 83.968
weapon_zm_molotov	1828.327271 -1031.354248 -260.257202	13.633 -118.168 -87.604
weapon_zm_molotov	1720.847290 -1262.272461 -286.428467	-10.848 -45.170 89.617
weapon_zm_molotov	1389.126099 -1190.327271 -286.380524	22.917 -155.449 -87.325
weapon_zm_molotov	1385.585449 -1036.181763 -286.492981	76.315 141.767 -86.862
weapon_zm_molotov	1313.381714 -675.817749 -374.468475	77.804 -78.109 -86.713
weapon_zm_molotov	1360.594116 -748.641602 -374.507996	14.252 -132.759 91.547
weapon_zm_molotov	2103.750977 -702.938293 -478.335663	16.160 25.381 -88.298
weapon_zm_molotov	2920.004150 -620.489746 -478.343750	8.447 -114.970 -88.177
weapon_ttt_confgrenade	1941.519409 -616.675171 -112.485497	1.962 0.239 -0.822
weapon_ttt_confgrenade	2911.810791 -555.987488 -478.009094	-9.320 -116.271 -93.407
weapon_ttt_confgrenade	377.080872 -249.890121 -289.319427	-39.099 -144.220 67.647
weapon_ttt_confgrenade	209.480667 -354.466675 -238.805710	-22.060 59.131 -114.290
weapon_ttt_confgrenade	199.162766 -367.100586 -270.285431	-36.377 136.804 90.848
weapon_ttt_confgrenade	57.410450 -182.590973 -142.214798	-41.885 -95.987 -92.851
weapon_ttt_confgrenade	578.835999 140.124069 -254.251236	-35.702 111.969 90.628
weapon_ttt_confgrenade	699.430603 122.091667 -254.213882	-35.768 41.132 91.010
weapon_ttt_confgrenade	698.119568 132.495453 -254.560242	30.258 -147.394 105.549
weapon_ttt_confgrenade	483.001007 153.234283 -114.261444	-36.495 117.413 91.576
weapon_ttt_confgrenade	548.723145 -239.282410 -308.792969	24.217 -151.282 -109.424
weapon_ttt_confgrenade	360.794708 -419.382538 -41.157330	-34.177 18.252 -111.359
weapon_zm_shotgun	-59.234200 389.075592 -287.349609	-56.181 178.280 81.473
weapon_zm_shotgun	982.612183 -1117.970337 -392.179810	-49.066 -6.295 -79.508
weapon_zm_shotgun	2997.543213 -83.143997 -470.568207	-68.731 175.973 73.908
weapon_zm_shotgun	2479.522217 927.783325 -365.194489	-0.641 7.358 84.434
weapon_zm_shotgun	383.983307 -550.873108 -202.881699	-0.683 -65.809 85.515
weapon_zm_shotgun	2926.669434 -989.492920 -151.890594	-48.889 7.263 -95.715
weapon_zm_sledge	1830.882324 -1034.425415 -255.877029	-4.716 -99.410 0.509
weapon_zm_sledge	2475.353271 950.323486 -362.030212	18.488 7.553 3.069
weapon_zm_revolver	-55.010899 377.129486 -294.103088	2.459 -20.340 -83.388
weapon_zm_revolver	2402.177490 -1529.174927 -158.058105	2.502 -31.068 -86.632
weapon_zm_revolver	2199.452881 -513.275513 -462.109009	2.464 -20.720 -83.256
weapon_zm_revolver	2947.456055 657.453613 -345.746796	2.473 -20.309 -83.043
weapon_zm_revolver	2486.072754 913.179810 -364.439514	2.769 -22.179 -85.087
weapon_zm_revolver	2486.359619 899.252075 -364.529297	2.442 -17.132 -83.799
weapon_zm_revolver	376.836914 75.232300 -255.247299	2.700 51.924 85.235
weapon_zm_revolver	361.180115 45.874901 -254.049805	3.194 -36.511 -83.167
weapon_zm_revolver	2194.258545 -111.748840 -415.338531	0.824 34.491 90.922
weapon_zm_revolver	1893.623047 1034.626221 -383.223846	1.934 26.866 89.302
weapon_zm_revolver	721.910706 -398.417206 -288.447723	-3.721 -65.125 -91.070
weapon_zm_revolver	-54.226913 4.260126 -255.228394	2.481 18.206 89.902
weapon_zm_revolver	2154.557617 -1595.455811 -479.330048	1.939 35.765 86.767
weapon_zm_revolver	114.147598 -672.840454 -153.017105	2.093 26.766 87.325
weapon_ttt_glock	-59.436600 666.700195 -295.693298	-1.057 -121.746 91.264
