# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: cs_assault
# Exported by: [CM:MOD] SilentK
setting:	replacespawns 1
item_ammo_smg1_ttt	7242.044922 5463.020508 -854.508484	8.012 2.017 5.437
item_ammo_smg1_ttt	6225.609863 6118.509766 -863.472412	-0.117 -0.849 -0.169
item_ammo_smg1_ttt	6211.281250 6114.234375 -863.469421	0.685 -0.481 -0.233
item_ammo_smg1_ttt	5495.551758 6992.624512 -864.384277	-4.311 0.292 0.090
item_ammo_smg1_ttt	5498.301270 6967.283203 -864.205017	-4.365 0.302 0.109
item_ammo_smg1_ttt	4845.283691 5584.926758 -862.356018	0.504 -0.535 -7.085
item_ammo_smg1_ttt	4863.692383 5579.670410 -861.898682	0.527 -0.041 -10.614
item_ammo_smg1_ttt	5359.248047 4778.504883 -439.602600	-0.132 -0.510 -11.379
item_ammo_smg1_ttt	5339.910645 4776.926270 -439.313690	-0.170 -0.573 -11.550
item_ammo_smg1_ttt	4582.494629 5564.872559 -855.608582	-0.606 -0.006 45.892
item_ammo_smg1_ttt	5479.940430 7270.088867 -855.377930	48.860 -112.243 -28.204
item_ammo_smg1_ttt	6467.798340 4895.610840 -863.482727	-0.478 -5.132 -0.004
item_ammo_smg1_ttt	6170.857422 5644.317383 -607.560303	-0.084 -0.197 -0.073
item_ammo_smg1_ttt	5018.305176 3702.379639 -735.523010	0.047 -0.048 -0.622
item_ammo_smg1_ttt	6249.540527 4739.229980 -430.580505	13.943 -1.752 -11.653
item_ammo_smg1_ttt	6279.712402 4752.287109 -434.444458	-0.164 -0.554 -11.534
weapon_ttt_m16	5943.021484 4777.331543 -438.747498	3.427 6.937 73.975
weapon_ttt_m16	6403.331055 4095.521240 -734.815674	2.032 -6.634 84.638
weapon_ttt_m16	5753.412598 4855.583984 -606.852783	1.989 -8.401 84.354
weapon_ttt_m16	5410.875977 6035.466797 -862.805115	2.428 -4.210 84.581
weapon_ttt_m16	6950.084473 7216.093750 -530.839172	2.056 5.211 84.306
weapon_ttt_m16	5957.098145 4496.288574 -480.464600	0.346 7.831 91.912
weapon_ttt_m16	7136.595703 7206.520996 -855.795593	-2.342 -5.019 75.333
weapon_ttt_m16	7118.847656 5800.358887 -272.771301	1.545 -10.651 83.091
ttt_playerspawn	6353.790039 4102.864258 -607.482544	-0.037 0.000 0.037
ttt_playerspawn	6385.159180 4899.956543 -607.413147	-0.043 -0.041 -0.002
ttt_playerspawn	4884.587402 4277.480957 -866.698608	0.822 0.265 -0.002
ttt_playerspawn	4677.077148 5527.136719 -859.739807	0.009 -0.000 -0.009
ttt_playerspawn	5816.995117 5749.703613 -863.431030	-0.012 0.000 0.008
ttt_playerspawn	7111.294922 5364.924316 -531.432861	-0.004 -34.586 -0.108
ttt_playerspawn	6199.823242 5619.848633 -607.515625	0.044 0.000 -0.044
ttt_playerspawn	6549.177734 4893.561523 -863.526733	-0.043 -0.000 0.043
ttt_playerspawn	4864.133789 6208.864746 -863.482483	-0.027 0.000 0.027
ttt_playerspawn	5350.360352 7096.413574 -991.538635	0.045 -0.000 -0.045
ttt_playerspawn	6749.549805 7222.494629 -923.829041	-0.106 -1.151 -5.059
ttt_playerspawn	7371.200684 5418.007813 -867.643066	6.645 -1.087 2.923
ttt_playerspawn	7321.136230 4579.229492 -531.446411	-0.007 0.000 0.007
ttt_playerspawn	7344.388184 5910.380859 -531.471802	-0.009 0.000 0.009
ttt_playerspawn	7333.561523 6739.452148 -531.532654	-0.020 0.000 0.020
ttt_playerspawn	6509.112793 5029.777344 -607.501160	0.030 -0.000 -0.036
ttt_playerspawn	4926.764160 4486.195801 -607.436218	-0.026 -0.000 -0.038
ttt_playerspawn	6639.837402 3910.297607 -607.474243	-0.025 0.000 0.041
ttt_playerspawn	6363.534180 3929.931641 -735.452576	-0.019 0.000 0.019
ttt_playerspawn	5080.645020 4103.231934 -831.508118	-0.036 0.000 0.031
ttt_playerspawn	5355.124512 7247.551758 -781.514709	-0.047 -0.000 0.026
ttt_playerspawn	4927.755859 6638.198730 -863.503052	-0.027 -0.000 0.027
ttt_playerspawn	5821.456543 6029.118652 -863.514099	0.032 -0.000 -0.032
ttt_playerspawn	6312.787109 5477.763184 -863.503052	-0.035 0.000 0.035
ttt_playerspawn	5203.274902 6407.071777 -871.493652	-0.028 -0.000 0.028
ttt_playerspawn	6782.912109 6372.000977 -871.490662	-0.034 0.000 0.034
ttt_playerspawn	6711.441895 5595.529297 -871.449463	-0.017 0.000 0.018
ttt_playerspawn	7224.167480 4787.207031 -861.341675	-0.854 0.160 -0.301
ttt_playerspawn	5069.046875 4522.655273 -389.036346	0.175 0.885 -11.058
ttt_playerspawn	6543.438965 7131.515137 -863.517761	0.042 0.000 -0.042
item_box_buckshot_ttt	5814.273438 3771.504395 -607.591187	-1.005 -0.003 0.805
item_box_buckshot_ttt	5824.908203 3772.519531 -607.617493	-0.432 0.000 0.437
item_box_buckshot_ttt	5835.648438 3771.593262 -607.551392	-0.504 -0.007 0.447
item_box_buckshot_ttt	6156.419434 4849.528809 -735.606384	-0.967 -0.004 0.856
item_box_buckshot_ttt	6168.371094 4849.896484 -735.573914	-0.683 -0.007 0.606
item_box_buckshot_ttt	6181.581055 4847.188965 -735.622925	0.471 0.018 -0.292
item_box_buckshot_ttt	6786.174805 4248.443848 -859.801575	-6.665 -0.714 -0.992
item_box_buckshot_ttt	6920.055664 5361.494629 -607.537903	-0.362 1.983 0.346
item_box_buckshot_ttt	6946.882324 5361.962402 -607.664978	0.388 0.004 -0.303
item_box_buckshot_ttt	6915.080078 5352.408691 -607.516724	-0.661 -0.301 0.840
item_box_buckshot_ttt	5985.174316 6696.850586 -847.586487	-0.781 -0.006 0.693
item_box_buckshot_ttt	5996.235840 6697.730469 -847.549011	-0.514 -0.004 0.401
item_box_buckshot_ttt	6006.734863 6697.752441 -847.661987	0.449 0.004 -0.353
item_box_buckshot_ttt	6409.188477 4946.851074 -735.575989	-0.809 -0.177 0.010
item_box_buckshot_ttt	6963.851074 5298.426270 -863.607300	-0.943 -0.001 0.843
item_box_buckshot_ttt	4582.301758 5576.183105 -847.915588	-21.111 -18.944 46.258
item_box_buckshot_ttt	5449.503906 7270.466797 -851.278015	-52.103 74.509 39.447
item_box_buckshot_ttt	6983.796875 6433.684570 -767.447388	-0.651 0.005 0.572
item_ammo_357_ttt	5498.395508 7212.443848 -864.288330	-4.311 0.428 -0.141
item_ammo_357_ttt	5480.406250 7213.037598 -865.536499	-4.182 0.450 -0.124
item_ammo_357_ttt	5453.200684 7213.172852 -861.399475	1.014 -0.126 -0.484
item_ammo_357_ttt	4853.721680 6374.350586 -871.671814	0.450 0.068 0.057
item_ammo_357_ttt	4855.887207 6389.743164 -871.661377	0.452 0.065 0.053
item_ammo_357_ttt	4856.016113 6402.251953 -871.602783	0.463 0.055 0.029
item_ammo_357_ttt	7349.076660 5168.405273 -531.613403	0.462 0.057 0.033
item_ammo_357_ttt	7365.118652 5145.628906 -531.682922	0.448 0.075 0.060
item_ammo_357_ttt	7350.658203 5130.904297 -531.591614	0.466 0.056 0.024
item_ammo_357_ttt	6137.333008 5527.144531 -899.995117	0.617 1.237 -9.925
item_ammo_357_ttt	6710.436035 3989.862549 -607.674011	0.449 0.068 0.058
item_ammo_357_ttt	6719.574707 3991.844971 -607.628479	0.458 0.057 0.040
item_ammo_357_ttt	6729.872070 3993.078125 -607.634705	0.457 0.058 0.042
item_ammo_357_ttt	6037.837891 4637.123047 -847.081909	-38.299 -121.985 171.042
item_ammo_357_ttt	6055.414063 4648.316406 -850.752930	-0.591 1.135 9.039
item_ammo_357_ttt	6061.855957 4658.535156 -849.126892	-0.577 1.135 9.100
item_ammo_357_ttt	5876.116211 6082.140137 -863.653687	0.453 0.062 0.050
item_ammo_357_ttt	5881.714355 5963.250488 -863.589783	0.466 0.054 0.024
item_ammo_357_ttt	7418.894531 6662.378906 -856.981079	6.159 0.321 -0.689
item_ammo_357_ttt	7414.416992 6644.163086 -856.304626	6.131 0.313 -0.692
item_ammo_357_ttt	6975.517578 5473.685547 -863.612183	0.461 0.056 0.033
item_ammo_357_ttt	6956.604492 5476.353027 -863.661377	0.452 0.065 0.053
item_ammo_357_ttt	5374.890137 4986.737793 -831.663391	0.451 0.065 0.054
item_ammo_357_ttt	5356.140625 4992.871582 -831.637878	0.456 0.058 0.043
item_ammo_357_ttt	6291.372559 3691.055176 -607.575378	0.469 0.053 0.018
item_ammo_357_ttt	6273.773438 3688.193115 -607.694885	0.445 0.079 0.066
item_ammo_357_ttt	5030.791992 4932.837402 -831.682922	0.448 0.073 0.061
item_ammo_357_ttt	5029.901367 4919.592773 -831.617188	0.461 0.056 0.035
item_ammo_357_ttt	5464.536621 7271.943848 -856.214111	54.724 -107.487 -20.639
item_ammo_357_ttt	4586.902832 5598.128418 -848.910217	22.385 56.412 -136.069
item_ammo_357_ttt	5867.606445 4062.609619 -674.203979	0.465 -0.055 -0.027
item_ammo_357_ttt	7106.518555 6197.145508 -531.624023	-0.518 3.898 -0.113
item_ammo_357_ttt	6535.718262 6208.254883 -863.630127	0.458 0.057 0.040
item_ammo_357_ttt	5404.560547 4491.494141 -383.068756	0.491 1.182 -11.831
item_ammo_357_ttt	5417.668945 4487.902344 -382.289154	0.660 1.207 -11.335
item_ammo_357_ttt	5423.916992 4490.014648 -382.719696	0.530 0.694 -11.422
item_ammo_357_ttt	5430.248047 4488.105957 -382.370422	0.576 1.171 -11.628
item_ammo_revolver_ttt	6204.161621 4284.216797 -607.641174	0.456 0.059 0.045
item_ammo_revolver_ttt	6204.237793 4272.323730 -607.642883	0.455 0.059 0.046
item_ammo_revolver_ttt	6211.927734 4282.425781 -607.630127	0.458 0.057 0.040
item_ammo_revolver_ttt	6711.918457 3825.233643 -607.667480	0.450 0.064 0.055
item_ammo_revolver_ttt	6703.232422 3824.249756 -607.655579	0.453 0.061 0.051
item_ammo_revolver_ttt	6694.598633 3825.578125 -607.636292	0.457 0.058 0.043
item_ammo_revolver_ttt	5252.684082 4485.138672 -863.637878	0.456 0.058 0.043
item_ammo_revolver_ttt	5251.791992 4497.491211 -863.655579	0.453 0.062 0.050
item_ammo_revolver_ttt	5250.979980 4511.227539 -863.644714	0.455 0.060 0.046
item_ammo_revolver_ttt	7349.093262 5540.740723 -531.682922	0.448 0.075 0.060
item_ammo_revolver_ttt	7360.600586 5541.426758 -531.669617	0.451 0.070 0.055
item_ammo_revolver_ttt	7364.894043 5530.939453 -531.544983	0.767 -0.268 -0.421
item_ammo_revolver_ttt	7367.940918 6276.054688 -531.634583	0.458 0.060 0.041
item_ammo_revolver_ttt	7361.307617 6272.873047 -531.694885	0.446 0.082 0.065
item_ammo_revolver_ttt	7352.217773 6269.739746 -531.648071	0.455 0.062 0.047
item_ammo_revolver_ttt	6923.286133 7237.445313 -863.694885	0.445 0.080 0.066
item_ammo_revolver_ttt	6930.717773 7237.934082 -863.661377	0.452 0.065 0.053
item_ammo_revolver_ttt	6939.403320 7237.506348 -863.613403	0.461 0.056 0.033
item_ammo_revolver_ttt	5878.304199 5692.349121 -863.602783	0.463 0.055 0.029
item_ammo_revolver_ttt	5879.342285 5679.097656 -863.680603	0.448 0.073 0.060
item_ammo_revolver_ttt	5880.684570 5666.213379 -863.659424	0.452 0.065 0.052
item_ammo_revolver_ttt	5504.412109 7263.342285 -781.567688	0.913 -0.008 -0.843
item_ammo_revolver_ttt	5495.597168 7263.255371 -781.547180	0.900 -0.351 -0.546
item_ammo_revolver_ttt	5506.216797 7252.875488 -781.538818	1.566 -0.676 -0.902
item_ammo_revolver_ttt	4884.225098 6671.171875 -863.630127	0.458 0.057 0.040
item_ammo_revolver_ttt	4891.720215 6671.292969 -863.665527	0.451 0.065 0.054
item_ammo_revolver_ttt	4898.900391 6670.719727 -863.665527	0.451 0.065 0.054
item_ammo_revolver_ttt	5402.230957 5602.563965 -863.580505	0.838 0.075 -0.968
item_ammo_revolver_ttt	5402.246094 5590.403809 -863.573120	0.956 -0.007 -0.949
item_ammo_revolver_ttt	5408.348633 5580.765625 -863.549927	0.703 -0.301 -0.443
item_ammo_revolver_ttt	4759.579102 5488.405273 -863.622681	0.459 0.056 0.037
item_ammo_revolver_ttt	4750.432617 5486.618164 -863.663513	0.451 0.065 0.053
item_ammo_revolver_ttt	4743.338867 5486.004395 -863.611023	0.462 0.055 0.032
item_ammo_revolver_ttt	6039.000977 4622.243652 -408.862488	0.754 1.523 -10.475
item_ammo_revolver_ttt	6029.217285 4619.440430 -403.072998	-43.889 168.570 -164.137
item_ammo_revolver_ttt	6035.302246 4621.269043 -404.690796	-45.745 12.044 -14.538
item_ammo_revolver_ttt	7421.603516 7241.957520 -849.701050	-1.206 0.374 4.689
item_ammo_revolver_ttt	7434.647461 7235.681641 -849.741150	-1.375 0.281 4.574
item_ammo_revolver_ttt	7449.190430 7241.665527 -848.686462	-1.906 3.648 4.091
item_ammo_revolver_ttt	6038.348633 6671.243164 -851.468018	0.631 3.247 89.545
item_ammo_revolver_ttt	6041.286621 6679.504883 -846.594421	1.367 -0.182 -11.520
item_ammo_revolver_ttt	6035.143066 6683.180664 -847.656006	0.220 0.405 0.023
ttt_random_ammo	5027.263672 3782.598145 -607.669617	0.047 -0.000 0.029
ttt_random_ammo	5021.074707 3808.438721 -607.672119	0.047 -0.000 0.031
ttt_random_ammo	5170.243164 4361.878906 -606.544922	0.825 -0.024 -0.997
ttt_random_ammo	5526.358398 4897.413086 -607.638489	0.067 0.000 0.012
ttt_random_ammo	6214.828125 4123.496094 -573.792175	-0.325 8.019 0.005
ttt_random_ammo	6216.967773 4142.427734 -573.815186	-0.352 -0.054 0.093
ttt_random_ammo	6215.229492 4160.674805 -573.861511	-0.377 0.072 0.101
ttt_random_ammo	5918.028809 4725.687012 -607.552429	-1.118 -0.027 1.325
ttt_random_ammo	5247.975586 4946.878906 -683.625488	0.123 0.000 0.087
ttt_random_ammo	5193.838867 4824.468262 -829.242981	89.489 172.327 179.667
ttt_random_ammo	6472.596191 4782.040527 -863.652405	-0.050 -0.000 -0.017
ttt_random_ammo	6497.316895 4784.924316 -863.639526	-0.063 -0.000 0.006
ttt_random_ammo	7177.752930 5296.925781 -855.210083	-1.420 0.082 -3.275
ttt_random_ammo	7217.719238 5294.876465 -855.646973	3.977 0.455 -1.743
ttt_random_ammo	7254.894043 5304.516113 -858.120178	4.164 0.327 -1.865
ttt_random_ammo	7436.194824 5285.349609 -867.445618	0.609 -0.553 -2.216
ttt_random_ammo	7436.138184 5267.716309 -865.835571	4.764 -2.943 -7.444
ttt_random_ammo	7421.250977 4291.864258 -864.199524	3.353 0.251 4.061
ttt_random_ammo	6561.169922 5436.712891 -863.664124	-0.047 -0.000 -0.027
ttt_random_ammo	6559.617676 5448.502930 -863.602173	-0.484 -0.003 0.534
ttt_random_ammo	4908.017090 4439.611328 -607.561218	0.625 0.005 0.706
ttt_random_ammo	4888.757324 4449.296875 -607.622070	0.046 0.000 -0.029
ttt_random_ammo	5338.664551 4930.054688 -831.637390	-0.068 -0.000 0.013
ttt_random_ammo	5359.516113 4932.834961 -831.671387	-0.046 -0.000 -0.031
ttt_random_ammo	5916.707031 4851.844238 -735.644470	0.057 0.000 -0.004
ttt_random_ammo	5944.570313 4855.372070 -735.655396	0.049 0.000 -0.019
ttt_random_ammo	6408.194824 4250.167969 -735.620605	0.169 -0.001 -0.145
ttt_random_ammo	6388.715332 4237.059570 -735.664673	0.046 -0.000 0.027
ttt_random_ammo	6377.167969 4257.691406 -735.661621	-0.047 -0.000 -0.025
ttt_random_ammo	6407.307129 3871.514893 -735.669617	0.046 -0.000 0.029
ttt_random_ammo	6146.401855 3734.643311 -735.619080	0.189 -0.001 -0.171
ttt_random_ammo	5984.976563 4206.580566 -674.377319	-1.159 -0.031 1.412
ttt_random_ammo	5991.661133 4224.524414 -674.503723	0.042 0.000 -0.032
ttt_random_ammo	5379.770020 3961.117432 -709.181580	-1.405 -0.032 1.679
ttt_random_ammo	5372.131348 3972.399414 -709.283020	-0.045 -0.000 -0.024
ttt_random_ammo	5375.932129 3998.639648 -709.279175	0.045 0.000 -0.023
ttt_random_ammo	5173.232910 3981.953369 -770.261292	0.044 0.000 -0.030
ttt_random_ammo	5954.792480 5566.351563 -607.528076	0.484 -0.358 -0.598
ttt_random_ammo	5948.964355 5565.816895 -607.577637	0.845 0.547 0.920
ttt_random_ammo	5932.043945 5569.464355 -607.537598	-0.477 -6.500 -0.608
ttt_random_ammo	5934.562500 5564.318359 -607.498657	-1.125 -0.085 1.286
ttt_random_ammo	6687.694824 6623.005859 -871.612061	0.359 0.002 0.381
ttt_random_ammo	5773.468750 6681.120605 -863.541931	0.733 -1.423 -0.091
ttt_random_ammo	5166.051758 6664.255859 -861.281494	89.034 -37.857 -90.017
weapon_zm_rifle	5473.009277 7183.497070 -865.079773	-0.176 13.374 63.988
weapon_zm_rifle	4835.192871 6375.003906 -870.719116	3.200 82.271 65.993
weapon_zm_rifle	7356.512207 5118.800781 -397.801086	-0.401 112.217 -89.613
weapon_zm_rifle	6138.442383 5507.432617 -895.819702	-0.140 -4.385 -97.708
weapon_zm_rifle	6716.621094 3962.854980 -606.622498	3.285 10.523 65.348
weapon_zm_rifle	6059.640137 4636.869629 -851.536316	-5.000 56.085 73.617
weapon_zm_mac10	7200.969238 5460.478516 -848.881714	2.110 41.424 96.931
weapon_zm_mac10	6196.389648 6134.304199 -862.773071	-0.134 -29.084 -88.264
weapon_zm_mac10	5455.575195 6995.933594 -622.069214	-0.657 -14.787 -90.059
weapon_zm_mac10	4823.795410 5575.990723 -859.884705	8.893 50.772 -93.979
weapon_zm_mac10	5310.078613 4795.823242 -442.217102	-9.322 -54.665 -94.708
item_ammo_pistol_ttt	5940.676758 4790.013672 -441.974915	0.071 -0.604 -11.263
item_ammo_pistol_ttt	5947.881348 4789.466309 -440.809204	-0.258 1.386 -17.784
item_ammo_pistol_ttt	5957.425781 4791.202148 -442.228088	-0.737 3.339 -11.160
item_ammo_pistol_ttt	6423.416504 4111.478516 -735.572205	-0.062 -0.020 -0.019
item_ammo_pistol_ttt	6413.437500 4111.390625 -735.557922	-0.049 -0.020 -0.015
item_ammo_pistol_ttt	6402.714355 4112.722656 -735.647827	-0.128 -0.019 -0.039
item_ammo_pistol_ttt	5782.146484 4863.051758 -607.557617	0.158 0.229 -0.216
item_ammo_pistol_ttt	5773.834961 4863.106445 -607.533325	0.076 0.624 -0.184
item_ammo_pistol_ttt	5765.542480 4865.471191 -606.645386	5.886 0.100 -4.214
item_ammo_pistol_ttt	5398.268555 6018.050293 -863.614685	-0.099 -0.020 -0.030
item_ammo_pistol_ttt	5409.725586 6018.382813 -863.639282	-0.121 -0.019 -0.036
item_ammo_pistol_ttt	5416.383301 6017.919922 -863.503723	1.011 -1.780 0.312
item_ammo_pistol_ttt	6942.381348 7238.464355 -531.614685	-0.099 -0.020 -0.030
item_ammo_pistol_ttt	6949.696777 7238.372559 -531.549927	-0.288 0.121 -0.389
item_ammo_pistol_ttt	6958.298340 7238.379395 -531.564880	0.697 -0.168 -0.081
item_ammo_pistol_ttt	6027.260742 4333.171387 -854.097412	2.394 0.039 -0.729
item_ammo_pistol_ttt	6017.548340 4330.916992 -853.733276	2.474 0.152 -0.707
item_ammo_pistol_ttt	6008.161133 4333.045898 -853.380371	-0.633 -0.238 -3.592
item_ammo_pistol_ttt	6474.426270 4274.486328 -857.606384	6.825 -0.037 3.078
item_ammo_pistol_ttt	7420.010254 4245.874512 -865.169678	7.346 0.180 -0.907
item_ammo_pistol_ttt	6475.554688 4957.931152 -863.571228	-0.061 -0.020 -0.018
item_ammo_pistol_ttt	6489.030762 4956.708984 -863.650085	-0.130 -0.019 -0.039
item_ammo_pistol_ttt	6500.450195 4955.674316 -863.555420	-0.047 -0.020 -0.014
item_ammo_pistol_ttt	5519.009277 5648.827637 -607.586182	0.410 0.190 0.251
item_ammo_pistol_ttt	5510.703125 5649.337402 -607.629272	-0.112 -0.019 -0.034
item_ammo_pistol_ttt	5500.232422 5648.571777 -607.558777	-0.050 -0.020 -0.015
item_ammo_pistol_ttt	4813.595703 6122.076660 -863.594482	-0.081 -0.020 -0.025
item_ammo_pistol_ttt	4823.214844 6122.152344 -863.571228	-0.061 -0.020 -0.018
item_ammo_pistol_ttt	4833.757324 6121.568359 -863.597412	-0.084 -0.020 -0.025
item_ammo_pistol_ttt	4645.218750 5489.800293 -859.857178	-0.127 -0.019 -0.036
item_ammo_pistol_ttt	4652.209473 5489.266113 -859.834778	-0.108 -0.020 -0.031
item_ammo_pistol_ttt	4666.821289 5491.299316 -859.856628	0.047 -0.022 0.022
item_ammo_pistol_ttt	5427.902344 7262.080566 -842.094482	-84.132 9.858 87.351
item_ammo_pistol_ttt	7354.461914 6031.806152 -511.494202	-85.256 -0.194 -0.265
item_ammo_pistol_ttt	7357.713867 6010.114746 -514.634583	5.155 0.138 -0.116
item_ammo_pistol_ttt	7358.423340 6027.176270 -505.903198	6.171 -2.514 -87.666
item_ammo_pistol_ttt	7075.323242 4264.797363 -531.561401	-0.230 -0.222 0.059
item_ammo_pistol_ttt	7081.553711 4264.222656 -531.544922	0.017 -0.033 -0.001
item_ammo_pistol_ttt	7086.539063 4283.100098 -531.559387	-0.053 0.205 -0.021
item_ammo_pistol_ttt	6725.331055 4278.365234 -697.781921	-0.118 -0.994 -18.019
item_ammo_pistol_ttt	6715.919922 4278.831055 -697.937378	0.002 -1.033 -18.034
item_ammo_pistol_ttt	6705.653809 4278.126953 -697.712524	0.110 -1.067 -18.047
item_ammo_pistol_ttt	7414.484863 4907.672363 -860.884827	4.946 0.651 -0.942
item_ammo_pistol_ttt	4803.783203 4274.058105 -864.101807	3.092 0.024 -0.020
item_ammo_pistol_ttt	4802.175293 4292.682617 -863.942871	2.877 -0.305 -0.013
item_ammo_pistol_ttt	4814.075684 4285.846680 -864.514893	3.048 -0.003 -0.020
item_ammo_pistol_ttt	6761.266113 4181.249512 -607.514526	0.265 0.376 0.000
item_ammo_pistol_ttt	6767.468262 4181.109863 -604.592590	88.759 -157.699 -162.043
item_ammo_pistol_ttt	4594.832031 5534.883789 -813.046387	0.407 -0.297 0.101
item_ammo_pistol_ttt	4586.696777 5535.297363 -813.062500	1.059 -0.004 -0.006
item_ammo_pistol_ttt	4842.518066 6441.758789 -871.645691	-0.126 -0.019 -0.038
item_ammo_pistol_ttt	4855.854004 6441.247559 -871.637207	-0.119 -0.019 -0.036
item_ammo_pistol_ttt	7139.282227 7212.598145 -855.660034	-2.287 4.478 -19.202
item_ammo_pistol_ttt	7144.582520 7196.241211 -851.654724	7.264 2.289 7.324
item_ammo_pistol_ttt	7157.327148 7207.209961 -853.677490	-3.765 2.786 -20.310
item_ammo_pistol_ttt	5165.883301 4569.848145 -861.486328	-0.135 0.190 3.898
item_ammo_pistol_ttt	5156.275391 4569.942871 -861.504272	0.111 0.004 4.305
item_ammo_pistol_ttt	5147.485352 4569.810547 -861.496094	-0.081 0.222 3.814
item_ammo_pistol_ttt	6257.395020 4732.666992 -607.618164	-0.102 -0.020 -0.031
item_ammo_pistol_ttt	4787.332520 4481.199219 -863.505981	0.065 0.068 0.009
item_ammo_pistol_ttt	4793.397949 4496.002930 -863.587463	1.740 0.363 0.014
item_ammo_pistol_ttt	4787.263184 4514.959473 -863.561401	-0.200 -0.014 -0.456
weapon_ttt_explosivegrenade	4632.660645 5570.560547 -845.953918	-74.602 -115.512 -107.309
weapon_ttt_explosivegrenade	5328.178223 7234.233887 -777.177612	-0.486 0.001 -0.219
weapon_ttt_explosivegrenade	7406.284668 6365.712891 -853.110413	-1.114 -7.772 -2.208
weapon_ttt_explosivegrenade	6657.310547 3837.853760 -571.148560	-0.009 0.000 -0.004
weapon_ttt_explosivegrenade	6642.829102 3836.261475 -571.154114	-0.005 0.000 -0.002
weapon_ttt_explosivegrenade	6132.805664 6088.555664 -603.228821	-0.003 0.000 -0.001
weapon_ttt_explosivegrenade	6462.446289 7178.304688 -507.183777	-0.223 0.000 -0.100
weapon_ttt_explosivegrenade	6468.279785 6715.833008 -467.107971	0.413 -4.740 -3.844
weapon_zm_pistol	4894.354004 4431.978516 -863.753723	34.383 0.053 -0.578
weapon_zm_pistol	4891.626953 5106.276367 -863.732178	-0.155 36.020 87.936
weapon_zm_pistol	5499.329590 5217.211914 -871.720703	-0.139 36.020 88.129
weapon_zm_pistol	6736.132813 5699.559082 -871.679504	-0.083 35.987 88.820
weapon_zm_pistol	6635.112305 6338.645020 -871.692810	-0.101 35.998 88.596
weapon_zm_pistol	5780.554199 6389.971680 -871.686279	-0.092 35.993 88.705
