# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_cbble
# Exported by: [CM:MOD] SilentK
setting:	replacespawns 1
weapon_ttt_m16	-2546.509521 1072.908813 7.274400	-51.801 3.418 90.707
weapon_ttt_m16	-2548.599609 1025.383179 6.789300	-46.741 16.499 89.753
weapon_ttt_m16	1431.137817 -1392.516602 22.589701	46.303 -7.037 -100.055
weapon_ttt_m16	-895.013000 2435.867188 -254.781403	2.126 77.468 85.057
ttt_playerspawn	-2367.103271 -2146.189453 0.531190	0.035 -0.000 -0.035
ttt_playerspawn	-1983.496582 -1581.898438 0.458810	-0.013 -0.000 0.013
ttt_playerspawn	-2943.032715 -1015.036377 5.154538	5.840 1.999 2.801
ttt_playerspawn	-3006.676514 -422.617462 4.199019	-3.367 0.951 -0.142
ttt_playerspawn	-1529.979858 -1315.527588 0.506909	-0.021 -0.000 0.021
ttt_playerspawn	-1686.563110 -1333.729248 0.528188	0.013 -0.000 -0.013
ttt_playerspawn	-1616.266724 -847.453491 0.547073	0.022 0.000 -0.022
ttt_playerspawn	-1755.983276 -852.940125 0.539089	0.034 0.000 -0.034
ttt_playerspawn	-3395.327393 -131.763794 0.481031	-0.024 0.000 -0.024
ttt_playerspawn	-3199.530518 -86.778084 0.556718	-0.007 -0.000 0.007
ttt_playerspawn	-3190.280029 51.794792 0.473420	0.027 -0.000 -0.027
ttt_playerspawn	-63.886337 743.539734 6.251815	2.046 -0.125 -3.830
ttt_playerspawn	-227.515350 770.174927 6.124392	-1.999 -0.067 0.099
ttt_playerspawn	-186.508011 1045.642334 5.496371	-0.024 -0.387 -4.012
ttt_playerspawn	-193.206787 1193.622192 0.493485	0.063 -0.000 -0.063
ttt_playerspawn	418.295349 1080.909180 3.665851	0.093 -0.626 -5.579
ttt_playerspawn	437.382324 1177.092041 0.486328	0.051 -0.000 -0.051
ttt_playerspawn	391.184113 1311.709961 0.512237	0.054 -0.000 -0.054
ttt_playerspawn	387.856842 1423.448364 0.560878	0.021 0.000 -0.023
ttt_playerspawn	401.196472 1522.997314 0.502910	-0.056 0.097 -0.024
ttt_playerspawn	409.447296 1627.859375 0.518261	-0.034 -0.000 0.034
ttt_playerspawn	412.110138 1735.291382 0.500983	0.057 -0.000 -0.057
ttt_playerspawn	410.784912 1859.900146 0.500648	0.052 -0.000 -0.052
ttt_playerspawn	402.360352 1968.325073 0.505393	0.043 0.000 -0.043
ttt_playerspawn	-88.695480 1973.840088 0.514187	-0.046 -0.000 0.046
ttt_playerspawn	-87.109230 1880.150635 0.492794	0.052 -0.000 -0.052
ttt_playerspawn	-85.513512 1782.657959 0.554060	0.022 0.000 -0.023
ttt_playerspawn	-21.451260 2012.700195 0.511704	-0.041 0.000 0.041
ttt_playerspawn	48.943462 2009.820679 0.508604	0.041 -0.000 -0.041
ttt_playerspawn	143.770340 2004.797852 0.561485	-0.020 -0.000 0.019
ttt_playerspawn	236.075974 2000.024292 0.481286	0.041 -0.000 -0.044
item_box_buckshot_ttt	-1142.126343 2530.978027 152.402802	-0.996 -0.009 0.838
item_box_buckshot_ttt	-1144.979858 2512.995117 152.446503	0.515 -0.008 0.450
item_box_buckshot_ttt	-1144.435425 2500.021240 152.401794	0.863 -0.006 0.755
item_box_buckshot_ttt	1523.860229 -1735.299316 24.374599	-0.726 0.003 -0.525
item_box_buckshot_ttt	1524.669800 -1701.526489 24.433901	-0.690 -0.005 0.582
item_box_buckshot_ttt	1480.779785 -1653.250244 0.402700	-0.856 -0.010 0.764
item_box_buckshot_ttt	1484.668213 -1677.790039 0.379100	0.123 0.003 -0.013
item_box_buckshot_ttt	-2594.484619 1904.832886 32.418701	-0.721 -0.004 0.645
item_box_buckshot_ttt	-2607.583008 1902.241211 32.382401	-0.431 0.000 0.435
item_box_buckshot_ttt	-2624.263428 1898.635376 32.374199	0.751 -0.022 -0.519
item_box_buckshot_ttt	-2122.045898 2008.903564 97.424400	-0.692 -0.007 0.615
item_box_buckshot_ttt	-2092.952637 2008.927856 97.334999	0.388 0.004 -0.303
item_box_buckshot_ttt	-2054.804443 2009.326416 97.347298	0.714 0.003 -0.570
item_box_buckshot_ttt	-2017.698730 2009.708496 97.430099	-0.642 -0.007 0.573
item_box_buckshot_ttt	-1989.199097 2009.997437 97.380203	-0.039 0.002 0.117
item_box_buckshot_ttt	-1992.549194 2033.427856 97.337997	0.450 0.004 -0.353
item_box_buckshot_ttt	-2021.305176 2033.327271 97.374298	0.752 -0.022 -0.519
item_box_buckshot_ttt	-2063.768311 2033.246216 97.354202	-0.144 -0.038 0.035
item_box_buckshot_ttt	-2097.501221 2033.110229 97.389603	-0.995 0.018 0.882
item_box_buckshot_ttt	-2124.448975 2033.048950 97.411598	-0.793 -0.006 0.704
item_box_buckshot_ttt	-2125.583252 1989.616089 97.410599	-0.989 0.002 0.791
item_box_buckshot_ttt	-2083.090088 1990.698853 97.384804	-0.998 -0.010 0.895
item_box_buckshot_ttt	-2049.102539 1991.583008 97.426903	-0.673 -0.006 0.598
item_box_buckshot_ttt	-2005.087036 1992.720093 97.433296	-0.623 -0.007 0.553
item_ammo_357_ttt	-1284.237183 2625.587891 168.793106	1.007 -0.296 0.006
item_ammo_357_ttt	-1312.877563 2656.886475 168.807404	0.162 0.118 -0.062
item_ammo_357_ttt	-915.814026 2241.923584 168.909897	0.487 0.083 -0.399
item_ammo_revolver_ttt	-926.753906 2131.576904 168.938995	0.154 -0.500 -0.016
item_ammo_revolver_ttt	-936.314270 2121.721191 168.829697	0.213 -0.088 -0.014
item_ammo_revolver_ttt	-934.348694 2150.583252 128.351898	0.455 0.062 0.047
item_ammo_revolver_ttt	-1234.092041 1416.296387 128.319397	0.448 0.072 0.061
item_ammo_revolver_ttt	-1201.656860 1427.295898 128.362106	0.456 0.058 0.043
item_ammo_revolver_ttt	-1196.566772 1448.580933 128.362106	0.456 0.058 0.043
item_ammo_revolver_ttt	-2551.553711 849.405518 0.363700	0.457 0.058 0.043
item_ammo_revolver_ttt	-2543.976318 877.445923 0.338600	0.452 0.065 0.053
item_ammo_revolver_ttt	-2547.641602 907.298401 0.340600	0.452 0.065 0.052
item_ammo_revolver_ttt	484.773712 2457.981689 -255.680603	0.448 0.073 0.060
item_ammo_revolver_ttt	508.999115 2435.388916 -255.669601	0.450 0.068 0.056
item_ammo_revolver_ttt	-1202.610596 -806.763123 -127.682899	0.447 0.073 0.061
ttt_random_ammo	-1007.401184 -13.915400 40.923599	0.110 -0.569 -0.002
ttt_random_ammo	-954.053772 358.066010 41.358002	-0.051 -0.000 -0.013
ttt_random_ammo	-933.501099 358.120605 41.339401	0.045 0.000 -0.031
ttt_random_ammo	-2480.911133 -1618.397705 0.359500	0.063 0.000 0.006
ttt_random_ammo	-2067.434570 -1348.524902 0.392300	0.712 -0.007 -0.812
ttt_random_ammo	-1934.762207 -1340.056641 0.394000	0.773 0.008 0.889
ttt_random_ammo	-1964.950806 -1325.255737 0.359500	0.060 0.000 0.005
ttt_random_ammo	-1981.869629 -1310.857666 0.385400	0.266 0.001 0.268
ttt_random_ammo	-1966.434448 -1294.467773 0.379400	0.161 0.001 0.137
ttt_random_ammo	-1942.022461 -1290.669922 0.355400	0.055 0.000 -0.004
ttt_random_ammo	-1959.627197 -1277.590942 0.363500	0.071 0.000 0.018
ttt_random_ammo	-1979.030884 -1275.787476 0.361500	0.067 0.000 0.011
ttt_random_ammo	-3141.893066 -217.534302 0.367300	0.082 0.000 0.033
ttt_random_ammo	-3140.834961 -196.199203 0.340000	0.047 0.000 -0.023
ttt_random_ammo	-3139.740234 -174.135300 0.337600	0.046 0.000 -0.025
ttt_random_ammo	-3434.981934 263.716400 48.361500	0.067 -0.000 -0.012
ttt_random_ammo	-3436.766357 288.331085 48.347599	-0.050 -0.000 -0.017
ttt_random_ammo	-3435.546875 316.590515 48.357498	0.060 -0.000 -0.001
ttt_random_ammo	-3433.360840 336.966309 48.364601	-0.073 -0.000 0.020
ttt_random_ammo	-2940.019287 348.108185 40.898602	-0.388 -0.268 0.486
ttt_random_ammo	-2964.998291 333.358307 0.317400	0.047 0.000 -0.035
ttt_random_ammo	-2930.937012 372.801300 0.367300	0.081 0.000 0.033
ttt_random_ammo	-2638.056152 648.976501 40.785099	0.095 -0.396 0.392
ttt_random_ammo	-2653.039551 702.313721 0.372500	-0.098 0.000 -0.055
ttt_random_ammo	-2663.021240 674.618591 0.314800	0.047 -0.000 0.036
ttt_random_ammo	-2657.996826 630.757874 0.355400	0.056 -0.000 0.004
ttt_random_ammo	432.439087 2772.733154 14.098500	-0.095 0.279 7.562
ttt_random_ammo	471.270386 2746.573242 10.076200	-0.092 0.278 7.616
ttt_random_ammo	-517.090088 536.931091 0.366600	-0.076 -0.000 0.026
weapon_zm_rifle	-1305.780884 2610.152344 362.414612	3.554 -80.401 65.504
weapon_zm_mac10	932.963318 -1549.871094 33.260201	-0.609 -9.509 -88.786
weapon_zm_mac10	1027.493164 -1549.315063 33.267200	-0.227 -8.218 -89.000
weapon_zm_mac10	-1691.772949 2563.761963 33.327801	0.101 33.915 -88.791
weapon_zm_mac10	394.860504 -1343.684570 -117.801804	-3.194 -35.472 -96.544
item_ammo_pistol_ttt	-1138.838135 2482.249023 152.456894	-0.036 -0.021 -0.008
item_ammo_pistol_ttt	-1146.012207 2485.225342 128.381805	-0.102 -0.020 -0.031
item_ammo_pistol_ttt	-1136.660645 2484.574951 128.419800	-0.069 -0.020 -0.021
item_ammo_pistol_ttt	-1147.343628 2509.102539 128.352097	-0.128 -0.019 -0.039
item_ammo_pistol_ttt	-1137.891235 2508.747070 128.372696	-0.110 -0.019 -0.033
item_ammo_pistol_ttt	1448.338623 -1353.692383 0.436700	-0.005 0.640 -0.307
item_ammo_pistol_ttt	1427.433105 -1356.294067 0.471900	0.539 -0.805 0.000
item_ammo_pistol_ttt	1433.331421 -1368.073486 0.442600	0.307 -0.937 -0.266
item_ammo_pistol_ttt	-954.018311 1323.911743 64.420998	-0.068 -0.020 -0.021
item_ammo_pistol_ttt	-1141.322754 980.808472 64.399696	-0.086 -0.020 -0.026
item_ammo_pistol_ttt	-1414.058350 1452.996216 64.333298	-0.145 -0.018 -0.044
item_ammo_pistol_ttt	-1393.093872 1454.496338 64.377701	-0.222 -0.017 -0.118
item_ammo_pistol_ttt	-1374.051392 1452.224365 64.330704	-0.147 -0.018 -0.044
item_ammo_pistol_ttt	-1357.675415 1452.768799 64.349899	-0.130 -0.019 -0.039
item_ammo_pistol_ttt	-1489.781860 1431.226685 160.328201	-0.149 -0.018 -0.045
item_ammo_pistol_ttt	-1524.332642 1433.933716 160.388702	-0.096 -0.020 -0.029
item_ammo_pistol_ttt	-1549.831909 1434.306396 160.328201	-0.149 -0.018 -0.045
item_ammo_pistol_ttt	-1535.556763 1413.611572 160.354294	-0.126 -0.019 -0.038
item_ammo_pistol_ttt	-1509.250366 1417.637939 160.462204	-0.032 -0.020 -0.010
item_ammo_pistol_ttt	-1521.580688 1403.526123 160.335800	-0.142 -0.019 -0.043
item_ammo_pistol_ttt	-2550.118164 929.276978 0.343000	-0.136 -0.019 -0.041
item_ammo_pistol_ttt	-2563.016357 932.081726 0.425600	-0.064 -0.020 -0.019
item_ammo_pistol_ttt	-2573.842529 932.686584 0.392000	-0.093 -0.020 -0.028
item_ammo_pistol_ttt	489.805298 2438.903809 -255.614700	-0.099 -0.020 -0.030
item_ammo_pistol_ttt	491.847595 2415.916992 -255.647903	-0.128 -0.019 -0.039
item_ammo_pistol_ttt	507.150696 2412.819336 -255.609604	-0.095 -0.020 -0.029
item_ammo_pistol_ttt	527.079590 2411.286621 -255.647903	-0.128 -0.019 -0.039
item_ammo_pistol_ttt	520.925476 2394.272461 -255.539307	-0.589 0.136 -0.424
item_ammo_pistol_ttt	500.497101 2392.845215 -255.643494	-0.124 -0.019 -0.038
item_ammo_pistol_ttt	489.918915 2390.668457 -255.664200	-0.142 -0.019 -0.043
item_ammo_pistol_ttt	502.066711 2359.817383 -255.589005	-0.077 -0.020 -0.023
item_ammo_pistol_ttt	239.869095 2064.469727 40.744598	-0.669 0.123 -0.006
item_ammo_pistol_ttt	-783.443115 1010.109680 112.374603	-0.108 -0.020 -0.033
item_ammo_pistol_ttt	-804.472107 1002.425476 112.354301	-0.126 -0.019 -0.038
item_ammo_pistol_ttt	-789.044983 1038.351929 104.935402	-0.062 -0.100 0.009
item_ammo_pistol_ttt	-800.025879 1040.938232 104.848801	-0.129 -0.335 0.003
item_ammo_pistol_ttt	-1155.711670 978.072327 64.345299	-0.134 -0.019 -0.041
item_ammo_pistol_ttt	-1165.606079 977.688782 64.372704	-0.110 -0.019 -0.033
item_ammo_pistol_ttt	-1174.878662 977.200989 64.366798	-0.115 -0.019 -0.035
item_ammo_pistol_ttt	-944.353516 1327.709106 64.352097	-0.128 -0.019 -0.039
item_ammo_pistol_ttt	-930.103516 1328.326660 64.364799	-0.117 -0.019 -0.035
item_ammo_pistol_ttt	-918.362976 1328.515381 64.390404	-0.095 -0.020 -0.029
weapon_ttt_explosivegrenade	-2652.255127 902.656128 196.895462	0.005 -5.106 -3.138
weapon_ttt_explosivegrenade	-2667.939209 916.083557 196.809509	-0.103 0.000 -0.046
weapon_ttt_explosivegrenade	-2642.050781 931.585449 196.799194	-0.035 0.000 -0.016
weapon_ttt_explosivegrenade	-2816.668213 -2030.853027 52.796055	-0.026 0.000 -0.012
weapon_ttt_explosivegrenade	-2819.550537 -2020.059570 52.808121	-0.090 0.000 -0.040
weapon_ttt_explosivegrenade	-2924.896484 -1761.648804 180.332535	-0.595 0.001 -0.268
weapon_ttt_explosivegrenade	-3191.408691 -681.700867 4.799219	-0.035 0.000 -0.016
weapon_zm_pistol	680.577515 -502.152313 32.277699	-0.141 36.020 88.102
weapon_zm_pistol	579.833618 -472.936798 32.308899	0.369 36.802 88.104
weapon_zm_pistol	284.362396 -244.263306 32.327202	-0.728 36.915 90.940
weapon_zm_pistol	-713.791687 -293.973297 16.634199	-0.106 32.880 88.885
weapon_zm_pistol	-669.405518 -335.014313 1.452000	-0.051 -50.711 -87.507
weapon_zm_pistol	-496.717102 108.557800 64.350304	0.641 36.686 88.783
weapon_zm_pistol	-505.895294 88.132401 64.384697	0.125 -146.738 89.925
weapon_zm_pistol	-548.459473 561.508301 41.350800	0.631 36.683 88.799
weapon_zm_pistol	-583.725586 584.619202 42.386200	-0.782 -39.889 -88.009
weapon_zm_pistol	-719.128418 605.602173 40.808399	-0.317 35.955 91.026
weapon_zm_pistol	-793.140320 956.206970 64.266899	-1.607 -162.253 92.033
weapon_zm_pistol	-815.213684 961.432007 75.977798	-0.510 -34.563 -91.054
weapon_zm_pistol	-787.211426 1077.169678 105.875504	-1.474 -36.152 -92.001
weapon_zm_pistol	-1234.688477 1456.285156 128.369705	0.247 36.608 89.437
weapon_zm_pistol	-1207.293335 1456.727661 128.351700	0.612 36.684 88.830
weapon_zm_pistol	-1214.448853 1442.789063 128.350296	0.641 36.686 88.783
weapon_zm_molotov	-825.081177 331.453308 4.497800	0.242 0.002 0.118
weapon_zm_molotov	-832.862305 343.778107 4.508300	0.295 0.002 0.038
weapon_zm_molotov	-815.545471 339.237488 4.505700	0.277 0.003 0.064
weapon_zm_molotov	-537.930481 122.018501 68.513802	0.341 0.002 -0.034
weapon_zm_molotov	-535.378723 72.213303 68.606300	2.207 -0.126 -2.289
weapon_zm_molotov	-1300.942627 2639.373779 132.615601	1.921 -0.121 -1.984
weapon_ttt_confgrenade	-893.407471 20.574600 51.504700	1.905 0.278 1.653
weapon_ttt_confgrenade	-899.095886 20.275200 49.962101	-10.226 -16.747 97.244
weapon_ttt_confgrenade	-897.894287 25.791901 50.100899	85.005 -178.177 -132.226
weapon_ttt_confgrenade	-2051.507568 -2076.882568 42.585800	36.387 14.446 97.321
weapon_ttt_confgrenade	-2044.474365 -2084.026611 42.523998	-12.805 -5.894 -93.578
weapon_ttt_confgrenade	-2039.854492 -2074.510498 44.032200	0.325 -0.610 -1.371
weapon_zm_shotgun	-3388.930420 534.080688 7.288900	-39.707 40.990 95.321
weapon_zm_shotgun	1492.464355 -1712.883057 7.424500	-43.008 -9.015 -92.665
weapon_zm_shotgun	1494.004639 -1689.821045 7.350900	-44.498 -6.905 -81.074
weapon_zm_shotgun	1496.379395 -1666.856689 7.813500	-48.292 3.320 79.472
weapon_zm_shotgun	-1977.725464 1010.949402 1.218800	-0.521 90.831 -90.311
weapon_zm_shotgun	-1251.261108 -1025.938477 128.959305	-0.628 -44.447 -83.485
weapon_zm_shotgun	-2451.028809 2568.227051 33.259300	-0.768 -9.012 -92.669
weapon_zm_shotgun	-567.733521 2906.000488 65.043404	-0.953 -9.781 -88.983
weapon_zm_sledge	-3147.962158 -185.226700 28.378799	18.413 -78.433 2.918
weapon_zm_sledge	-673.652710 -705.880920 -118.206497	1.360 27.325 96.025
weapon_zm_sledge	-1264.716675 2243.051270 173.435593	18.665 -178.673 2.766
weapon_zm_sledge	-1265.959473 2377.726074 173.404404	18.555 -150.242 2.291
weapon_zm_revolver	-909.666382 2150.747803 170.443207	2.535 46.916 -84.967
weapon_zm_revolver	-734.758118 330.297089 1.969000	3.365 27.089 -83.250
weapon_zm_revolver	-575.407227 564.392273 43.090500	3.004 -53.054 -87.083
weapon_zm_revolver	81.633003 -465.364807 -121.464798	-1.100 29.968 90.730
weapon_zm_revolver	-1197.470947 -794.312317 -126.084801	2.442 -20.370 -83.801
weapon_zm_revolver	-2973.027832 -711.716309 97.876602	2.099 153.741 -84.490
weapon_ttt_glock	752.989624 -502.139191 32.289600	-0.125 36.013 88.301
weapon_ttt_glock	-308.816589 -425.690308 32.269501	-0.152 36.021 87.965
weapon_ttt_glock	-493.459106 78.180901 64.414902	0.930 128.163 89.926
weapon_ttt_glock	-551.700378 586.558472 42.414101	-0.288 -39.444 -88.387
weapon_ttt_glock	-783.630676 947.413818 68.753197	1.755 -20.633 -143.700
weapon_ttt_glock	-1239.549316 1430.619751 128.357803	0.488 36.667 89.037
weapon_ttt_glock	-850.353210 1283.616821 105.334396	-0.450 43.948 91.068
